n_train,False positive rate,Power,Outliers,total_samples,dataset,model,method,prompt,seed,base,alternatives
200,3.1928480204342273,80.66581306017926,781,783,ETS,qwen,maryland,P3,3609844797,2,[7]
30,1.277139208173691,61.66666666666667,780,783,ETS,qwen,maryland,P3,1067841243,2,[7]
50,3.1928480204342273,79.1025641025641,780,783,ETS,qwen,maryland,P3,1067841243,2,[7]
200,3.8314176245210727,82.43589743589743,780,783,ETS,qwen,maryland,P3,1067841243,2,[7]
30,0.11273957158962795,57.094211123723035,881,887,ETS,qwen,maryland,P4,959183449,2,[7]
50,1.9165727170236753,81.4982973893303,881,887,ETS,qwen,maryland,P4,959183449,2,[7]
200,2.931228861330327,87.17366628830874,881,887,ETS,qwen,maryland,P4,959183449,2,[7]
30,2.367531003382187,83.27645051194538,879,887,ETS,qwen,maryland,P4,1457248422,2,[7]
50,2.367531003382187,83.27645051194538,879,887,ETS,qwen,maryland,P4,1457248422,2,[7]
200,4.735062006764374,89.64732650739477,879,887,ETS,qwen,maryland,P4,1457248422,2,[7]
30,11.273957158962796,98.1838819523269,881,887,ETS,qwen,maryland,P4,642571064,2,[7]
50,10.935738444193912,98.07037457434733,881,887,ETS,qwen,maryland,P4,642571064,2,[7]
200,5.975197294250282,93.53007945516458,881,887,ETS,qwen,maryland,P4,642571064,2,[7]
30,0.6764374295377678,71.13636363636363,880,887,ETS,qwen,maryland,P4,3609844797,2,[7]
50,2.818489289740699,83.4090909090909,880,887,ETS,qwen,maryland,P4,3609844797,2,[7]
200,5.749718151071026,92.8409090909091,880,887,ETS,qwen,maryland,P4,3609844797,2,[7]
30,0.6764374295377678,69.85210466439136,879,887,ETS,qwen,maryland,P4,1067841243,2,[7]
50,3.720405862457723,86.80318543799773,879,887,ETS,qwen,maryland,P4,1067841243,2,[7]
200,7.5535512965050735,94.76678043230945,879,887,ETS,qwen,maryland,P4,1067841243,2,[7]
30,1.2036108324974923,67.80684104627767,994,997,ETS,qwen,maryland,P5,959183449,2,[7]
50,1.2036108324974923,67.80684104627767,994,997,ETS,qwen,maryland,P5,959183449,2,[7]
200,2.8084252758274824,82.9979879275654,994,997,ETS,qwen,maryland,P5,959183449,2,[7]
30,1.0030090270812437,66.66666666666666,993,997,ETS,qwen,maryland,P5,1457248422,2,[7]
50,1.0030090270812437,66.66666666666666,993,997,ETS,qwen,maryland,P5,1457248422,2,[7]
200,2.908726178535607,83.58509566968782,993,997,ETS,qwen,maryland,P5,1457248422,2,[7]
30,1.9057171514543632,76.9464105156724,989,997,ETS,qwen,maryland,P5,642571064,2,[7]
50,3.1093279839518555,82.40647118301314,989,997,ETS,qwen,maryland,P5,642571064,2,[7]
200,4.312938816449348,85.74317492416583,989,997,ETS,qwen,maryland,P5,642571064,2,[7]
30,1.7051153460381143,76.08476286579213,991,997,ETS,qwen,maryland,P5,3609844797,2,[7]
50,5.315947843530592,87.48738647830474,991,997,ETS,qwen,maryland,P5,3609844797,2,[7]
200,9.528585757271815,93.54187689202826,991,997,ETS,qwen,maryland,P5,3609844797,2,[7]
30,7.923771313941826,92.51769464105156,989,997,ETS,qwen,maryland,P5,1067841243,2,[7]
50,3.20962888665998,83.72093023255815,989,997,ETS,qwen,maryland,P5,1067841243,2,[7]
200,4.212637913741224,85.33872598584429,989,997,ETS,qwen,maryland,P5,1067841243,2,[7]
30,7.113821138211382,92.26069246435846,491,492,ETS,qwen,maryland,P6,959183449,2,[7]
50,12.804878048780488,95.11201629327903,491,492,ETS,qwen,maryland,P6,959183449,2,[7]
200,6.300813008130081,90.020366598778,491,492,ETS,qwen,maryland,P6,959183449,2,[7]
30,4.67479674796748,87.9837067209776,491,492,ETS,qwen,maryland,P6,1457248422,2,[7]
50,7.317073170731707,92.26069246435846,491,492,ETS,qwen,maryland,P6,1457248422,2,[7]
200,4.67479674796748,88.18737270875764,491,492,ETS,qwen,maryland,P6,1457248422,2,[7]
30,7.723577235772358,90.63136456211812,491,492,ETS,qwen,maryland,P6,642571064,2,[7]
50,8.130081300813007,90.83503054989816,491,492,ETS,qwen,maryland,P6,642571064,2,[7]
200,7.926829268292683,90.83503054989816,491,492,ETS,qwen,maryland,P6,642571064,2,[7]
30,2.2357723577235773,81.26272912423626,491,492,ETS,qwen,maryland,P6,3609844797,2,[7]
50,2.2357723577235773,81.26272912423626,491,492,ETS,qwen,maryland,P6,3609844797,2,[7]
200,10.569105691056912,92.66802443991853,491,492,ETS,qwen,maryland,P6,3609844797,2,[7]
30,1.8292682926829267,76.53061224489795,490,492,ETS,qwen,maryland,P6,1067841243,2,[7]
50,6.910569105691057,91.83673469387756,490,492,ETS,qwen,maryland,P6,1067841243,2,[7]
200,7.113821138211382,92.24489795918367,490,492,ETS,qwen,maryland,P6,1067841243,2,[7]
30,0.6505576208178439,32.89349670122526,1061,1076,ETS,qwen,maryland,P7,959183449,2,[7]
50,0.6505576208178439,32.89349670122526,1061,1076,ETS,qwen,maryland,P7,959183449,2,[7]
200,4.275092936802974,72.10179076343073,1061,1076,ETS,qwen,maryland,P7,959183449,2,[7]
30,0.0,2.8328611898017,1059,1076,ETS,qwen,maryland,P7,1457248422,2,[7]
50,0.929368029739777,46.081208687440984,1059,1076,ETS,qwen,maryland,P7,1457248422,2,[7]
200,1.486988847583643,58.640226628895185,1059,1076,ETS,qwen,maryland,P7,1457248422,2,[7]
30,1.7657992565055762,54.33145009416196,1062,1076,ETS,qwen,maryland,P7,642571064,2,[7]
50,1.7657992565055762,54.33145009416196,1062,1076,ETS,qwen,maryland,P7,642571064,2,[7]
200,6.598513011152416,78.71939736346516,1062,1076,ETS,qwen,maryland,P7,642571064,2,[7]
30,3.1598513011152414,66.3833805476865,1059,1076,ETS,qwen,maryland,P7,3609844797,2,[7]
50,3.4386617100371746,69.02738432483476,1059,1076,ETS,qwen,maryland,P7,3609844797,2,[7]
200,3.62453531598513,71.48253068932956,1059,1076,ETS,qwen,maryland,P7,3609844797,2,[7]
30,3.9962825278810405,70.22684310018904,1058,1076,ETS,qwen,maryland,P7,1067841243,2,[7]
50,3.9962825278810405,70.22684310018904,1058,1076,ETS,qwen,maryland,P7,1067841243,2,[7]
200,5.390334572490707,76.27599243856332,1058,1076,ETS,qwen,maryland,P7,1067841243,2,[7]
30,0.8466603951081844,62.228517469310674,1059,1063,ETS,qwen,maryland,P8,959183449,2,[7]
50,1.2229539040451554,68.27195467422096,1059,1063,ETS,qwen,maryland,P8,959183449,2,[7]
200,1.975540921919097,74.59867799811143,1059,1063,ETS,qwen,maryland,P8,959183449,2,[7]
30,10.72436500470367,92.93119698397739,1061,1063,ETS,qwen,maryland,P8,1457248422,2,[7]
50,3.4807149576669802,81.05560791705938,1061,1063,ETS,qwen,maryland,P8,1457248422,2,[7]
200,4.327375352775165,84.63713477851084,1061,1063,ETS,qwen,maryland,P8,1457248422,2,[7]
30,2.257761053621825,72.9245283018868,1060,1063,ETS,qwen,maryland,P8,642571064,2,[7]
50,2.257761053621825,72.9245283018868,1060,1063,ETS,qwen,maryland,P8,642571064,2,[7]
200,6.585136406396989,86.50943396226415,1060,1063,ETS,qwen,maryland,P8,642571064,2,[7]
30,3.3866415804327374,79.43396226415095,1060,1063,ETS,qwen,maryland,P8,3609844797,2,[7]
50,2.351834430856068,73.58490566037736,1060,1063,ETS,qwen,maryland,P8,3609844797,2,[7]
200,4.233301975540922,82.9245283018868,1060,1063,ETS,qwen,maryland,P8,3609844797,2,[7]
30,1.6933207902163687,70.62146892655367,1062,1063,ETS,qwen,maryland,P8,1067841243,2,[7]
50,1.881467544684854,71.84557438794727,1062,1063,ETS,qwen,maryland,P8,1067841243,2,[7]
200,3.762935089369708,82.7683615819209,1062,1063,ETS,qwen,maryland,P8,1067841243,2,[7]
30,4.00390625,29.333333333333332,75,1024,ETS,qwen,maryland,P1,959183449,3,[4]
50,4.00390625,29.333333333333332,75,1024,ETS,qwen,maryland,P1,959183449,3,[4]
200,4.00390625,29.333333333333332,75,1024,ETS,qwen,maryland,P1,959183449,3,[4]
30,2.63671875,24.358974358974358,78,1024,ETS,qwen,maryland,P1,1457248422,3,[4]
50,11.71875,50.0,78,1024,ETS,qwen,maryland,P1,1457248422,3,[4]
200,8.7890625,43.58974358974359,78,1024,ETS,qwen,maryland,P1,1457248422,3,[4]
30,0.29296875,5.555555555555555,72,1024,ETS,qwen,maryland,P1,642571064,3,[4]
50,5.37109375,30.555555555555557,72,1024,ETS,qwen,maryland,P1,642571064,3,[4]
200,5.95703125,34.72222222222222,72,1024,ETS,qwen,maryland,P1,642571064,3,[4]
30,13.8671875,53.16455696202531,79,1024,ETS,qwen,maryland,P1,3609844797,3,[4]
50,9.86328125,45.56962025316456,79,1024,ETS,qwen,maryland,P1,3609844797,3,[4]
200,4.8828125,29.11392405063291,79,1024,ETS,qwen,maryland,P1,3609844797,3,[4]
30,1.5625,20.0,80,1024,ETS,qwen,maryland,P1,1067841243,3,[4]
50,2.24609375,22.5,80,1024,ETS,qwen,maryland,P1,1067841243,3,[4]
200,6.0546875,33.75,80,1024,ETS,qwen,maryland,P1,1067841243,3,[4]
30,19.022869022869024,56.57894736842105,76,962,ETS,qwen,maryland,P2,959183449,3,[4]
50,1.4553014553014554,11.842105263157894,76,962,ETS,qwen,maryland,P2,959183449,3,[4]
200,3.4303534303534304,28.947368421052634,76,962,ETS,qwen,maryland,P2,959183449,3,[4]
30,6.237006237006238,32.18390804597701,87,962,ETS,qwen,maryland,P2,1457248422,3,[4]
50,6.237006237006238,34.48275862068966,87,962,ETS,qwen,maryland,P2,1457248422,3,[4]
200,6.237006237006238,34.48275862068966,87,962,ETS,qwen,maryland,P2,1457248422,3,[4]
30,10.602910602910603,41.9753086419753,81,962,ETS,qwen,maryland,P2,642571064,3,[4]
50,0.5197505197505198,4.938271604938271,81,962,ETS,qwen,maryland,P2,642571064,3,[4]
200,5.50935550935551,32.098765432098766,81,962,ETS,qwen,maryland,P2,642571064,3,[4]
30,3.5343035343035343,27.380952380952383,84,962,ETS,qwen,maryland,P2,3609844797,3,[4]
50,3.5343035343035343,27.380952380952383,84,962,ETS,qwen,maryland,P2,3609844797,3,[4]
200,4.054054054054054,34.523809523809526,84,962,ETS,qwen,maryland,P2,3609844797,3,[4]
30,4.365904365904366,30.952380952380953,84,962,ETS,qwen,maryland,P2,1067841243,3,[4]
50,4.365904365904366,30.952380952380953,84,962,ETS,qwen,maryland,P2,1067841243,3,[4]
200,5.613305613305614,30.952380952380953,84,962,ETS,qwen,maryland,P2,1067841243,3,[4]
30,4.597701149425287,34.090909090909086,44,783,ETS,qwen,maryland,P3,959183449,3,[4]
50,5.747126436781609,38.63636363636363,44,783,ETS,qwen,maryland,P3,959183449,3,[4]
200,5.874840357598978,38.63636363636363,44,783,ETS,qwen,maryland,P3,959183449,3,[4]
30,8.173690932311622,50.0,48,783,ETS,qwen,maryland,P3,1457248422,3,[4]
50,0.7662835249042145,20.833333333333336,48,783,ETS,qwen,maryland,P3,1457248422,3,[4]
200,4.21455938697318,35.41666666666667,48,783,ETS,qwen,maryland,P3,1457248422,3,[4]
30,6.130268199233716,34.78260869565217,46,783,ETS,qwen,maryland,P3,642571064,3,[4]
50,2.937420178799489,23.91304347826087,46,783,ETS,qwen,maryland,P3,642571064,3,[4]
200,7.662835249042145,39.130434782608695,46,783,ETS,qwen,maryland,P3,642571064,3,[4]
30,0.0,6.976744186046512,43,783,ETS,qwen,maryland,P3,3609844797,3,[4]
50,0.2554278416347382,16.27906976744186,43,783,ETS,qwen,maryland,P3,3609844797,3,[4]
200,5.363984674329502,39.53488372093023,43,783,ETS,qwen,maryland,P3,3609844797,3,[4]
30,4.469987228607918,32.608695652173914,46,783,ETS,qwen,maryland,P3,1067841243,3,[4]
50,4.469987228607918,32.608695652173914,46,783,ETS,qwen,maryland,P3,1067841243,3,[4]
200,6.385696040868455,39.130434782608695,46,783,ETS,qwen,maryland,P3,1067841243,3,[4]
30,20.518602029312287,57.407407407407405,54,887,ETS,qwen,maryland,P4,959183449,3,[4]
50,4.1713641488162345,25.925925925925924,54,887,ETS,qwen,maryland,P4,959183449,3,[4]
200,5.2987598647125145,31.48148148148148,54,887,ETS,qwen,maryland,P4,959183449,3,[4]
30,0.7891770011273956,3.8461538461538463,52,887,ETS,qwen,maryland,P4,1457248422,3,[4]
50,3.720405862457723,21.153846153846153,52,887,ETS,qwen,maryland,P4,1457248422,3,[4]
200,5.749718151071026,34.61538461538461,52,887,ETS,qwen,maryland,P4,1457248422,3,[4]
30,6.426155580608793,37.93103448275862,58,887,ETS,qwen,maryland,P4,642571064,3,[4]
50,6.426155580608793,37.93103448275862,58,887,ETS,qwen,maryland,P4,642571064,3,[4]
200,6.426155580608793,37.93103448275862,58,887,ETS,qwen,maryland,P4,642571064,3,[4]
30,0.6764374295377678,9.433962264150944,53,887,ETS,qwen,maryland,P4,3609844797,3,[4]
50,0.7891770011273956,11.320754716981133,53,887,ETS,qwen,maryland,P4,3609844797,3,[4]
200,3.494926719278467,20.754716981132077,53,887,ETS,qwen,maryland,P4,3609844797,3,[4]
30,1.0146561443066515,11.11111111111111,45,887,ETS,qwen,maryland,P4,1067841243,3,[4]
50,2.593010146561443,17.77777777777778,45,887,ETS,qwen,maryland,P4,1067841243,3,[4]
200,5.2987598647125145,31.11111111111111,45,887,ETS,qwen,maryland,P4,1067841243,3,[4]
30,0.5015045135406219,6.666666666666667,90,997,ETS,qwen,maryland,P5,959183449,3,[4]
50,0.5015045135406219,6.666666666666667,90,997,ETS,qwen,maryland,P5,959183449,3,[4]
200,3.20962888665998,23.333333333333332,90,997,ETS,qwen,maryland,P5,959183449,3,[4]
30,1.2036108324974923,6.521739130434782,92,997,ETS,qwen,maryland,P5,1457248422,3,[4]
50,1.7051153460381143,9.782608695652174,92,997,ETS,qwen,maryland,P5,1457248422,3,[4]
200,8.124373119358076,34.78260869565217,92,997,ETS,qwen,maryland,P5,1457248422,3,[4]
30,4.212637913741224,22.78481012658228,79,997,ETS,qwen,maryland,P5,642571064,3,[4]
50,4.212637913741224,22.78481012658228,79,997,ETS,qwen,maryland,P5,642571064,3,[4]
200,4.714142427281845,22.78481012658228,79,997,ETS,qwen,maryland,P5,642571064,3,[4]
30,0.9027081243731194,5.681818181818182,88,997,ETS,qwen,maryland,P5,3609844797,3,[4]
50,5.516549648946841,27.27272727272727,88,997,ETS,qwen,maryland,P5,3609844797,3,[4]
200,5.1153460381143425,22.727272727272727,88,997,ETS,qwen,maryland,P5,3609844797,3,[4]
30,4.613841524573721,26.82926829268293,82,997,ETS,qwen,maryland,P5,1067841243,3,[4]
50,7.12136409227683,36.58536585365854,82,997,ETS,qwen,maryland,P5,1067841243,3,[4]
200,3.8114343029087263,25.609756097560975,82,997,ETS,qwen,maryland,P5,1067841243,3,[4]
30,0.6097560975609756,5.714285714285714,35,492,ETS,qwen,maryland,P6,959183449,3,[4]
50,4.2682926829268295,28.57142857142857,35,492,ETS,qwen,maryland,P6,959183449,3,[4]
200,8.333333333333332,34.285714285714285,35,492,ETS,qwen,maryland,P6,959183449,3,[4]
30,0.6097560975609756,4.0,25,492,ETS,qwen,maryland,P6,1067841243,3,[4]
50,2.4390243902439024,28.000000000000004,25,492,ETS,qwen,maryland,P6,1067841243,3,[4]
200,6.097560975609756,32.0,25,492,ETS,qwen,maryland,P6,1067841243,3,[4]
30,0.09293680297397769,2.857142857142857,70,1076,ETS,qwen,maryland,P7,959183449,3,[4]
50,3.903345724907063,24.285714285714285,70,1076,ETS,qwen,maryland,P7,959183449,3,[4]
200,4.182156133828997,24.285714285714285,70,1076,ETS,qwen,maryland,P7,959183449,3,[4]
30,0.18587360594795538,2.7027027027027026,74,1076,ETS,qwen,maryland,P7,1457248422,3,[4]
50,4.182156133828997,22.972972972972975,74,1076,ETS,qwen,maryland,P7,1457248422,3,[4]
200,6.691449814126393,31.08108108108108,74,1076,ETS,qwen,maryland,P7,1457248422,3,[4]
30,5.762081784386617,31.506849315068493,73,1076,ETS,qwen,maryland,P7,642571064,3,[4]
50,3.717472118959108,24.65753424657534,73,1076,ETS,qwen,maryland,P7,642571064,3,[4]
200,7.063197026022305,35.61643835616438,73,1076,ETS,qwen,maryland,P7,642571064,3,[4]
30,2.7881040892193307,18.91891891891892,74,1076,ETS,qwen,maryland,P7,3609844797,3,[4]
50,2.7881040892193307,18.91891891891892,74,1076,ETS,qwen,maryland,P7,3609844797,3,[4]
200,7.806691449814126,36.486486486486484,74,1076,ETS,qwen,maryland,P7,3609844797,3,[4]
30,1.3011152416356877,12.121212121212121,66,1076,ETS,qwen,maryland,P7,1067841243,3,[4]
50,4.553903345724907,27.27272727272727,66,1076,ETS,qwen,maryland,P7,1067841243,3,[4]
200,4.089219330855019,25.757575757575758,66,1076,ETS,qwen,maryland,P7,1067841243,3,[4]
30,1.6933207902163687,20.37037037037037,54,1063,ETS,qwen,maryland,P8,959183449,3,[4]
50,2.06961429915334,22.22222222222222,54,1063,ETS,qwen,maryland,P8,959183449,3,[4]
200,2.634054562558796,22.22222222222222,54,1063,ETS,qwen,maryland,P8,959183449,3,[4]
30,4.00390625,22.727272727272727,154,1024,ETS,qwen,maryland,P1,959183449,3,[5]
50,4.00390625,22.727272727272727,154,1024,ETS,qwen,maryland,P1,959183449,3,[5]
200,4.00390625,22.727272727272727,154,1024,ETS,qwen,maryland,P1,959183449,3,[5]
30,2.63671875,16.352201257861633,159,1024,ETS,qwen,maryland,P1,1457248422,3,[5]
50,11.71875,36.477987421383645,159,1024,ETS,qwen,maryland,P1,1457248422,3,[5]
200,8.7890625,29.559748427672954,159,1024,ETS,qwen,maryland,P1,1457248422,3,[5]
30,0.29296875,1.4184397163120568,141,1024,ETS,qwen,maryland,P1,642571064,3,[5]
50,5.37109375,28.368794326241137,141,1024,ETS,qwen,maryland,P1,642571064,3,[5]
200,5.95703125,29.078014184397162,141,1024,ETS,qwen,maryland,P1,642571064,3,[5]
30,13.8671875,42.95302013422819,149,1024,ETS,qwen,maryland,P1,3609844797,3,[5]
50,9.86328125,34.899328859060404,149,1024,ETS,qwen,maryland,P1,3609844797,3,[5]
200,4.8828125,25.503355704697988,149,1024,ETS,qwen,maryland,P1,3609844797,3,[5]
30,1.5625,12.751677852348994,149,1024,ETS,qwen,maryland,P1,1067841243,3,[5]
50,2.24609375,15.436241610738255,149,1024,ETS,qwen,maryland,P1,1067841243,3,[5]
200,6.0546875,28.859060402684566,149,1024,ETS,qwen,maryland,P1,1067841243,3,[5]
30,19.022869022869024,49.61832061068702,131,962,ETS,qwen,maryland,P2,959183449,3,[5]
50,1.4553014553014554,12.213740458015266,131,962,ETS,qwen,maryland,P2,959183449,3,[5]
200,3.4303534303534304,17.557251908396946,131,962,ETS,qwen,maryland,P2,959183449,3,[5]
30,6.237006237006238,21.804511278195488,133,962,ETS,qwen,maryland,P2,1457248422,3,[5]
50,6.237006237006238,21.804511278195488,133,962,ETS,qwen,maryland,P2,1457248422,3,[5]
200,6.237006237006238,21.804511278195488,133,962,ETS,qwen,maryland,P2,1457248422,3,[5]
30,10.602910602910603,32.33082706766917,133,962,ETS,qwen,maryland,P2,642571064,3,[5]
50,0.5197505197505198,7.518796992481203,133,962,ETS,qwen,maryland,P2,642571064,3,[5]
200,5.50935550935551,18.796992481203006,133,962,ETS,qwen,maryland,P2,642571064,3,[5]
30,3.5343035343035343,16.901408450704224,142,962,ETS,qwen,maryland,P2,3609844797,3,[5]
50,3.5343035343035343,16.901408450704224,142,962,ETS,qwen,maryland,P2,3609844797,3,[5]
200,4.054054054054054,19.718309859154928,142,962,ETS,qwen,maryland,P2,3609844797,3,[5]
30,4.365904365904366,19.858156028368796,141,962,ETS,qwen,maryland,P2,1067841243,3,[5]
50,4.365904365904366,19.858156028368796,141,962,ETS,qwen,maryland,P2,1067841243,3,[5]
200,5.613305613305614,21.27659574468085,141,962,ETS,qwen,maryland,P2,1067841243,3,[5]
30,4.597701149425287,16.037735849056602,106,783,ETS,qwen,maryland,P3,959183449,3,[5]
50,5.747126436781609,18.867924528301888,106,783,ETS,qwen,maryland,P3,959183449,3,[5]
200,5.874840357598978,19.81132075471698,106,783,ETS,qwen,maryland,P3,959183449,3,[5]
30,8.173690932311622,27.966101694915253,118,783,ETS,qwen,maryland,P3,1457248422,3,[5]
50,0.7662835249042145,5.084745762711865,118,783,ETS,qwen,maryland,P3,1457248422,3,[5]
200,4.21455938697318,15.254237288135593,118,783,ETS,qwen,maryland,P3,1457248422,3,[5]
30,6.130268199233716,14.953271028037381,107,783,ETS,qwen,maryland,P3,642571064,3,[5]
50,2.937420178799489,9.345794392523365,107,783,ETS,qwen,maryland,P3,642571064,3,[5]
200,7.662835249042145,17.75700934579439,107,783,ETS,qwen,maryland,P3,642571064,3,[5]
30,0.0,1.7699115044247788,113,783,ETS,qwen,maryland,P3,3609844797,3,[5]
50,0.2554278416347382,1.7699115044247788,113,783,ETS,qwen,maryland,P3,3609844797,3,[5]
200,5.363984674329502,16.8141592920354,113,783,ETS,qwen,maryland,P3,3609844797,3,[5]
30,4.469987228607918,13.333333333333334,105,783,ETS,qwen,maryland,P3,1067841243,3,[5]
50,4.469987228607918,13.333333333333334,105,783,ETS,qwen,maryland,P3,1067841243,3,[5]
200,6.385696040868455,19.047619047619047,105,783,ETS,qwen,maryland,P3,1067841243,3,[5]
30,20.518602029312287,48.36065573770492,122,887,ETS,qwen,maryland,P4,959183449,3,[5]
50,4.1713641488162345,16.39344262295082,122,887,ETS,qwen,maryland,P4,959183449,3,[5]
200,5.2987598647125145,19.672131147540984,122,887,ETS,qwen,maryland,P4,959183449,3,[5]
30,0.7891770011273956,8.130081300813007,123,887,ETS,qwen,maryland,P4,1457248422,3,[5]
50,3.720405862457723,16.260162601626014,123,887,ETS,qwen,maryland,P4,1457248422,3,[5]
200,5.749718151071026,21.138211382113823,123,887,ETS,qwen,maryland,P4,1457248422,3,[5]
30,6.426155580608793,21.27659574468085,141,887,ETS,qwen,maryland,P4,642571064,3,[5]
50,6.426155580608793,21.27659574468085,141,887,ETS,qwen,maryland,P4,642571064,3,[5]
200,6.426155580608793,21.27659574468085,141,887,ETS,qwen,maryland,P4,642571064,3,[5]
30,0.6764374295377678,9.01639344262295,122,887,ETS,qwen,maryland,P4,3609844797,3,[5]
50,0.7891770011273956,9.01639344262295,122,887,ETS,qwen,maryland,P4,3609844797,3,[5]
200,3.494926719278467,14.754098360655737,122,887,ETS,qwen,maryland,P4,3609844797,3,[5]
30,1.0146561443066515,9.401709401709402,117,887,ETS,qwen,maryland,P4,1067841243,3,[5]
50,2.593010146561443,11.965811965811966,117,887,ETS,qwen,maryland,P4,1067841243,3,[5]
200,5.2987598647125145,17.94871794871795,117,887,ETS,qwen,maryland,P4,1067841243,3,[5]
30,0.5015045135406219,2.564102564102564,195,997,ETS,qwen,maryland,P5,959183449,3,[5]
50,0.5015045135406219,2.564102564102564,195,997,ETS,qwen,maryland,P5,959183449,3,[5]
200,3.20962888665998,11.794871794871794,195,997,ETS,qwen,maryland,P5,959183449,3,[5]
30,1.2036108324974923,2.564102564102564,195,997,ETS,qwen,maryland,P5,1457248422,3,[5]
50,1.7051153460381143,3.076923076923077,195,997,ETS,qwen,maryland,P5,1457248422,3,[5]
200,8.124373119358076,23.589743589743588,195,997,ETS,qwen,maryland,P5,1457248422,3,[5]
30,4.212637913741224,15.11627906976744,172,997,ETS,qwen,maryland,P5,642571064,3,[5]
50,4.212637913741224,15.11627906976744,172,997,ETS,qwen,maryland,P5,642571064,3,[5]
200,4.714142427281845,15.69767441860465,172,997,ETS,qwen,maryland,P5,642571064,3,[5]
30,0.9027081243731194,2.0100502512562812,199,997,ETS,qwen,maryland,P5,3609844797,3,[5]
50,5.516549648946841,18.090452261306535,199,997,ETS,qwen,maryland,P5,3609844797,3,[5]
200,5.1153460381143425,15.07537688442211,199,997,ETS,qwen,maryland,P5,3609844797,3,[5]
30,4.613841524573721,15.425531914893616,188,997,ETS,qwen,maryland,P5,1067841243,3,[5]
50,7.12136409227683,22.340425531914892,188,997,ETS,qwen,maryland,P5,1067841243,3,[5]
200,3.8114343029087263,12.23404255319149,188,997,ETS,qwen,maryland,P5,1067841243,3,[5]
30,0.6097560975609756,5.714285714285714,70,492,ETS,qwen,maryland,P6,959183449,3,[5]
50,4.2682926829268295,8.571428571428571,70,492,ETS,qwen,maryland,P6,959183449,3,[5]
200,8.333333333333332,18.571428571428573,70,492,ETS,qwen,maryland,P6,959183449,3,[5]
30,4.471544715447155,14.754098360655737,61,492,ETS,qwen,maryland,P6,1457248422,3,[5]
50,8.130081300813007,24.59016393442623,61,492,ETS,qwen,maryland,P6,1457248422,3,[5]
200,3.4552845528455287,13.114754098360656,61,492,ETS,qwen,maryland,P6,1457248422,3,[5]
30,3.6585365853658534,11.76470588235294,51,492,ETS,qwen,maryland,P6,642571064,3,[5]
50,3.6585365853658534,13.725490196078432,51,492,ETS,qwen,maryland,P6,642571064,3,[5]
200,3.6585365853658534,13.725490196078432,51,492,ETS,qwen,maryland,P6,642571064,3,[5]
30,7.317073170731707,23.076923076923077,52,492,ETS,qwen,maryland,P6,3609844797,3,[5]
50,5.08130081300813,11.538461538461538,52,492,ETS,qwen,maryland,P6,3609844797,3,[5]
200,6.707317073170732,15.384615384615385,52,492,ETS,qwen,maryland,P6,3609844797,3,[5]
30,0.6097560975609756,5.084745762711865,59,492,ETS,qwen,maryland,P6,1067841243,3,[5]
50,2.4390243902439024,10.16949152542373,59,492,ETS,qwen,maryland,P6,1067841243,3,[5]
200,6.097560975609756,16.94915254237288,59,492,ETS,qwen,maryland,P6,1067841243,3,[5]
30,0.09293680297397769,0.7407407407407408,135,1076,ETS,qwen,maryland,P7,959183449,3,[5]
50,3.903345724907063,18.51851851851852,135,1076,ETS,qwen,maryland,P7,959183449,3,[5]
200,4.182156133828997,19.25925925925926,135,1076,ETS,qwen,maryland,P7,959183449,3,[5]
30,0.18587360594795538,0.6944444444444444,144,1076,ETS,qwen,maryland,P7,1457248422,3,[5]
50,4.182156133828997,18.75,144,1076,ETS,qwen,maryland,P7,1457248422,3,[5]
200,6.691449814126393,25.0,144,1076,ETS,qwen,maryland,P7,1457248422,3,[5]
30,5.762081784386617,22.602739726027394,146,1076,ETS,qwen,maryland,P7,642571064,3,[5]
50,3.717472118959108,16.43835616438356,146,1076,ETS,qwen,maryland,P7,642571064,3,[5]
200,7.063197026022305,26.027397260273972,146,1076,ETS,qwen,maryland,P7,642571064,3,[5]
30,2.7881040892193307,10.56338028169014,142,1076,ETS,qwen,maryland,P7,3609844797,3,[5]
50,2.7881040892193307,10.56338028169014,142,1076,ETS,qwen,maryland,P7,3609844797,3,[5]
200,7.806691449814126,26.056338028169012,142,1076,ETS,qwen,maryland,P7,3609844797,3,[5]
30,1.3011152416356877,6.7669172932330826,133,1076,ETS,qwen,maryland,P7,1067841243,3,[5]
50,4.553903345724907,15.789473684210526,133,1076,ETS,qwen,maryland,P7,1067841243,3,[5]
200,4.089219330855019,14.285714285714285,133,1076,ETS,qwen,maryland,P7,1067841243,3,[5]
30,1.6933207902163687,10.714285714285714,140,1063,ETS,qwen,maryland,P8,959183449,3,[5]
50,2.06961429915334,14.285714285714285,140,1063,ETS,qwen,maryland,P8,959183449,3,[5]
200,2.634054562558796,17.142857142857142,140,1063,ETS,qwen,maryland,P8,959183449,3,[5]
30,5.268109125117592,24.242424242424242,132,1063,ETS,qwen,maryland,P8,1457248422,3,[5]
50,5.268109125117592,24.242424242424242,132,1063,ETS,qwen,maryland,P8,1457248422,3,[5]
200,2.1636876763875823,12.878787878787879,132,1063,ETS,qwen,maryland,P8,1457248422,3,[5]
30,2.7281279397930387,10.37037037037037,135,1063,ETS,qwen,maryland,P8,642571064,3,[5]
