n_train,False positive rate,Power,Outliers,total_samples,dataset,model,method,prompt,seed,base,alternatives
50,3.3866415804327374,70.16806722689076,476,1063,ETS,phi,openai,P8,1067841243,2,[6]
200,3.3866415804327374,70.16806722689076,476,1063,ETS,phi,openai,P8,1067841243,2,[6]
30,0.48828125,94.91691104594331,1023,1024,ETS,phi,openai,P1,959183449,2,[7]
50,2.34375,99.31573802541544,1023,1024,ETS,phi,openai,P1,959183449,2,[7]
200,4.00390625,99.51124144672532,1023,1024,ETS,phi,openai,P1,959183449,2,[7]
30,6.73828125,99.51124144672532,1023,1024,ETS,phi,openai,P1,1457248422,2,[7]
50,6.73828125,99.51124144672532,1023,1024,ETS,phi,openai,P1,1457248422,2,[7]
200,6.93359375,99.60899315738025,1023,1024,ETS,phi,openai,P1,1457248422,2,[7]
30,1.3671875,98.9247311827957,1023,1024,ETS,phi,openai,P1,642571064,2,[7]
50,3.80859375,99.31573802541544,1023,1024,ETS,phi,openai,P1,642571064,2,[7]
200,4.4921875,99.41348973607037,1023,1024,ETS,phi,openai,P1,642571064,2,[7]
30,19.62890625,99.90224828934507,1023,1024,ETS,phi,openai,P1,3609844797,2,[7]
50,1.85546875,98.9247311827957,1023,1024,ETS,phi,openai,P1,3609844797,2,[7]
200,6.34765625,99.51124144672532,1023,1024,ETS,phi,openai,P1,3609844797,2,[7]
30,0.5859375,97.36070381231671,1023,1024,ETS,phi,openai,P1,1067841243,2,[7]
50,1.07421875,99.02248289345064,1023,1024,ETS,phi,openai,P1,1067841243,2,[7]
200,2.1484375,99.41348973607037,1023,1024,ETS,phi,openai,P1,1067841243,2,[7]
30,2.9106029106029108,99.37434827945776,959,962,ETS,phi,openai,P2,959183449,2,[7]
50,2.806652806652807,99.37434827945776,959,962,ETS,phi,openai,P2,959183449,2,[7]
200,4.5738045738045745,99.47862356621481,959,962,ETS,phi,openai,P2,959183449,2,[7]
30,4.5738045738045745,99.47862356621481,959,962,ETS,phi,openai,P2,1457248422,2,[7]
50,4.5738045738045745,99.47862356621481,959,962,ETS,phi,openai,P2,1457248422,2,[7]
200,6.237006237006238,99.89572471324296,959,962,ETS,phi,openai,P2,1457248422,2,[7]
30,2.806652806652807,99.27083333333333,960,962,ETS,phi,openai,P2,642571064,2,[7]
50,6.340956340956342,99.89583333333333,960,962,ETS,phi,openai,P2,642571064,2,[7]
200,2.079002079002079,98.95833333333334,960,962,ETS,phi,openai,P2,642571064,2,[7]
30,0.10395010395010396,88.4375,960,962,ETS,phi,openai,P2,3609844797,2,[7]
50,2.494802494802495,99.16666666666667,960,962,ETS,phi,openai,P2,3609844797,2,[7]
200,4.054054054054054,99.375,960,962,ETS,phi,openai,P2,3609844797,2,[7]
30,3.2224532224532227,99.375,960,962,ETS,phi,openai,P2,1067841243,2,[7]
50,3.118503118503119,99.375,960,962,ETS,phi,openai,P2,1067841243,2,[7]
200,4.677754677754678,99.375,960,962,ETS,phi,openai,P2,1067841243,2,[7]
30,8.55683269476373,100.0,783,783,ETS,phi,openai,P3,959183449,2,[7]
50,9.067688378033207,100.0,783,783,ETS,phi,openai,P3,959183449,2,[7]
200,8.55683269476373,100.0,783,783,ETS,phi,openai,P3,959183449,2,[7]
30,3.4482758620689653,100.0,783,783,ETS,phi,openai,P3,1457248422,2,[7]
50,3.4482758620689653,100.0,783,783,ETS,phi,openai,P3,1457248422,2,[7]
200,5.874840357598978,100.0,783,783,ETS,phi,openai,P3,1457248422,2,[7]
30,7.4074074074074066,100.0,783,783,ETS,phi,openai,P3,642571064,2,[7]
50,7.4074074074074066,100.0,783,783,ETS,phi,openai,P3,642571064,2,[7]
200,7.790549169859514,100.0,783,783,ETS,phi,openai,P3,642571064,2,[7]
30,1.1494252873563218,99.87228607918263,783,783,ETS,phi,openai,P3,3609844797,2,[7]
50,1.9157088122605364,100.0,783,783,ETS,phi,openai,P3,3609844797,2,[7]
200,3.3205619412515963,100.0,783,783,ETS,phi,openai,P3,3609844797,2,[7]
30,4.086845466155811,100.0,783,783,ETS,phi,openai,P3,1067841243,2,[7]
50,4.086845466155811,100.0,783,783,ETS,phi,openai,P3,1067841243,2,[7]
200,5.61941251596424,100.0,783,783,ETS,phi,openai,P3,1067841243,2,[7]
30,1.0146561443066515,97.29119638826185,886,887,ETS,phi,openai,P4,959183449,2,[7]
50,1.3528748590755355,97.96839729119638,886,887,ETS,phi,openai,P4,959183449,2,[7]
200,4.1713641488162345,99.77426636568849,886,887,ETS,phi,openai,P4,959183449,2,[7]
30,3.1567080045095826,99.77426636568849,886,887,ETS,phi,openai,P4,1457248422,2,[7]
50,3.1567080045095826,99.77426636568849,886,887,ETS,phi,openai,P4,1457248422,2,[7]
200,5.2987598647125145,99.77426636568849,886,887,ETS,phi,openai,P4,1457248422,2,[7]
30,9.582863585118377,100.0,886,887,ETS,phi,openai,P4,642571064,2,[7]
50,7.1025930101465615,99.77426636568849,886,887,ETS,phi,openai,P4,642571064,2,[7]
200,6.877113866967305,99.77426636568849,886,887,ETS,phi,openai,P4,642571064,2,[7]
30,2.367531003382187,99.09808342728297,887,887,ETS,phi,openai,P4,3609844797,2,[7]
50,2.593010146561443,99.2108229988726,887,887,ETS,phi,openai,P4,3609844797,2,[7]
200,5.5242390078917705,99.77452085682074,887,887,ETS,phi,openai,P4,3609844797,2,[7]
30,2.254791431792559,99.32356257046223,887,887,ETS,phi,openai,P4,1067841243,2,[7]
50,2.254791431792559,99.32356257046223,887,887,ETS,phi,openai,P4,1067841243,2,[7]
200,3.1567080045095826,99.54904171364149,887,887,ETS,phi,openai,P4,1067841243,2,[7]
30,0.0,71.5863453815261,996,997,ETS,phi,openai,P5,959183449,2,[7]
50,0.3009027081243731,87.24899598393574,996,997,ETS,phi,openai,P5,959183449,2,[7]
200,3.6108324974924777,99.79919678714859,996,997,ETS,phi,openai,P5,959183449,2,[7]
30,3.009027081243731,99.79919678714859,996,997,ETS,phi,openai,P5,1457248422,2,[7]
50,3.009027081243731,99.79919678714859,996,997,ETS,phi,openai,P5,1457248422,2,[7]
200,4.413239719157472,99.79919678714859,996,997,ETS,phi,openai,P5,1457248422,2,[7]
30,3.510531594784353,100.0,996,997,ETS,phi,openai,P5,642571064,2,[7]
50,6.619859578736209,100.0,996,997,ETS,phi,openai,P5,642571064,2,[7]
200,6.820461384152457,100.0,996,997,ETS,phi,openai,P5,642571064,2,[7]
30,2.206619859578736,99.69879518072288,996,997,ETS,phi,openai,P5,3609844797,2,[7]
50,4.212637913741224,99.79919678714859,996,997,ETS,phi,openai,P5,3609844797,2,[7]
200,7.422266800401204,99.79919678714859,996,997,ETS,phi,openai,P5,3609844797,2,[7]
30,1.8054162487462388,99.59839357429718,996,997,ETS,phi,openai,P5,1067841243,2,[7]
50,1.8054162487462388,99.59839357429718,996,997,ETS,phi,openai,P5,1067841243,2,[7]
200,5.416248746238716,99.79919678714859,996,997,ETS,phi,openai,P5,1067841243,2,[7]
30,1.4227642276422763,97.15447154471545,492,492,ETS,phi,openai,P6,959183449,2,[7]
50,1.6260162601626018,98.98373983739837,492,492,ETS,phi,openai,P6,959183449,2,[7]
200,6.910569105691057,100.0,492,492,ETS,phi,openai,P6,959183449,2,[7]
30,0.40650406504065045,91.46341463414635,492,492,ETS,phi,openai,P6,1457248422,2,[7]
50,4.878048780487805,99.79674796747967,492,492,ETS,phi,openai,P6,1457248422,2,[7]
200,4.878048780487805,99.79674796747967,492,492,ETS,phi,openai,P6,1457248422,2,[7]
30,4.0650406504065035,99.59349593495935,492,492,ETS,phi,openai,P6,642571064,2,[7]
50,6.097560975609756,100.0,492,492,ETS,phi,openai,P6,642571064,2,[7]
200,4.471544715447155,99.79674796747967,492,492,ETS,phi,openai,P6,642571064,2,[7]
30,0.0,89.02439024390245,492,492,ETS,phi,openai,P6,3609844797,2,[7]
50,7.520325203252034,100.0,492,492,ETS,phi,openai,P6,3609844797,2,[7]
200,6.097560975609756,99.79674796747967,492,492,ETS,phi,openai,P6,3609844797,2,[7]
30,0.20325203252032523,93.08943089430895,492,492,ETS,phi,openai,P6,1067841243,2,[7]
50,7.317073170731707,100.0,492,492,ETS,phi,openai,P6,1067841243,2,[7]
200,5.894308943089431,99.79674796747967,492,492,ETS,phi,openai,P6,1067841243,2,[7]
30,3.717472118959108,99.62756052141528,1074,1076,ETS,phi,openai,P7,959183449,2,[7]
50,1.9516728624535316,98.23091247672254,1074,1076,ETS,phi,openai,P7,959183449,2,[7]
200,3.62453531598513,99.53445065176909,1074,1076,ETS,phi,openai,P7,959183449,2,[7]
30,1.1152416356877324,96.74115456238361,1074,1076,ETS,phi,openai,P7,1457248422,2,[7]
50,4.925650557620818,99.72067039106145,1074,1076,ETS,phi,openai,P7,1457248422,2,[7]
200,4.925650557620818,99.72067039106145,1074,1076,ETS,phi,openai,P7,1457248422,2,[7]
30,5.204460966542751,99.72093023255813,1075,1076,ETS,phi,openai,P7,642571064,2,[7]
50,1.7657992565055762,98.23255813953489,1075,1076,ETS,phi,openai,P7,642571064,2,[7]
200,5.018587360594796,99.72093023255813,1075,1076,ETS,phi,openai,P7,642571064,2,[7]
30,4.182156133828997,99.62721342031688,1073,1076,ETS,phi,openai,P7,3609844797,2,[7]
50,7.713754646840148,99.90680335507922,1073,1076,ETS,phi,openai,P7,3609844797,2,[7]
200,7.713754646840148,99.90680335507922,1073,1076,ETS,phi,openai,P7,3609844797,2,[7]
30,0.09293680297397769,88.64059590316573,1074,1076,ETS,phi,openai,P7,1067841243,2,[7]
50,0.2788104089219331,94.22718808193669,1074,1076,ETS,phi,openai,P7,1067841243,2,[7]
200,6.784386617100371,99.90689013035382,1074,1076,ETS,phi,openai,P7,1067841243,2,[7]
30,3.574788334901223,99.81167608286252,1062,1063,ETS,phi,openai,P8,959183449,2,[7]
50,5.9266227657572905,99.90583804143127,1062,1063,ETS,phi,openai,P8,959183449,2,[7]
200,6.3969896519285045,99.90583804143127,1062,1063,ETS,phi,openai,P8,959183449,2,[7]
30,4.327375352775165,99.9057492931197,1061,1063,ETS,phi,openai,P8,1457248422,2,[7]
50,5.174035747883349,99.9057492931197,1061,1063,ETS,phi,openai,P8,1457248422,2,[7]
200,4.703668861712136,99.9057492931197,1061,1063,ETS,phi,openai,P8,1457248422,2,[7]
30,0.09407337723424271,87.65315739868049,1061,1063,ETS,phi,openai,P8,642571064,2,[7]
50,4.327375352775165,100.0,1061,1063,ETS,phi,openai,P8,642571064,2,[7]
200,4.51552210724365,100.0,1061,1063,ETS,phi,openai,P8,642571064,2,[7]
30,3.0103480714957667,99.8114985862394,1061,1063,ETS,phi,openai,P8,3609844797,2,[7]
50,3.3866415804327374,99.8114985862394,1061,1063,ETS,phi,openai,P8,3609844797,2,[7]
200,4.609595484477893,99.9057492931197,1061,1063,ETS,phi,openai,P8,3609844797,2,[7]
30,1.6933207902163687,99.24741298212606,1063,1063,ETS,phi,openai,P8,1067841243,2,[7]
50,3.3866415804327374,99.81185324553151,1063,1063,ETS,phi,openai,P8,1067841243,2,[7]
200,3.3866415804327374,99.81185324553151,1063,1063,ETS,phi,openai,P8,1067841243,2,[7]
30,4.296875,64.0625,64,1024,ETS,phi,openai,P1,959183449,3,[4]
50,5.859375,78.125,64,1024,ETS,phi,openai,P1,959183449,3,[4]
200,5.859375,78.125,64,1024,ETS,phi,openai,P1,959183449,3,[4]
30,3.80859375,68.96551724137932,58,1024,ETS,phi,openai,P1,1457248422,3,[4]
50,2.734375,65.51724137931035,58,1024,ETS,phi,openai,P1,1457248422,3,[4]
200,4.4921875,74.13793103448276,58,1024,ETS,phi,openai,P1,1457248422,3,[4]
30,2.44140625,56.896551724137936,58,1024,ETS,phi,openai,P1,642571064,3,[4]
50,2.44140625,56.896551724137936,58,1024,ETS,phi,openai,P1,642571064,3,[4]
200,4.296875,68.96551724137932,58,1024,ETS,phi,openai,P1,642571064,3,[4]
30,8.49609375,87.5,56,1024,ETS,phi,openai,P1,3609844797,3,[4]
50,3.7109375,58.92857142857143,56,1024,ETS,phi,openai,P1,3609844797,3,[4]
200,4.4921875,67.85714285714286,56,1024,ETS,phi,openai,P1,3609844797,3,[4]
30,0.48828125,26.666666666666668,60,1024,ETS,phi,openai,P1,1067841243,3,[4]
50,2.734375,56.666666666666664,60,1024,ETS,phi,openai,P1,1067841243,3,[4]
200,3.41796875,61.66666666666667,60,1024,ETS,phi,openai,P1,1067841243,3,[4]
30,6.964656964656965,75.43859649122807,57,962,ETS,phi,openai,P2,959183449,3,[4]
50,4.158004158004158,59.64912280701754,57,962,ETS,phi,openai,P2,959183449,3,[4]
200,4.781704781704782,61.40350877192983,57,962,ETS,phi,openai,P2,959183449,3,[4]
30,1.4553014553014554,36.666666666666664,60,962,ETS,phi,openai,P2,1457248422,3,[4]
50,4.5738045738045745,65.0,60,962,ETS,phi,openai,P2,1457248422,3,[4]
200,4.5738045738045745,65.0,60,962,ETS,phi,openai,P2,1457248422,3,[4]
30,1.8711018711018712,46.55172413793103,58,962,ETS,phi,openai,P2,642571064,3,[4]
50,1.6632016632016633,44.827586206896555,58,962,ETS,phi,openai,P2,642571064,3,[4]
200,3.5343035343035343,58.620689655172406,58,962,ETS,phi,openai,P2,642571064,3,[4]
30,0.6237006237006237,29.03225806451613,62,962,ETS,phi,openai,P2,3609844797,3,[4]
50,0.6237006237006237,29.03225806451613,62,962,ETS,phi,openai,P2,3609844797,3,[4]
200,5.8212058212058215,74.19354838709677,62,962,ETS,phi,openai,P2,3609844797,3,[4]
30,0.8316008316008316,28.8135593220339,59,962,ETS,phi,openai,P2,1067841243,3,[4]
50,1.3513513513513513,37.28813559322034,59,962,ETS,phi,openai,P2,1067841243,3,[4]
200,4.5738045738045745,66.10169491525424,59,962,ETS,phi,openai,P2,1067841243,3,[4]
30,1.0217113665389528,55.81395348837209,43,783,ETS,phi,openai,P3,959183449,3,[4]
50,1.0217113665389528,55.81395348837209,43,783,ETS,phi,openai,P3,959183449,3,[4]
200,6.641123882503193,83.72093023255815,43,783,ETS,phi,openai,P3,959183449,3,[4]
30,1.1494252873563218,51.06382978723404,47,783,ETS,phi,openai,P3,1457248422,3,[4]
50,1.6602809706257982,53.191489361702125,47,783,ETS,phi,openai,P3,1457248422,3,[4]
200,3.959131545338442,74.46808510638297,47,783,ETS,phi,openai,P3,1457248422,3,[4]
30,0.7662835249042145,46.808510638297875,47,783,ETS,phi,openai,P3,642571064,3,[4]
50,1.0217113665389528,46.808510638297875,47,783,ETS,phi,openai,P3,642571064,3,[4]
200,3.959131545338442,74.46808510638297,47,783,ETS,phi,openai,P3,642571064,3,[4]
30,6.7688378033205625,88.09523809523809,42,783,ETS,phi,openai,P3,3609844797,3,[4]
50,3.5759897828863343,66.66666666666666,42,783,ETS,phi,openai,P3,3609844797,3,[4]
200,3.5759897828863343,66.66666666666666,42,783,ETS,phi,openai,P3,3609844797,3,[4]
30,9.729187562688065,85.9375,64,997,ETS,phi,openai,P5,959183449,3,[4]
50,9.729187562688065,85.9375,64,997,ETS,phi,openai,P5,959183449,3,[4]
200,4.613841524573721,75.0,64,997,ETS,phi,openai,P5,959183449,3,[4]
30,0.9027081243731194,19.642857142857142,56,997,ETS,phi,openai,P5,1457248422,3,[4]
50,3.711133400200602,73.21428571428571,56,997,ETS,phi,openai,P5,1457248422,3,[4]
200,3.711133400200602,73.21428571428571,56,997,ETS,phi,openai,P5,1457248422,3,[4]
30,2.206619859578736,55.88235294117647,68,997,ETS,phi,openai,P5,642571064,3,[4]
50,2.206619859578736,55.88235294117647,68,997,ETS,phi,openai,P5,642571064,3,[4]
200,2.206619859578736,57.35294117647059,68,997,ETS,phi,openai,P5,642571064,3,[4]
30,2.6078234704112337,55.932203389830505,59,997,ETS,phi,openai,P5,3609844797,3,[4]
50,2.6078234704112337,55.932203389830505,59,997,ETS,phi,openai,P5,3609844797,3,[4]
200,5.1153460381143425,76.27118644067797,59,997,ETS,phi,openai,P5,3609844797,3,[4]
30,3.510531594784353,67.16417910447761,67,997,ETS,phi,openai,P5,1067841243,3,[4]
50,1.103309929789368,31.343283582089555,67,997,ETS,phi,openai,P5,1067841243,3,[4]
200,2.908726178535607,59.70149253731343,67,997,ETS,phi,openai,P5,1067841243,3,[4]
30,4.67479674796748,74.35897435897436,39,492,ETS,phi,openai,P6,959183449,3,[4]
50,8.739837398373984,92.3076923076923,39,492,ETS,phi,openai,P6,959183449,3,[4]
200,8.739837398373984,92.3076923076923,39,492,ETS,phi,openai,P6,959183449,3,[4]
30,3.4552845528455287,64.51612903225806,31,492,ETS,phi,openai,P6,1457248422,3,[4]
50,3.4552845528455287,64.51612903225806,31,492,ETS,phi,openai,P6,1457248422,3,[4]
200,5.08130081300813,77.41935483870968,31,492,ETS,phi,openai,P6,1457248422,3,[4]
30,3.2520325203252036,68.42105263157895,38,492,ETS,phi,openai,P6,642571064,3,[4]
50,3.4552845528455287,68.42105263157895,38,492,ETS,phi,openai,P6,642571064,3,[4]
200,3.4552845528455287,68.42105263157895,38,492,ETS,phi,openai,P6,642571064,3,[4]
30,0.6097560975609756,31.25,32,492,ETS,phi,openai,P6,3609844797,3,[4]
50,0.6097560975609756,31.25,32,492,ETS,phi,openai,P6,3609844797,3,[4]
200,5.08130081300813,81.25,32,492,ETS,phi,openai,P6,3609844797,3,[4]
30,1.0162601626016259,42.857142857142854,35,492,ETS,phi,openai,P6,1067841243,3,[4]
50,4.0650406504065035,62.857142857142854,35,492,ETS,phi,openai,P6,1067841243,3,[4]
200,4.0650406504065035,62.857142857142854,35,492,ETS,phi,openai,P6,1067841243,3,[4]
30,0.09407337723424271,12.857142857142856,70,1063,ETS,phi,openai,P8,959183449,3,[4]
50,0.28222013170272814,25.71428571428571,70,1063,ETS,phi,openai,P8,959183449,3,[4]
200,4.327375352775165,67.14285714285714,70,1063,ETS,phi,openai,P8,959183449,3,[4]
30,2.916274694261524,54.385964912280706,57,1063,ETS,phi,openai,P8,1457248422,3,[4]
50,2.916274694261524,54.385964912280706,57,1063,ETS,phi,openai,P8,1457248422,3,[4]
200,5.644402634054563,75.43859649122807,57,1063,ETS,phi,openai,P8,1457248422,3,[4]
30,2.634054562558796,45.588235294117645,68,1063,ETS,phi,openai,P8,642571064,3,[4]
50,3.1044214487300095,51.470588235294116,68,1063,ETS,phi,openai,P8,642571064,3,[4]
200,4.51552210724365,63.23529411764706,68,1063,ETS,phi,openai,P8,642571064,3,[4]
30,2.257761053621825,46.15384615384615,65,1063,ETS,phi,openai,P8,3609844797,3,[4]
50,1.03480714957667,33.84615384615385,65,1063,ETS,phi,openai,P8,3609844797,3,[4]
200,4.703668861712136,64.61538461538461,65,1063,ETS,phi,openai,P8,3609844797,3,[4]
30,0.28222013170272814,13.114754098360656,61,1063,ETS,phi,openai,P8,1067841243,3,[4]
50,0.8466603951081844,32.78688524590164,61,1063,ETS,phi,openai,P8,1067841243,3,[4]
200,4.045155221072436,68.85245901639344,61,1063,ETS,phi,openai,P8,1067841243,3,[4]
30,4.296875,56.439393939393945,264,1024,ETS,phi,openai,P1,959183449,3,[5]
50,5.859375,72.34848484848484,264,1024,ETS,phi,openai,P1,959183449,3,[5]
200,5.859375,72.34848484848484,264,1024,ETS,phi,openai,P1,959183449,3,[5]
30,3.80859375,55.294117647058826,255,1024,ETS,phi,openai,P1,1457248422,3,[5]
50,2.734375,46.27450980392157,255,1024,ETS,phi,openai,P1,1457248422,3,[5]
200,4.4921875,59.21568627450981,255,1024,ETS,phi,openai,P1,1457248422,3,[5]
30,2.44140625,42.91338582677165,254,1024,ETS,phi,openai,P1,642571064,3,[5]
50,2.44140625,42.91338582677165,254,1024,ETS,phi,openai,P1,642571064,3,[5]
200,4.296875,58.26771653543307,254,1024,ETS,phi,openai,P1,642571064,3,[5]
30,8.49609375,81.50943396226415,265,1024,ETS,phi,openai,P1,3609844797,3,[5]
50,3.7109375,53.58490566037736,265,1024,ETS,phi,openai,P1,3609844797,3,[5]
200,4.4921875,58.11320754716981,265,1024,ETS,phi,openai,P1,3609844797,3,[5]
30,0.48828125,7.03125,256,1024,ETS,phi,openai,P1,1067841243,3,[5]
50,2.734375,46.875,256,1024,ETS,phi,openai,P1,1067841243,3,[5]
200,3.41796875,55.859375,256,1024,ETS,phi,openai,P1,1067841243,3,[5]
30,6.964656964656965,64.5,200,962,ETS,phi,openai,P2,959183449,3,[5]
50,4.158004158004158,42.0,200,962,ETS,phi,openai,P2,959183449,3,[5]
200,4.781704781704782,49.0,200,962,ETS,phi,openai,P2,959183449,3,[5]
30,1.4553014553014554,14.423076923076922,208,962,ETS,phi,openai,P2,1457248422,3,[5]
50,4.5738045738045745,45.67307692307692,208,962,ETS,phi,openai,P2,1457248422,3,[5]
200,4.5738045738045745,45.67307692307692,208,962,ETS,phi,openai,P2,1457248422,3,[5]
30,1.8711018711018712,24.200913242009133,219,962,ETS,phi,openai,P2,642571064,3,[5]
50,1.6632016632016633,20.091324200913242,219,962,ETS,phi,openai,P2,642571064,3,[5]
200,3.5343035343035343,36.07305936073059,219,962,ETS,phi,openai,P2,642571064,3,[5]
30,0.6237006237006237,9.547738693467336,199,962,ETS,phi,openai,P2,3609844797,3,[5]
50,0.6237006237006237,9.547738693467336,199,962,ETS,phi,openai,P2,3609844797,3,[5]
200,5.8212058212058215,61.80904522613066,199,962,ETS,phi,openai,P2,3609844797,3,[5]
30,0.8316008316008316,9.090909090909092,198,962,ETS,phi,openai,P2,1067841243,3,[5]
50,1.3513513513513513,15.656565656565657,198,962,ETS,phi,openai,P2,1067841243,3,[5]
200,4.5738045738045745,48.484848484848484,198,962,ETS,phi,openai,P2,1067841243,3,[5]
30,1.0217113665389528,29.411764705882355,187,783,ETS,phi,openai,P3,959183449,3,[5]
50,1.0217113665389528,29.411764705882355,187,783,ETS,phi,openai,P3,959183449,3,[5]
200,6.641123882503193,73.79679144385027,187,783,ETS,phi,openai,P3,959183449,3,[5]
30,1.1494252873563218,24.31192660550459,218,783,ETS,phi,openai,P3,1457248422,3,[5]
50,1.6602809706257982,35.321100917431195,218,783,ETS,phi,openai,P3,1457248422,3,[5]
200,3.959131545338442,56.88073394495413,218,783,ETS,phi,openai,P3,1457248422,3,[5]
30,0.7662835249042145,19.248826291079812,213,783,ETS,phi,openai,P3,642571064,3,[5]
50,1.0217113665389528,23.943661971830984,213,783,ETS,phi,openai,P3,642571064,3,[5]
200,3.959131545338442,58.68544600938967,213,783,ETS,phi,openai,P3,642571064,3,[5]
30,6.7688378033205625,72.0,200,783,ETS,phi,openai,P3,3609844797,3,[5]
50,3.5759897828863343,53.5,200,783,ETS,phi,openai,P3,3609844797,3,[5]
200,3.5759897828863343,53.5,200,783,ETS,phi,openai,P3,3609844797,3,[5]
30,4.469987228607918,61.78010471204188,191,783,ETS,phi,openai,P3,1067841243,3,[5]
50,4.469987228607918,61.78010471204188,191,783,ETS,phi,openai,P3,1067841243,3,[5]
200,4.469987228607918,61.78010471204188,191,783,ETS,phi,openai,P3,1067841243,3,[5]
30,3.3821871476888385,33.5,200,887,ETS,phi,openai,P4,959183449,3,[5]
50,3.720405862457723,36.0,200,887,ETS,phi,openai,P4,959183449,3,[5]
200,5.186020293122886,55.50000000000001,200,887,ETS,phi,openai,P4,959183449,3,[5]
30,0.0,1.4634146341463417,205,887,ETS,phi,openai,P4,1457248422,3,[5]
50,0.3382187147688839,1.4634146341463417,205,887,ETS,phi,openai,P4,1457248422,3,[5]
200,4.8478015783540025,51.707317073170735,205,887,ETS,phi,openai,P4,1457248422,3,[5]
30,2.818489289740699,25.257731958762886,194,887,ETS,phi,openai,P4,642571064,3,[5]
50,5.749718151071026,59.79381443298969,194,887,ETS,phi,openai,P4,642571064,3,[5]
200,5.975197294250282,62.88659793814433,194,887,ETS,phi,openai,P4,642571064,3,[5]
30,2.254791431792559,27.184466019417474,206,887,ETS,phi,openai,P4,3609844797,3,[5]
50,2.254791431792559,27.184466019417474,206,887,ETS,phi,openai,P4,3609844797,3,[5]
200,9.019165727170236,74.75728155339806,206,887,ETS,phi,openai,P4,3609844797,3,[5]
30,0.0,1.8018018018018018,222,887,ETS,phi,openai,P4,1067841243,3,[5]
50,1.4656144306651635,22.07207207207207,222,887,ETS,phi,openai,P4,1067841243,3,[5]
200,1.4656144306651635,23.873873873873876,222,887,ETS,phi,openai,P4,1067841243,3,[5]
30,9.729187562688065,75.79365079365078,252,997,ETS,phi,openai,P5,959183449,3,[5]
50,9.729187562688065,75.79365079365078,252,997,ETS,phi,openai,P5,959183449,3,[5]
200,4.613841524573721,51.587301587301596,252,997,ETS,phi,openai,P5,959183449,3,[5]
30,0.9027081243731194,11.403508771929824,228,997,ETS,phi,openai,P5,1457248422,3,[5]
50,3.711133400200602,48.24561403508772,228,997,ETS,phi,openai,P5,1457248422,3,[5]
200,3.711133400200602,48.24561403508772,228,997,ETS,phi,openai,P5,1457248422,3,[5]
30,2.206619859578736,36.77685950413223,242,997,ETS,phi,openai,P5,642571064,3,[5]
50,2.206619859578736,36.77685950413223,242,997,ETS,phi,openai,P5,642571064,3,[5]
200,2.206619859578736,37.1900826446281,242,997,ETS,phi,openai,P5,642571064,3,[5]
30,2.6078234704112337,39.91416309012876,233,997,ETS,phi,openai,P5,3609844797,3,[5]
50,2.6078234704112337,39.91416309012876,233,997,ETS,phi,openai,P5,3609844797,3,[5]
200,5.1153460381143425,58.798283261802574,233,997,ETS,phi,openai,P5,3609844797,3,[5]
30,3.510531594784353,44.696969696969695,264,997,ETS,phi,openai,P5,1067841243,3,[5]
50,1.103309929789368,16.666666666666664,264,997,ETS,phi,openai,P5,1067841243,3,[5]
200,2.908726178535607,35.22727272727273,264,997,ETS,phi,openai,P5,1067841243,3,[5]
30,4.67479674796748,56.48854961832062,131,492,ETS,phi,openai,P6,959183449,3,[5]
50,8.739837398373984,77.09923664122137,131,492,ETS,phi,openai,P6,959183449,3,[5]
200,8.739837398373984,74.80916030534351,131,492,ETS,phi,openai,P6,959183449,3,[5]
30,3.4552845528455287,44.166666666666664,120,492,ETS,phi,openai,P6,1457248422,3,[5]
50,3.4552845528455287,44.166666666666664,120,492,ETS,phi,openai,P6,1457248422,3,[5]
200,5.08130081300813,60.83333333333333,120,492,ETS,phi,openai,P6,1457248422,3,[5]
30,3.2520325203252036,51.181102362204726,127,492,ETS,phi,openai,P6,642571064,3,[5]
50,3.4552845528455287,53.54330708661418,127,492,ETS,phi,openai,P6,642571064,3,[5]
200,3.4552845528455287,55.118110236220474,127,492,ETS,phi,openai,P6,642571064,3,[5]
30,0.6097560975609756,8.035714285714286,112,492,ETS,phi,openai,P6,3609844797,3,[5]
50,0.6097560975609756,8.035714285714286,112,492,ETS,phi,openai,P6,3609844797,3,[5]
200,5.08130081300813,59.82142857142857,112,492,ETS,phi,openai,P6,3609844797,3,[5]
30,1.0162601626016259,21.323529411764707,136,492,ETS,phi,openai,P6,1067841243,3,[5]
50,4.0650406504065035,55.14705882352941,136,492,ETS,phi,openai,P6,1067841243,3,[5]
200,4.0650406504065035,55.14705882352941,136,492,ETS,phi,openai,P6,1067841243,3,[5]
30,2.0446096654275094,29.906542056074763,214,1076,ETS,phi,openai,P7,959183449,3,[5]
50,2.0446096654275094,29.906542056074763,214,1076,ETS,phi,openai,P7,959183449,3,[5]
200,5.018587360594796,52.80373831775701,214,1076,ETS,phi,openai,P7,959183449,3,[5]
30,0.6505576208178439,6.1946902654867255,226,1076,ETS,phi,openai,P7,1457248422,3,[5]
50,9.479553903345725,77.43362831858407,226,1076,ETS,phi,openai,P7,1457248422,3,[5]
200,3.8104089219330852,43.80530973451327,226,1076,ETS,phi,openai,P7,1457248422,3,[5]
30,9.944237918215613,81.37254901960785,204,1076,ETS,phi,openai,P7,642571064,3,[5]
50,4.089219330855019,44.11764705882353,204,1076,ETS,phi,openai,P7,642571064,3,[5]
