n_train,False positive rate,Power,Outliers,total_samples,dataset,model,method,prompt,seed,base,alternatives
50,4.39453125,21.38364779874214,159,1024,ETS,qwen,openai,P1,1457248422,4,[6]
200,4.58984375,25.157232704402517,159,1024,ETS,qwen,openai,P1,1457248422,4,[6]
30,0.0,0.6329113924050633,158,1024,ETS,qwen,openai,P1,642571064,4,[6]
50,2.34375,11.39240506329114,158,1024,ETS,qwen,openai,P1,642571064,4,[6]
200,4.8828125,22.78481012658228,158,1024,ETS,qwen,openai,P1,642571064,4,[6]
30,0.48828125,3.289473684210526,152,1024,ETS,qwen,openai,P1,3609844797,4,[6]
50,2.44140625,11.842105263157894,152,1024,ETS,qwen,openai,P1,3609844797,4,[6]
200,5.46875,24.342105263157894,152,1024,ETS,qwen,openai,P1,3609844797,4,[6]
30,2.9296875,14.000000000000002,150,1024,ETS,qwen,openai,P1,1067841243,4,[6]
50,2.9296875,14.000000000000002,150,1024,ETS,qwen,openai,P1,1067841243,4,[6]
200,4.00390625,17.333333333333336,150,1024,ETS,qwen,openai,P1,1067841243,4,[6]
30,0.4158004158004158,5.0359712230215825,139,962,ETS,qwen,openai,P2,959183449,4,[6]
50,0.4158004158004158,5.0359712230215825,139,962,ETS,qwen,openai,P2,959183449,4,[6]
200,4.365904365904366,27.33812949640288,139,962,ETS,qwen,openai,P2,959183449,4,[6]
30,9.563409563409564,41.911764705882355,136,962,ETS,qwen,openai,P2,1457248422,4,[6]
50,5.613305613305614,28.676470588235293,136,962,ETS,qwen,openai,P2,1457248422,4,[6]
200,8.835758835758837,40.44117647058824,136,962,ETS,qwen,openai,P2,1457248422,4,[6]
30,0.6237006237006237,7.4074074074074066,135,962,ETS,qwen,openai,P2,642571064,4,[6]
50,1.1434511434511436,11.11111111111111,135,962,ETS,qwen,openai,P2,642571064,4,[6]
200,3.2224532224532227,21.48148148148148,135,962,ETS,qwen,openai,P2,642571064,4,[6]
30,1.6632016632016633,12.592592592592592,135,962,ETS,qwen,openai,P2,3609844797,4,[6]
50,4.677754677754678,28.14814814814815,135,962,ETS,qwen,openai,P2,3609844797,4,[6]
200,8.004158004158004,37.77777777777778,135,962,ETS,qwen,openai,P2,3609844797,4,[6]
30,0.10395010395010396,3.6764705882352944,136,962,ETS,qwen,openai,P2,1067841243,4,[6]
50,1.2474012474012475,10.294117647058822,136,962,ETS,qwen,openai,P2,1067841243,4,[6]
200,5.405405405405405,29.411764705882355,136,962,ETS,qwen,openai,P2,1067841243,4,[6]
30,2.0434227330779056,16.842105263157894,95,783,ETS,qwen,openai,P3,959183449,4,[6]
50,4.086845466155811,23.157894736842106,95,783,ETS,qwen,openai,P3,959183449,4,[6]
200,3.5759897828863343,22.105263157894736,95,783,ETS,qwen,openai,P3,959183449,4,[6]
30,0.1277139208173691,1.834862385321101,109,783,ETS,qwen,openai,P3,1457248422,4,[6]
50,1.0217113665389528,5.5045871559633035,109,783,ETS,qwen,openai,P3,1457248422,4,[6]
200,3.3205619412515963,20.18348623853211,109,783,ETS,qwen,openai,P3,1457248422,4,[6]
30,8.42911877394636,31.958762886597935,97,783,ETS,qwen,openai,P3,642571064,4,[6]
50,0.0,1.0309278350515463,97,783,ETS,qwen,openai,P3,642571064,4,[6]
200,2.4265644955300125,16.49484536082474,97,783,ETS,qwen,openai,P3,642571064,4,[6]
30,0.38314176245210724,1.7543859649122806,114,783,ETS,qwen,openai,P3,3609844797,4,[6]
50,0.5108556832694764,3.508771929824561,114,783,ETS,qwen,openai,P3,3609844797,4,[6]
200,2.0434227330779056,15.789473684210526,114,783,ETS,qwen,openai,P3,3609844797,4,[6]
30,1.9157088122605364,12.5,88,783,ETS,qwen,openai,P3,1067841243,4,[6]
50,2.1711366538952745,14.772727272727273,88,783,ETS,qwen,openai,P3,1067841243,4,[6]
200,3.959131545338442,20.454545454545457,88,783,ETS,qwen,openai,P3,1067841243,4,[6]
30,11.273957158962796,50.0,142,887,ETS,qwen,openai,P4,959183449,4,[6]
50,3.0439684329199546,15.492957746478872,142,887,ETS,qwen,openai,P4,959183449,4,[6]
200,5.749718151071026,36.61971830985916,142,887,ETS,qwen,openai,P4,959183449,4,[6]
30,4.509582863585118,32.69230769230769,156,887,ETS,qwen,openai,P4,1457248422,4,[6]
50,5.0732807215332585,35.256410256410255,156,887,ETS,qwen,openai,P4,1457248422,4,[6]
200,4.8478015783540025,33.33333333333333,156,887,ETS,qwen,openai,P4,1457248422,4,[6]
30,12.175873731679818,53.48837209302325,129,887,ETS,qwen,openai,P4,642571064,4,[6]
50,10.033821871476889,44.96124031007752,129,887,ETS,qwen,openai,P4,642571064,4,[6]
200,7.5535512965050735,39.53488372093023,129,887,ETS,qwen,openai,P4,642571064,4,[6]
30,6.087936865839909,34.883720930232556,129,887,ETS,qwen,openai,P4,3609844797,4,[6]
50,6.087936865839909,34.883720930232556,129,887,ETS,qwen,openai,P4,3609844797,4,[6]
200,7.440811724915446,36.434108527131784,129,887,ETS,qwen,openai,P4,3609844797,4,[6]
30,0.11273957158962795,1.3333333333333335,150,887,ETS,qwen,openai,P4,1067841243,4,[6]
50,1.8038331454340473,9.333333333333334,150,887,ETS,qwen,openai,P4,1067841243,4,[6]
200,2.818489289740699,23.333333333333332,150,887,ETS,qwen,openai,P4,1067841243,4,[6]
30,4.413239719157472,23.214285714285715,168,997,ETS,qwen,openai,P5,959183449,4,[6]
50,4.312938816449348,22.61904761904762,168,997,ETS,qwen,openai,P5,959183449,4,[6]
200,4.312938816449348,22.61904761904762,168,997,ETS,qwen,openai,P5,959183449,4,[6]
30,0.0,1.282051282051282,156,997,ETS,qwen,openai,P5,1457248422,4,[6]
50,2.8084252758274824,14.102564102564102,156,997,ETS,qwen,openai,P5,1457248422,4,[6]
200,4.513540621865597,21.794871794871796,156,997,ETS,qwen,openai,P5,1457248422,4,[6]
30,7.923771313941826,35.526315789473685,152,997,ETS,qwen,openai,P5,642571064,4,[6]
50,1.5045135406218655,6.578947368421052,152,997,ETS,qwen,openai,P5,642571064,4,[6]
200,5.1153460381143425,24.342105263157894,152,997,ETS,qwen,openai,P5,642571064,4,[6]
30,6.018054162487462,30.065359477124183,153,997,ETS,qwen,openai,P5,3609844797,4,[6]
50,2.708124373119358,9.803921568627452,153,997,ETS,qwen,openai,P5,3609844797,4,[6]
200,4.312938816449348,18.30065359477124,153,997,ETS,qwen,openai,P5,3609844797,4,[6]
30,0.3009027081243731,0.625,160,997,ETS,qwen,openai,P5,1067841243,4,[6]
50,1.0030090270812437,4.375,160,997,ETS,qwen,openai,P5,1067841243,4,[6]
200,8.324974924774322,38.75,160,997,ETS,qwen,openai,P5,1067841243,4,[6]
30,2.4390243902439024,19.230769230769234,78,492,ETS,qwen,openai,P6,959183449,4,[6]
50,4.471544715447155,28.205128205128204,78,492,ETS,qwen,openai,P6,959183449,4,[6]
200,5.894308943089431,32.05128205128205,78,492,ETS,qwen,openai,P6,959183449,4,[6]
30,8.739837398373984,35.0,80,492,ETS,qwen,openai,P6,1457248422,4,[6]
50,2.2357723577235773,15.0,80,492,ETS,qwen,openai,P6,1457248422,4,[6]
200,3.861788617886179,22.5,80,492,ETS,qwen,openai,P6,1457248422,4,[6]
30,2.4390243902439024,18.571428571428573,70,492,ETS,qwen,openai,P6,642571064,4,[6]
50,2.8455284552845526,22.857142857142858,70,492,ETS,qwen,openai,P6,642571064,4,[6]
200,3.861788617886179,27.142857142857142,70,492,ETS,qwen,openai,P6,642571064,4,[6]
30,7.723577235772358,43.54838709677419,62,492,ETS,qwen,openai,P6,3609844797,4,[6]
50,7.317073170731707,41.935483870967744,62,492,ETS,qwen,openai,P6,3609844797,4,[6]
200,7.317073170731707,41.935483870967744,62,492,ETS,qwen,openai,P6,3609844797,4,[6]
30,2.8455284552845526,23.28767123287671,73,492,ETS,qwen,openai,P6,1067841243,4,[6]
50,2.8455284552845526,23.28767123287671,73,492,ETS,qwen,openai,P6,1067841243,4,[6]
200,2.642276422764228,23.28767123287671,73,492,ETS,qwen,openai,P6,1067841243,4,[6]
30,7.063197026022305,33.57142857142857,140,1076,ETS,qwen,openai,P7,959183449,4,[6]
50,5.204460966542751,25.71428571428571,140,1076,ETS,qwen,openai,P7,959183449,4,[6]
200,5.390334572490707,29.28571428571429,140,1076,ETS,qwen,openai,P7,959183449,4,[6]
30,1.3940520446096654,12.318840579710146,138,1076,ETS,qwen,openai,P7,1457248422,4,[6]
50,1.7657992565055762,14.492753623188406,138,1076,ETS,qwen,openai,P7,1457248422,4,[6]
200,1.7657992565055762,14.492753623188406,138,1076,ETS,qwen,openai,P7,1457248422,4,[6]
30,0.2788104089219331,1.4084507042253522,142,1076,ETS,qwen,openai,P7,642571064,4,[6]
50,0.4646840148698885,1.4084507042253522,142,1076,ETS,qwen,openai,P7,642571064,4,[6]
200,5.762081784386617,28.169014084507044,142,1076,ETS,qwen,openai,P7,642571064,4,[6]
30,0.7434944237918215,3.8461538461538463,130,1076,ETS,qwen,openai,P7,3609844797,4,[6]
50,1.20817843866171,10.0,130,1076,ETS,qwen,openai,P7,3609844797,4,[6]
200,3.066914498141264,20.76923076923077,130,1076,ETS,qwen,openai,P7,3609844797,4,[6]
30,0.2788104089219331,1.4814814814814816,135,1076,ETS,qwen,openai,P7,1067841243,4,[6]
50,3.717472118959108,21.48148148148148,135,1076,ETS,qwen,openai,P7,1067841243,4,[6]
200,4.275092936802974,23.703703703703706,135,1076,ETS,qwen,openai,P7,1067841243,4,[6]
30,1.881467544684854,17.209302325581397,215,1063,ETS,qwen,openai,P8,959183449,4,[6]
50,2.351834430856068,20.930232558139537,215,1063,ETS,qwen,openai,P8,959183449,4,[6]
200,5.268109125117592,34.883720930232556,215,1063,ETS,qwen,openai,P8,959183449,4,[6]
30,10.72436500470367,46.36363636363636,220,1063,ETS,qwen,openai,P8,1457248422,4,[6]
50,7.9962370649106305,38.18181818181819,220,1063,ETS,qwen,openai,P8,1457248422,4,[6]
200,5.738476011288805,33.63636363636363,220,1063,ETS,qwen,openai,P8,1457248422,4,[6]
30,3.4807149576669802,27.188940092165897,217,1063,ETS,qwen,openai,P8,642571064,4,[6]
50,3.762935089369708,28.110599078341014,217,1063,ETS,qwen,openai,P8,642571064,4,[6]
200,6.3969896519285045,37.78801843317972,217,1063,ETS,qwen,openai,P8,642571064,4,[6]
30,6.585136406396989,38.25136612021858,183,1063,ETS,qwen,openai,P8,3609844797,4,[6]
50,6.585136406396989,38.25136612021858,183,1063,ETS,qwen,openai,P8,3609844797,4,[6]
200,4.233301975540922,31.147540983606557,183,1063,ETS,qwen,openai,P8,3609844797,4,[6]
30,0.4703668861712135,10.232558139534884,215,1063,ETS,qwen,openai,P8,1067841243,4,[6]
50,4.233301975540922,32.093023255813954,215,1063,ETS,qwen,openai,P8,1067841243,4,[6]
200,3.4807149576669802,28.37209302325581,215,1063,ETS,qwen,openai,P8,1067841243,4,[6]
30,1.07421875,8.207934336525307,731,1024,ETS,qwen,openai,P1,959183449,4,[7]
50,6.4453125,35.9781121751026,731,1024,ETS,qwen,openai,P1,959183449,4,[7]
200,6.4453125,35.9781121751026,731,1024,ETS,qwen,openai,P1,959183449,4,[7]
30,4.39453125,23.71967654986523,742,1024,ETS,qwen,openai,P1,1457248422,4,[7]
50,4.39453125,23.71967654986523,742,1024,ETS,qwen,openai,P1,1457248422,4,[7]
200,4.58984375,26.549865229110516,742,1024,ETS,qwen,openai,P1,1457248422,4,[7]
30,0.0,0.8207934336525308,731,1024,ETS,qwen,openai,P1,642571064,4,[7]
50,2.34375,16.27906976744186,731,1024,ETS,qwen,openai,P1,642571064,4,[7]
200,4.8828125,26.812585499316004,731,1024,ETS,qwen,openai,P1,642571064,4,[7]
30,0.48828125,4.696132596685083,724,1024,ETS,qwen,openai,P1,3609844797,4,[7]
50,2.44140625,17.12707182320442,724,1024,ETS,qwen,openai,P1,3609844797,4,[7]
200,5.46875,30.939226519337016,724,1024,ETS,qwen,openai,P1,3609844797,4,[7]
30,2.9296875,17.914438502673796,748,1024,ETS,qwen,openai,P1,1067841243,4,[7]
50,2.9296875,17.914438502673796,748,1024,ETS,qwen,openai,P1,1067841243,4,[7]
200,4.00390625,22.593582887700535,748,1024,ETS,qwen,openai,P1,1067841243,4,[7]
30,0.4158004158004158,5.842391304347826,736,962,ETS,qwen,openai,P2,959183449,4,[7]
50,0.4158004158004158,5.842391304347826,736,962,ETS,qwen,openai,P2,959183449,4,[7]
200,4.365904365904366,37.5,736,962,ETS,qwen,openai,P2,959183449,4,[7]
30,9.563409563409564,52.94924554183813,729,962,ETS,qwen,openai,P2,1457248422,4,[7]
50,5.613305613305614,39.64334705075446,729,962,ETS,qwen,openai,P2,1457248422,4,[7]
200,8.835758835758837,50.89163237311386,729,962,ETS,qwen,openai,P2,1457248422,4,[7]
30,0.6237006237006237,9.375,736,962,ETS,qwen,openai,P2,642571064,4,[7]
50,1.1434511434511436,16.440217391304348,736,962,ETS,qwen,openai,P2,642571064,4,[7]
200,3.2224532224532227,31.793478260869566,736,962,ETS,qwen,openai,P2,642571064,4,[7]
30,1.6632016632016633,18.63013698630137,730,962,ETS,qwen,openai,P2,3609844797,4,[7]
50,4.677754677754678,38.49315068493151,730,962,ETS,qwen,openai,P2,3609844797,4,[7]
200,8.004158004158004,49.04109589041096,730,962,ETS,qwen,openai,P2,3609844797,4,[7]
30,0.10395010395010396,2.7662517289073305,723,962,ETS,qwen,openai,P2,1067841243,4,[7]
50,1.2474012474012475,13.831258644536653,723,962,ETS,qwen,openai,P2,1067841243,4,[7]
200,5.405405405405405,40.94052558782849,723,962,ETS,qwen,openai,P2,1067841243,4,[7]
30,2.0434227330779056,19.50286806883365,523,783,ETS,qwen,openai,P3,959183449,4,[7]
50,4.086845466155811,30.210325047801145,523,783,ETS,qwen,openai,P3,959183449,4,[7]
200,3.5759897828863343,29.254302103250478,523,783,ETS,qwen,openai,P3,959183449,4,[7]
30,0.1277139208173691,3.0303030303030303,561,783,ETS,qwen,openai,P3,1457248422,4,[7]
50,1.0217113665389528,7.8431372549019605,561,783,ETS,qwen,openai,P3,1457248422,4,[7]
200,3.3205619412515963,29.055258467023172,561,783,ETS,qwen,openai,P3,1457248422,4,[7]
30,8.42911877394636,47.63705103969754,529,783,ETS,qwen,openai,P3,642571064,4,[7]
50,0.0,2.6465028355387523,529,783,ETS,qwen,openai,P3,642571064,4,[7]
200,2.4265644955300125,24.38563327032136,529,783,ETS,qwen,openai,P3,642571064,4,[7]
30,0.38314176245210724,2.8169014084507045,568,783,ETS,qwen,openai,P3,3609844797,4,[7]
50,0.5108556832694764,2.992957746478873,568,783,ETS,qwen,openai,P3,3609844797,4,[7]
200,2.0434227330779056,23.591549295774648,568,783,ETS,qwen,openai,P3,3609844797,4,[7]
30,1.9157088122605364,16.184971098265898,519,783,ETS,qwen,openai,P3,1067841243,4,[7]
50,2.1711366538952745,19.07514450867052,519,783,ETS,qwen,openai,P3,1067841243,4,[7]
200,3.959131545338442,29.28709055876686,519,783,ETS,qwen,openai,P3,1067841243,4,[7]
30,11.273957158962796,72.56493506493507,616,887,ETS,qwen,openai,P4,959183449,4,[7]
50,3.0439684329199546,32.95454545454545,616,887,ETS,qwen,openai,P4,959183449,4,[7]
200,5.749718151071026,53.57142857142857,616,887,ETS,qwen,openai,P4,959183449,4,[7]
30,4.509582863585118,50.79365079365079,630,887,ETS,qwen,openai,P4,1457248422,4,[7]
50,5.0732807215332585,53.01587301587302,630,887,ETS,qwen,openai,P4,1457248422,4,[7]
200,4.8478015783540025,51.90476190476191,630,887,ETS,qwen,openai,P4,1457248422,4,[7]
30,12.175873731679818,74.91749174917491,606,887,ETS,qwen,openai,P4,642571064,4,[7]
50,10.033821871476889,68.48184818481849,606,887,ETS,qwen,openai,P4,642571064,4,[7]
200,7.5535512965050735,58.745874587458744,606,887,ETS,qwen,openai,P4,642571064,4,[7]
30,6.087936865839909,54.09015025041736,599,887,ETS,qwen,openai,P4,3609844797,4,[7]
50,6.087936865839909,54.09015025041736,599,887,ETS,qwen,openai,P4,3609844797,4,[7]
200,7.440811724915446,59.26544240400668,599,887,ETS,qwen,openai,P4,3609844797,4,[7]
30,0.11273957158962795,4.038772213247173,619,887,ETS,qwen,openai,P4,1067841243,4,[7]
50,1.8038331454340473,25.525040387722132,619,887,ETS,qwen,openai,P4,1067841243,4,[7]
200,2.818489289740699,39.74151857835218,619,887,ETS,qwen,openai,P4,1067841243,4,[7]
30,4.413239719157472,43.13186813186813,728,997,ETS,qwen,openai,P5,959183449,4,[7]
50,4.312938816449348,42.71978021978022,728,997,ETS,qwen,openai,P5,959183449,4,[7]
200,4.312938816449348,42.71978021978022,728,997,ETS,qwen,openai,P5,959183449,4,[7]
30,0.0,0.9749303621169917,718,997,ETS,qwen,openai,P5,1457248422,4,[7]
50,2.8084252758274824,32.729805013927574,718,997,ETS,qwen,openai,P5,1457248422,4,[7]
200,4.513540621865597,44.986072423398326,718,997,ETS,qwen,openai,P5,1457248422,4,[7]
30,7.923771313941826,59.97248968363136,727,997,ETS,qwen,openai,P5,642571064,4,[7]
50,1.5045135406218655,20.63273727647868,727,997,ETS,qwen,openai,P5,642571064,4,[7]
200,5.1153460381143425,49.93122420907841,727,997,ETS,qwen,openai,P5,642571064,4,[7]
30,6.018054162487462,56.43153526970954,723,997,ETS,qwen,openai,P5,3609844797,4,[7]
50,2.708124373119358,29.18395573997234,723,997,ETS,qwen,openai,P5,3609844797,4,[7]
200,4.312938816449348,43.983402489626556,723,997,ETS,qwen,openai,P5,3609844797,4,[7]
30,0.3009027081243731,2.7472527472527473,728,997,ETS,qwen,openai,P5,1067841243,4,[7]
50,1.0030090270812437,15.10989010989011,728,997,ETS,qwen,openai,P5,1067841243,4,[7]
200,8.324974924774322,60.302197802197796,728,997,ETS,qwen,openai,P5,1067841243,4,[7]
30,2.4390243902439024,19.466666666666665,375,492,ETS,qwen,openai,P6,959183449,4,[7]
50,4.471544715447155,34.66666666666667,375,492,ETS,qwen,openai,P6,959183449,4,[7]
200,5.894308943089431,38.13333333333333,375,492,ETS,qwen,openai,P6,959183449,4,[7]
30,8.739837398373984,50.13054830287206,383,492,ETS,qwen,openai,P6,1457248422,4,[7]
50,2.2357723577235773,22.193211488250654,383,492,ETS,qwen,openai,P6,1457248422,4,[7]
200,3.861788617886179,35.50913838120104,383,492,ETS,qwen,openai,P6,1457248422,4,[7]
30,2.4390243902439024,19.329896907216497,388,492,ETS,qwen,openai,P6,642571064,4,[7]
50,2.8455284552845526,26.03092783505155,388,492,ETS,qwen,openai,P6,642571064,4,[7]
200,3.861788617886179,32.98969072164948,388,492,ETS,qwen,openai,P6,642571064,4,[7]
30,7.723577235772358,43.16353887399464,373,492,ETS,qwen,openai,P6,3609844797,4,[7]
50,7.317073170731707,42.0911528150134,373,492,ETS,qwen,openai,P6,3609844797,4,[7]
200,7.317073170731707,42.0911528150134,373,492,ETS,qwen,openai,P6,3609844797,4,[7]
30,2.8455284552845526,29.70027247956403,367,492,ETS,qwen,openai,P6,1067841243,4,[7]
50,2.8455284552845526,29.70027247956403,367,492,ETS,qwen,openai,P6,1067841243,4,[7]
200,2.642276422764228,26.975476839237057,367,492,ETS,qwen,openai,P6,1067841243,4,[7]
30,7.063197026022305,34.810126582278485,790,1076,ETS,qwen,openai,P7,959183449,4,[7]
50,5.204460966542751,27.848101265822784,790,1076,ETS,qwen,openai,P7,959183449,4,[7]
200,5.390334572490707,30.126582278481013,790,1076,ETS,qwen,openai,P7,959183449,4,[7]
30,1.3940520446096654,9.923664122137405,786,1076,ETS,qwen,openai,P7,1457248422,4,[7]
50,1.7657992565055762,13.867684478371501,786,1076,ETS,qwen,openai,P7,1457248422,4,[7]
200,1.7657992565055762,13.867684478371501,786,1076,ETS,qwen,openai,P7,1457248422,4,[7]
30,0.2788104089219331,1.1406844106463878,789,1076,ETS,qwen,openai,P7,642571064,4,[7]
50,0.4646840148698885,1.394169835234474,789,1076,ETS,qwen,openai,P7,642571064,4,[7]
200,5.762081784386617,30.164765525982258,789,1076,ETS,qwen,openai,P7,642571064,4,[7]
30,0.7434944237918215,4.025974025974026,770,1076,ETS,qwen,openai,P7,3609844797,4,[7]
50,1.20817843866171,6.623376623376623,770,1076,ETS,qwen,openai,P7,3609844797,4,[7]
200,3.066914498141264,17.532467532467532,770,1076,ETS,qwen,openai,P7,3609844797,4,[7]
30,0.2788104089219331,1.540436456996149,779,1076,ETS,qwen,openai,P7,1067841243,4,[7]
50,3.717472118959108,19.768934531450576,779,1076,ETS,qwen,openai,P7,1067841243,4,[7]
200,4.275092936802974,24.005134788189988,779,1076,ETS,qwen,openai,P7,1067841243,4,[7]
30,1.881467544684854,22.393364928909953,844,1063,ETS,qwen,openai,P8,959183449,4,[7]
50,2.351834430856068,29.85781990521327,844,1063,ETS,qwen,openai,P8,959183449,4,[7]
200,5.268109125117592,42.53554502369668,844,1063,ETS,qwen,openai,P8,959183449,4,[7]
30,10.72436500470367,62.544589774078474,841,1063,ETS,qwen,openai,P8,1457248422,4,[7]
50,7.9962370649106305,52.675386444708685,841,1063,ETS,qwen,openai,P8,1457248422,4,[7]
200,5.738476011288805,45.0653983353151,841,1063,ETS,qwen,openai,P8,1457248422,4,[7]
30,3.4807149576669802,34.207389749702024,839,1063,ETS,qwen,openai,P8,642571064,4,[7]
50,3.762935089369708,36.23361144219309,839,1063,ETS,qwen,openai,P8,642571064,4,[7]
200,6.3969896519285045,46.96066746126341,839,1063,ETS,qwen,openai,P8,642571064,4,[7]
30,6.585136406396989,49.69249692496925,813,1063,ETS,qwen,openai,P8,3609844797,4,[7]
50,6.585136406396989,49.69249692496925,813,1063,ETS,qwen,openai,P8,3609844797,4,[7]
200,4.233301975540922,41.32841328413284,813,1063,ETS,qwen,openai,P8,3609844797,4,[7]
30,0.4703668861712135,11.870503597122301,834,1063,ETS,qwen,openai,P8,1067841243,4,[7]
50,4.233301975540922,42.20623501199041,834,1063,ETS,qwen,openai,P8,1067841243,4,[7]
200,3.4807149576669802,38.1294964028777,834,1063,ETS,qwen,openai,P8,1067841243,4,[7]
30,1.85546875,13.114754098360656,61,1024,ETS,qwen,openai,P1,959183449,5,[6]
50,1.85546875,13.114754098360656,61,1024,ETS,qwen,openai,P1,959183449,5,[6]
200,6.0546875,39.34426229508197,61,1024,ETS,qwen,openai,P1,959183449,5,[6]
30,4.1015625,27.27272727272727,66,1024,ETS,qwen,openai,P1,1457248422,5,[6]
50,4.1015625,27.27272727272727,66,1024,ETS,qwen,openai,P1,1457248422,5,[6]
200,3.02734375,19.696969696969695,66,1024,ETS,qwen,openai,P1,1457248422,5,[6]
30,1.3671875,10.16949152542373,59,1024,ETS,qwen,openai,P1,642571064,5,[6]
50,7.421875,44.06779661016949,59,1024,ETS,qwen,openai,P1,642571064,5,[6]
200,2.63671875,16.94915254237288,59,1024,ETS,qwen,openai,P1,642571064,5,[6]
30,0.9765625,10.44776119402985,67,1024,ETS,qwen,openai,P1,3609844797,5,[6]
50,10.64453125,49.25373134328358,67,1024,ETS,qwen,openai,P1,3609844797,5,[6]
200,4.296875,29.850746268656714,67,1024,ETS,qwen,openai,P1,3609844797,5,[6]
30,7.421875,46.666666666666664,60,1024,ETS,qwen,openai,P1,1067841243,5,[6]
50,2.44140625,10.0,60,1024,ETS,qwen,openai,P1,1067841243,5,[6]
200,6.640625,43.333333333333336,60,1024,ETS,qwen,openai,P1,1067841243,5,[6]
30,1.4553014553014554,15.384615384615385,65,962,ETS,qwen,openai,P2,959183449,5,[6]
50,3.6382536382536386,32.30769230769231,65,962,ETS,qwen,openai,P2,959183449,5,[6]
200,3.6382536382536386,32.30769230769231,65,962,ETS,qwen,openai,P2,959183449,5,[6]
30,0.2079002079002079,6.153846153846154,65,962,ETS,qwen,openai,P2,1457248422,5,[6]
50,5.405405405405405,38.46153846153847,65,962,ETS,qwen,openai,P2,1457248422,5,[6]
200,5.405405405405405,38.46153846153847,65,962,ETS,qwen,openai,P2,1457248422,5,[6]
30,4.261954261954262,35.0,60,962,ETS,qwen,openai,P2,642571064,5,[6]
50,5.405405405405405,40.0,60,962,ETS,qwen,openai,P2,642571064,5,[6]
200,7.172557172557173,45.0,60,962,ETS,qwen,openai,P2,642571064,5,[6]
30,0.2079002079002079,6.0606060606060606,66,962,ETS,qwen,openai,P2,3609844797,5,[6]
50,0.2079002079002079,7.575757575757576,66,962,ETS,qwen,openai,P2,3609844797,5,[6]
200,3.0145530145530146,28.78787878787879,66,962,ETS,qwen,openai,P2,3609844797,5,[6]
30,5.717255717255718,39.6551724137931,58,962,ETS,qwen,openai,P2,1067841243,5,[6]
50,3.8461538461538463,32.758620689655174,58,962,ETS,qwen,openai,P2,1067841243,5,[6]
200,7.484407484407485,44.827586206896555,58,962,ETS,qwen,openai,P2,1067841243,5,[6]
30,1.7879948914431671,21.428571428571427,56,783,ETS,qwen,openai,P3,959183449,5,[6]
50,3.1928480204342273,25.0,56,783,ETS,qwen,openai,P3,959183449,5,[6]
200,8.42911877394636,33.92857142857143,56,783,ETS,qwen,openai,P3,959183449,5,[6]
30,1.277139208173691,15.686274509803921,51,783,ETS,qwen,openai,P3,1457248422,5,[6]
50,3.3205619412515963,21.568627450980394,51,783,ETS,qwen,openai,P3,1457248422,5,[6]
200,6.513409961685824,29.411764705882355,51,783,ETS,qwen,openai,P3,1457248422,5,[6]
30,13.154533844189018,41.07142857142857,56,783,ETS,qwen,openai,P3,642571064,5,[6]
50,3.959131545338442,23.214285714285715,56,783,ETS,qwen,openai,P3,642571064,5,[6]
200,7.2796934865900385,30.357142857142854,56,783,ETS,qwen,openai,P3,642571064,5,[6]
30,1.40485312899106,13.559322033898304,59,783,ETS,qwen,openai,P3,3609844797,5,[6]
50,6.385696040868455,23.728813559322035,59,783,ETS,qwen,openai,P3,3609844797,5,[6]
200,5.363984674329502,22.033898305084744,59,783,ETS,qwen,openai,P3,3609844797,5,[6]
30,0.38314176245210724,7.017543859649122,57,783,ETS,qwen,openai,P3,1067841243,5,[6]
50,1.7879948914431671,19.298245614035086,57,783,ETS,qwen,openai,P3,1067841243,5,[6]
200,3.5759897828863343,21.052631578947366,57,783,ETS,qwen,openai,P3,1067841243,5,[6]
30,0.6764374295377678,16.666666666666664,48,887,ETS,qwen,openai,P4,959183449,5,[6]
50,0.6764374295377678,16.666666666666664,48,887,ETS,qwen,openai,P4,959183449,5,[6]
200,3.0439684329199546,27.083333333333332,48,887,ETS,qwen,openai,P4,959183449,5,[6]
30,6.538895152198422,44.89795918367347,49,887,ETS,qwen,openai,P4,1457248422,5,[6]
50,6.313416009019165,44.89795918367347,49,887,ETS,qwen,openai,P4,1457248422,5,[6]
200,4.058624577226606,36.734693877551024,49,887,ETS,qwen,openai,P4,1457248422,5,[6]
30,6.313416009019165,47.91666666666667,48,887,ETS,qwen,openai,P4,642571064,5,[6]
50,6.313416009019165,47.91666666666667,48,887,ETS,qwen,openai,P4,642571064,5,[6]
200,3.720405862457723,33.33333333333333,48,887,ETS,qwen,openai,P4,642571064,5,[6]
30,2.367531003382187,18.75,48,887,ETS,qwen,openai,P4,3609844797,5,[6]
50,2.367531003382187,18.75,48,887,ETS,qwen,openai,P4,3609844797,5,[6]
200,4.284103720405862,35.41666666666667,48,887,ETS,qwen,openai,P4,3609844797,5,[6]
30,1.6910935738444193,20.754716981132077,53,887,ETS,qwen,openai,P4,1067841243,5,[6]
50,3.6076662908680945,33.9622641509434,53,887,ETS,qwen,openai,P4,1067841243,5,[6]
200,3.6076662908680945,33.9622641509434,53,887,ETS,qwen,openai,P4,1067841243,5,[6]
30,0.802407221664995,11.864406779661017,59,997,ETS,qwen,openai,P5,959183449,5,[6]
50,0.802407221664995,11.864406779661017,59,997,ETS,qwen,openai,P5,959183449,5,[6]
