n_train,category,False positive rate,Power,dataset,model,method,prompt,seed,base,alternatives
30,Combined Unweighted,4.609595484477893,26.804123711340207,ETS,qwen,openai,P8,1067841243,3,[5]
30,Combined Weighted (quantile),4.609595484477893,26.804123711340207,ETS,qwen,openai,P8,1067841243,3,[5]
30,Combined Weighted (mean),4.609595484477893,26.804123711340207,ETS,qwen,openai,P8,1067841243,3,[5]
5,In Distribution Only,0.0,0.0,ETS,qwen,openai,P1,959183449,3,[6]
5,Combined Unweighted,4.98046875,40.17857142857143,ETS,qwen,openai,P1,959183449,3,[6]
5,Combined Weighted (quantile),2.83203125,33.035714285714285,ETS,qwen,openai,P1,959183449,3,[6]
5,Combined Weighted (mean),3.61328125,35.267857142857146,ETS,qwen,openai,P1,959183449,3,[6]
15,In Distribution Only,0.0,0.0,ETS,qwen,openai,P1,959183449,3,[6]
15,Combined Unweighted,5.078125,41.964285714285715,ETS,qwen,openai,P1,959183449,3,[6]
15,Combined Weighted (quantile),5.078125,41.964285714285715,ETS,qwen,openai,P1,959183449,3,[6]
15,Combined Weighted (mean),14.35546875,66.96428571428571,ETS,qwen,openai,P1,959183449,3,[6]
30,In Distribution Only,17.1875,70.08928571428571,ETS,qwen,openai,P1,959183449,3,[6]
30,Combined Unweighted,5.078125,41.964285714285715,ETS,qwen,openai,P1,959183449,3,[6]
30,Combined Weighted (quantile),5.078125,41.964285714285715,ETS,qwen,openai,P1,959183449,3,[6]
30,Combined Weighted (mean),5.078125,41.964285714285715,ETS,qwen,openai,P1,959183449,3,[6]
5,In Distribution Only,0.0,0.0,ETS,qwen,openai,P2,959183449,3,[6]
5,Combined Unweighted,5.925155925155925,51.569506726457405,ETS,qwen,openai,P2,959183449,3,[6]
5,Combined Weighted (quantile),1.2474012474012477,23.766816143497756,ETS,qwen,openai,P2,959183449,3,[6]
5,Combined Weighted (mean),4.261954261954262,42.600896860986545,ETS,qwen,openai,P2,959183449,3,[6]
15,In Distribution Only,0.0,0.0,ETS,qwen,openai,P2,959183449,3,[6]
15,Combined Unweighted,5.925155925155925,51.569506726457405,ETS,qwen,openai,P2,959183449,3,[6]
15,Combined Weighted (quantile),4.5738045738045745,42.600896860986545,ETS,qwen,openai,P2,959183449,3,[6]
15,Combined Weighted (mean),4.5738045738045745,45.2914798206278,ETS,qwen,openai,P2,959183449,3,[6]
30,In Distribution Only,4.5738045738045745,42.600896860986545,ETS,qwen,openai,P2,959183449,3,[6]
30,Combined Unweighted,5.197505197505198,48.87892376681614,ETS,qwen,openai,P2,959183449,3,[6]
30,Combined Weighted (quantile),5.197505197505198,48.87892376681614,ETS,qwen,openai,P2,959183449,3,[6]
30,Combined Weighted (mean),4.885654885654886,46.18834080717489,ETS,qwen,openai,P2,959183449,3,[6]
5,In Distribution Only,0.0,0.0,ETS,qwen,openai,P3,959183449,3,[6]
5,Combined Unweighted,5.491698595146871,39.08045977011494,ETS,qwen,openai,P3,959183449,3,[6]
5,Combined Weighted (quantile),1.277139208173691,21.839080459770116,ETS,qwen,openai,P3,959183449,3,[6]
5,Combined Weighted (mean),5.491698595146871,39.08045977011494,ETS,qwen,openai,P3,959183449,3,[6]
15,In Distribution Only,0.0,0.0,ETS,qwen,openai,P3,959183449,3,[6]
15,Combined Unweighted,5.491698595146871,41.37931034482759,ETS,qwen,openai,P3,959183449,3,[6]
15,Combined Weighted (quantile),3.5759897828863343,32.758620689655174,ETS,qwen,openai,P3,959183449,3,[6]
15,Combined Weighted (mean),4.086845466155811,36.206896551724135,ETS,qwen,openai,P3,959183449,3,[6]
30,In Distribution Only,1.0217113665389528,16.091954022988507,ETS,qwen,openai,P3,959183449,3,[6]
30,Combined Unweighted,5.491698595146871,39.08045977011494,ETS,qwen,openai,P3,959183449,3,[6]
30,Combined Weighted (quantile),5.491698595146871,39.08045977011494,ETS,qwen,openai,P3,959183449,3,[6]
30,Combined Weighted (mean),3.7037037037037033,33.33333333333333,ETS,qwen,openai,P3,959183449,3,[6]
5,In Distribution Only,0.0,0.0,ETS,qwen,openai,P4,959183449,3,[6]
5,Combined Unweighted,4.509582863585118,50.931677018633536,ETS,qwen,openai,P4,959183449,3,[6]
5,Combined Weighted (quantile),2.029312288613303,39.130434782608695,ETS,qwen,openai,P4,959183449,3,[6]
5,Combined Weighted (mean),3.3821871476888385,44.099378881987576,ETS,qwen,openai,P4,959183449,3,[6]
15,In Distribution Only,0.0,0.0,ETS,qwen,openai,P4,959183449,3,[6]
15,Combined Unweighted,5.2987598647125145,54.037267080745345,ETS,qwen,openai,P4,959183449,3,[6]
15,Combined Weighted (quantile),5.2987598647125145,54.037267080745345,ETS,qwen,openai,P4,959183449,3,[6]
15,Combined Weighted (mean),13.75422773393461,68.94409937888199,ETS,qwen,openai,P4,959183449,3,[6]
30,In Distribution Only,0.3382187147688839,9.316770186335404,ETS,qwen,openai,P4,959183449,3,[6]
30,Combined Unweighted,3.8331454340473505,46.58385093167702,ETS,qwen,openai,P4,959183449,3,[6]
30,Combined Weighted (quantile),3.3821871476888385,44.099378881987576,ETS,qwen,openai,P4,959183449,3,[6]
30,Combined Weighted (mean),2.593010146561443,41.61490683229814,ETS,qwen,openai,P4,959183449,3,[6]
5,In Distribution Only,0.0,0.0,ETS,qwen,openai,P5,959183449,3,[6]
5,Combined Unweighted,3.20962888665998,41.15523465703971,ETS,qwen,openai,P5,959183449,3,[6]
5,Combined Weighted (quantile),0.9027081243731194,15.884476534296027,ETS,qwen,openai,P5,959183449,3,[6]
5,Combined Weighted (mean),0.9027081243731194,15.884476534296027,ETS,qwen,openai,P5,959183449,3,[6]
15,In Distribution Only,0.0,0.0,ETS,qwen,openai,P5,959183449,3,[6]
15,Combined Unweighted,3.20962888665998,41.15523465703971,ETS,qwen,openai,P5,959183449,3,[6]
15,Combined Weighted (quantile),2.4072216649949847,32.49097472924188,ETS,qwen,openai,P5,959183449,3,[6]
15,Combined Weighted (mean),2.206619859578736,31.04693140794224,ETS,qwen,openai,P5,959183449,3,[6]
30,In Distribution Only,0.9027081243731194,16.60649819494585,ETS,qwen,openai,P5,959183449,3,[6]
30,Combined Unweighted,2.708124373119358,36.8231046931408,ETS,qwen,openai,P5,959183449,3,[6]
30,Combined Weighted (quantile),2.708124373119358,35.37906137184115,ETS,qwen,openai,P5,959183449,3,[6]
30,Combined Weighted (mean),2.4072216649949847,32.49097472924188,ETS,qwen,openai,P5,959183449,3,[6]
5,In Distribution Only,0.0,0.0,ETS,qwen,openai,P6,959183449,3,[6]
5,Combined Unweighted,4.0650406504065035,40.42553191489361,ETS,qwen,openai,P6,959183449,3,[6]
5,Combined Weighted (quantile),2.642276422764228,29.78723404255319,ETS,qwen,openai,P6,959183449,3,[6]
5,Combined Weighted (mean),3.2520325203252036,34.751773049645394,ETS,qwen,openai,P6,959183449,3,[6]
15,In Distribution Only,0.0,0.0,ETS,qwen,openai,P6,959183449,3,[6]
15,Combined Unweighted,4.471544715447155,43.97163120567376,ETS,qwen,openai,P6,959183449,3,[6]
15,Combined Weighted (quantile),6.707317073170732,54.60992907801418,ETS,qwen,openai,P6,959183449,3,[6]
15,Combined Weighted (mean),7.723577235772358,60.28368794326241,ETS,qwen,openai,P6,959183449,3,[6]
30,In Distribution Only,7.926829268292683,61.702127659574465,ETS,qwen,openai,P6,959183449,3,[6]
30,Combined Unweighted,4.471544715447155,43.97163120567376,ETS,qwen,openai,P6,959183449,3,[6]
30,Combined Weighted (quantile),4.471544715447155,43.97163120567376,ETS,qwen,openai,P6,959183449,3,[6]
30,Combined Weighted (mean),7.926829268292683,61.702127659574465,ETS,qwen,openai,P6,959183449,3,[6]
5,In Distribution Only,0.0,0.0,ETS,qwen,openai,P7,959183449,3,[6]
5,Combined Unweighted,4.275092936802974,41.37931034482759,ETS,qwen,openai,P7,959183449,3,[6]
5,Combined Weighted (quantile),0.3717472118959107,13.79310344827586,ETS,qwen,openai,P7,959183449,3,[6]
5,Combined Weighted (mean),2.323420074349442,33.90804597701149,ETS,qwen,openai,P7,959183449,3,[6]
15,In Distribution Only,0.0,0.0,ETS,qwen,openai,P7,959183449,3,[6]
15,Combined Unweighted,5.111524163568773,41.37931034482759,ETS,qwen,openai,P7,959183449,3,[6]
15,Combined Weighted (quantile),5.111524163568773,41.37931034482759,ETS,qwen,openai,P7,959183449,3,[6]
15,Combined Weighted (mean),11.988847583643125,59.195402298850574,ETS,qwen,openai,P7,959183449,3,[6]
30,In Distribution Only,6.319702602230483,45.40229885057471,ETS,qwen,openai,P7,959183449,3,[6]
30,Combined Unweighted,5.111524163568773,41.37931034482759,ETS,qwen,openai,P7,959183449,3,[6]
30,Combined Weighted (quantile),5.111524163568773,41.37931034482759,ETS,qwen,openai,P7,959183449,3,[6]
30,Combined Weighted (mean),8.643122676579926,48.85057471264368,ETS,qwen,openai,P7,959183449,3,[6]
5,In Distribution Only,0.0,0.0,ETS,qwen,openai,P8,959183449,3,[6]
5,Combined Unweighted,4.703668861712136,45.4954954954955,ETS,qwen,openai,P8,959183449,3,[6]
5,Combined Weighted (quantile),0.4703668861712135,9.90990990990991,ETS,qwen,openai,P8,959183449,3,[6]
5,Combined Weighted (mean),3.3866415804327374,40.090090090090094,ETS,qwen,openai,P8,959183449,3,[6]
15,In Distribution Only,0.0,0.0,ETS,qwen,openai,P8,959183449,3,[6]
15,Combined Unweighted,4.985888993414863,46.3963963963964,ETS,qwen,openai,P8,959183449,3,[6]
15,Combined Weighted (quantile),3.1984948259642523,37.38738738738739,ETS,qwen,openai,P8,959183449,3,[6]
15,Combined Weighted (mean),4.327375352775165,41.891891891891895,ETS,qwen,openai,P8,959183449,3,[6]
30,In Distribution Only,3.3866415804327374,37.83783783783784,ETS,qwen,openai,P8,959183449,3,[6]
30,Combined Unweighted,4.703668861712136,45.4954954954955,ETS,qwen,openai,P8,959183449,3,[6]
30,Combined Weighted (quantile),4.703668861712136,45.4954954954955,ETS,qwen,openai,P8,959183449,3,[6]
30,Combined Weighted (mean),5.644402634054563,49.0990990990991,ETS,qwen,openai,P8,959183449,3,[6]
5,In Distribution Only,0.0,0.0,ETS,qwen,openai,P1,1457248422,3,[6]
5,Combined Unweighted,4.78515625,43.23144104803494,ETS,qwen,openai,P1,1457248422,3,[6]
5,Combined Weighted (quantile),1.85546875,26.63755458515284,ETS,qwen,openai,P1,1457248422,3,[6]
5,Combined Weighted (mean),3.515625,38.864628820960704,ETS,qwen,openai,P1,1457248422,3,[6]
15,In Distribution Only,0.0,0.0,ETS,qwen,openai,P1,1457248422,3,[6]
15,Combined Unweighted,4.98046875,45.414847161572055,ETS,qwen,openai,P1,1457248422,3,[6]
15,Combined Weighted (quantile),4.98046875,45.414847161572055,ETS,qwen,openai,P1,1457248422,3,[6]
15,Combined Weighted (mean),13.37890625,66.8122270742358,ETS,qwen,openai,P1,1457248422,3,[6]
30,In Distribution Only,1.3671875,26.200873362445417,ETS,qwen,openai,P1,1457248422,3,[6]
30,Combined Unweighted,3.90625,40.61135371179039,ETS,qwen,openai,P1,1457248422,3,[6]
30,Combined Weighted (quantile),3.125,38.42794759825328,ETS,qwen,openai,P1,1457248422,3,[6]
30,Combined Weighted (mean),2.9296875,36.681222707423586,ETS,qwen,openai,P1,1457248422,3,[6]
5,In Distribution Only,0.0,0.0,ETS,qwen,openai,P2,1457248422,3,[6]
5,Combined Unweighted,6.133056133056133,51.36363636363637,ETS,qwen,openai,P2,1457248422,3,[6]
5,Combined Weighted (quantile),4.781704781704782,46.36363636363636,ETS,qwen,openai,P2,1457248422,3,[6]
5,Combined Weighted (mean),4.677754677754678,45.909090909090914,ETS,qwen,openai,P2,1457248422,3,[6]
15,In Distribution Only,0.0,0.0,ETS,qwen,openai,P2,1457248422,3,[6]
15,Combined Unweighted,6.860706860706861,51.81818181818182,ETS,qwen,openai,P2,1457248422,3,[6]
15,Combined Weighted (quantile),6.860706860706861,51.81818181818182,ETS,qwen,openai,P2,1457248422,3,[6]
15,Combined Weighted (mean),12.266112266112266,70.45454545454545,ETS,qwen,openai,P2,1457248422,3,[6]
30,In Distribution Only,4.677754677754678,45.909090909090914,ETS,qwen,openai,P2,1457248422,3,[6]
30,Combined Unweighted,6.133056133056133,51.36363636363637,ETS,qwen,openai,P2,1457248422,3,[6]
30,Combined Weighted (quantile),6.133056133056133,51.36363636363637,ETS,qwen,openai,P2,1457248422,3,[6]
30,Combined Weighted (mean),8.523908523908524,55.90909090909091,ETS,qwen,openai,P2,1457248422,3,[6]
5,In Distribution Only,0.0,0.0,ETS,qwen,openai,P3,1457248422,3,[6]
5,Combined Unweighted,5.747126436781609,37.28813559322034,ETS,qwen,openai,P3,1457248422,3,[6]
5,Combined Weighted (quantile),3.7037037037037033,30.508474576271187,ETS,qwen,openai,P3,1457248422,3,[6]
5,Combined Weighted (mean),3.5759897828863343,29.94350282485876,ETS,qwen,openai,P3,1457248422,3,[6]
15,In Distribution Only,0.0,0.0,ETS,qwen,openai,P3,1457248422,3,[6]
15,Combined Unweighted,6.257982120051085,40.67796610169492,ETS,qwen,openai,P3,1457248422,3,[6]
15,Combined Weighted (quantile),6.257982120051085,40.67796610169492,ETS,qwen,openai,P3,1457248422,3,[6]
15,Combined Weighted (mean),16.85823754789272,75.70621468926554,ETS,qwen,openai,P3,1457248422,3,[6]
30,In Distribution Only,12.388250319284802,66.10169491525424,ETS,qwen,openai,P3,1457248422,3,[6]
30,Combined Unweighted,6.257982120051085,40.67796610169492,ETS,qwen,openai,P3,1457248422,3,[6]
30,Combined Weighted (quantile),6.257982120051085,40.67796610169492,ETS,qwen,openai,P3,1457248422,3,[6]
30,Combined Weighted (mean),14.17624521072797,71.75141242937853,ETS,qwen,openai,P3,1457248422,3,[6]
5,In Distribution Only,0.0,0.0,ETS,qwen,openai,P4,1457248422,3,[6]
5,Combined Unweighted,4.6223224351747465,45.55555555555556,ETS,qwen,openai,P4,1457248422,3,[6]
5,Combined Weighted (quantile),4.6223224351747465,45.55555555555556,ETS,qwen,openai,P4,1457248422,3,[6]
5,Combined Weighted (mean),4.6223224351747465,45.55555555555556,ETS,qwen,openai,P4,1457248422,3,[6]
15,In Distribution Only,0.0,0.0,ETS,qwen,openai,P4,1457248422,3,[6]
15,Combined Unweighted,4.6223224351747465,45.55555555555556,ETS,qwen,openai,P4,1457248422,3,[6]
15,Combined Weighted (quantile),4.6223224351747465,45.55555555555556,ETS,qwen,openai,P4,1457248422,3,[6]
15,Combined Weighted (mean),7.891770011273957,54.44444444444444,ETS,qwen,openai,P4,1457248422,3,[6]
30,In Distribution Only,3.6076662908680945,41.66666666666667,ETS,qwen,openai,P4,1457248422,3,[6]
30,Combined Unweighted,4.6223224351747465,45.55555555555556,ETS,qwen,openai,P4,1457248422,3,[6]
30,Combined Weighted (quantile),4.6223224351747465,45.55555555555556,ETS,qwen,openai,P4,1457248422,3,[6]
30,Combined Weighted (mean),4.6223224351747465,45.55555555555556,ETS,qwen,openai,P4,1457248422,3,[6]
5,In Distribution Only,0.0,0.0,ETS,qwen,openai,P5,1457248422,3,[6]
5,Combined Unweighted,3.1093279839518555,39.06810035842294,ETS,qwen,openai,P5,1457248422,3,[6]
5,Combined Weighted (quantile),0.0,1.4336917562724014,ETS,qwen,openai,P5,1457248422,3,[6]
5,Combined Weighted (mean),3.1093279839518555,39.06810035842294,ETS,qwen,openai,P5,1457248422,3,[6]
15,In Distribution Only,0.0,0.0,ETS,qwen,openai,P5,1457248422,3,[6]
15,Combined Unweighted,3.510531594784353,41.57706093189964,ETS,qwen,openai,P5,1457248422,3,[6]
15,Combined Weighted (quantile),2.4072216649949847,31.899641577060933,ETS,qwen,openai,P5,1457248422,3,[6]
15,Combined Weighted (mean),1.9057171514543632,28.673835125448026,ETS,qwen,openai,P5,1457248422,3,[6]
30,In Distribution Only,1.0030090270812435,15.053763440860216,ETS,qwen,openai,P5,1457248422,3,[6]
30,Combined Unweighted,3.1093279839518555,39.06810035842294,ETS,qwen,openai,P5,1457248422,3,[6]
30,Combined Weighted (quantile),3.1093279839518555,39.06810035842294,ETS,qwen,openai,P5,1457248422,3,[6]
30,Combined Weighted (mean),3.009027081243731,35.842293906810035,ETS,qwen,openai,P5,1457248422,3,[6]
5,In Distribution Only,0.0,0.0,ETS,qwen,openai,P6,1457248422,3,[6]
5,Combined Unweighted,3.861788617886179,34.166666666666664,ETS,qwen,openai,P6,1457248422,3,[6]
5,Combined Weighted (quantile),3.048780487804878,30.833333333333336,ETS,qwen,openai,P6,1457248422,3,[6]
5,Combined Weighted (mean),3.861788617886179,34.166666666666664,ETS,qwen,openai,P6,1457248422,3,[6]
15,In Distribution Only,0.0,0.0,ETS,qwen,openai,P6,1457248422,3,[6]
15,Combined Unweighted,3.861788617886179,34.166666666666664,ETS,qwen,openai,P6,1457248422,3,[6]
15,Combined Weighted (quantile),2.4390243902439024,25.833333333333336,ETS,qwen,openai,P6,1457248422,3,[6]
15,Combined Weighted (mean),2.2357723577235773,25.0,ETS,qwen,openai,P6,1457248422,3,[6]
30,In Distribution Only,0.6097560975609756,11.666666666666666,ETS,qwen,openai,P6,1457248422,3,[6]
30,Combined Unweighted,3.861788617886179,34.166666666666664,ETS,qwen,openai,P6,1457248422,3,[6]
30,Combined Weighted (quantile),3.861788617886179,34.166666666666664,ETS,qwen,openai,P6,1457248422,3,[6]
30,Combined Weighted (mean),3.861788617886179,34.166666666666664,ETS,qwen,openai,P6,1457248422,3,[6]
5,In Distribution Only,0.0,0.0,ETS,qwen,openai,P7,1457248422,3,[6]
5,Combined Unweighted,4.089219330855019,41.714285714285715,ETS,qwen,openai,P7,1457248422,3,[6]
5,Combined Weighted (quantile),2.0446096654275094,32.57142857142858,ETS,qwen,openai,P7,1457248422,3,[6]
5,Combined Weighted (mean),2.0446096654275094,32.57142857142858,ETS,qwen,openai,P7,1457248422,3,[6]
15,In Distribution Only,0.0,0.0,ETS,qwen,openai,P7,1457248422,3,[6]
15,Combined Unweighted,4.089219330855019,41.714285714285715,ETS,qwen,openai,P7,1457248422,3,[6]
15,Combined Weighted (quantile),4.089219330855019,41.714285714285715,ETS,qwen,openai,P7,1457248422,3,[6]
15,Combined Weighted (mean),7.342007434944238,52.0,ETS,qwen,openai,P7,1457248422,3,[6]
30,In Distribution Only,0.8364312267657992,19.428571428571427,ETS,qwen,openai,P7,1457248422,3,[6]
30,Combined Unweighted,2.7881040892193307,36.0,ETS,qwen,openai,P7,1457248422,3,[6]
30,Combined Weighted (quantile),2.509293680297398,34.285714285714285,ETS,qwen,openai,P7,1457248422,3,[6]
30,Combined Weighted (mean),2.323420074349442,32.57142857142858,ETS,qwen,openai,P7,1457248422,3,[6]
5,In Distribution Only,0.0,0.0,ETS,qwen,openai,P8,1457248422,3,[6]
5,Combined Unweighted,4.797742238946378,44.0,ETS,qwen,openai,P8,1457248422,3,[6]
5,Combined Weighted (quantile),2.351834430856068,31.555555555555554,ETS,qwen,openai,P8,1457248422,3,[6]
5,Combined Weighted (mean),3.292568203198494,35.55555555555556,ETS,qwen,openai,P8,1457248422,3,[6]
15,In Distribution Only,0.0,0.0,ETS,qwen,openai,P8,1457248422,3,[6]
15,Combined Unweighted,5.268109125117592,45.33333333333333,ETS,qwen,openai,P8,1457248422,3,[6]
15,Combined Weighted (quantile),5.268109125117592,45.33333333333333,ETS,qwen,openai,P8,1457248422,3,[6]
15,Combined Weighted (mean),9.877704609595485,64.44444444444444,ETS,qwen,openai,P8,1457248422,3,[6]
30,In Distribution Only,8.748824082784571,58.22222222222222,ETS,qwen,openai,P8,1457248422,3,[6]
30,Combined Unweighted,5.268109125117592,45.33333333333333,ETS,qwen,openai,P8,1457248422,3,[6]
30,Combined Weighted (quantile),5.268109125117592,45.33333333333333,ETS,qwen,openai,P8,1457248422,3,[6]
30,Combined Weighted (mean),9.877704609595485,64.0,ETS,qwen,openai,P8,1457248422,3,[6]
5,In Distribution Only,0.0,0.0,ETS,qwen,openai,P1,642571064,3,[6]
5,Combined Unweighted,4.78515625,38.42794759825328,ETS,qwen,openai,P1,642571064,3,[6]
5,Combined Weighted (quantile),0.48828125,10.04366812227074,ETS,qwen,openai,P1,642571064,3,[6]
5,Combined Weighted (mean),2.9296875,31.004366812227076,ETS,qwen,openai,P1,642571064,3,[6]
15,In Distribution Only,0.0,0.0,ETS,qwen,openai,P1,642571064,3,[6]
15,Combined Unweighted,4.98046875,40.174672489082965,ETS,qwen,openai,P1,642571064,3,[6]
15,Combined Weighted (quantile),3.02734375,31.4410480349345,ETS,qwen,openai,P1,642571064,3,[6]
15,Combined Weighted (mean),3.61328125,32.751091703056765,ETS,qwen,openai,P1,642571064,3,[6]
30,In Distribution Only,6.0546875,44.97816593886463,ETS,qwen,openai,P1,642571064,3,[6]
30,Combined Unweighted,4.98046875,40.174672489082965,ETS,qwen,openai,P1,642571064,3,[6]
30,Combined Weighted (quantile),4.98046875,40.174672489082965,ETS,qwen,openai,P1,642571064,3,[6]
30,Combined Weighted (mean),4.98046875,40.174672489082965,ETS,qwen,openai,P1,642571064,3,[6]
5,In Distribution Only,0.0,0.0,ETS,qwen,openai,P2,642571064,3,[6]
5,Combined Unweighted,5.717255717255718,51.37614678899083,ETS,qwen,openai,P2,642571064,3,[6]
5,Combined Weighted (quantile),1.7671517671517671,27.06422018348624,ETS,qwen,openai,P2,642571064,3,[6]
5,Combined Weighted (mean),4.365904365904366,44.4954128440367,ETS,qwen,openai,P2,642571064,3,[6]
15,In Distribution Only,0.0,0.0,ETS,qwen,openai,P2,642571064,3,[6]
15,Combined Unweighted,5.717255717255718,51.37614678899083,ETS,qwen,openai,P2,642571064,3,[6]
15,Combined Weighted (quantile),4.5738045738045745,45.41284403669725,ETS,qwen,openai,P2,642571064,3,[6]
15,Combined Weighted (mean),4.365904365904366,44.4954128440367,ETS,qwen,openai,P2,642571064,3,[6]
30,In Distribution Only,2.494802494802495,34.403669724770644,ETS,qwen,openai,P2,642571064,3,[6]
30,Combined Unweighted,5.717255717255718,51.37614678899083,ETS,qwen,openai,P2,642571064,3,[6]
30,Combined Weighted (quantile),5.717255717255718,51.37614678899083,ETS,qwen,openai,P2,642571064,3,[6]
30,Combined Weighted (mean),5.717255717255718,51.37614678899083,ETS,qwen,openai,P2,642571064,3,[6]
5,In Distribution Only,0.0,0.0,ETS,qwen,openai,P3,642571064,3,[6]
5,Combined Unweighted,5.747126436781609,38.95348837209303,ETS,qwen,openai,P3,642571064,3,[6]
5,Combined Weighted (quantile),1.0217113665389528,15.69767441860465,ETS,qwen,openai,P3,642571064,3,[6]
5,Combined Weighted (mean),2.554278416347382,25.0,ETS,qwen,openai,P3,642571064,3,[6]
15,In Distribution Only,0.0,0.0,ETS,qwen,openai,P3,642571064,3,[6]
15,Combined Unweighted,6.002554278416347,43.604651162790695,ETS,qwen,openai,P3,642571064,3,[6]
15,Combined Weighted (quantile),3.4482758620689653,30.23255813953488,ETS,qwen,openai,P3,642571064,3,[6]
15,Combined Weighted (mean),3.7037037037037033,34.30232558139535,ETS,qwen,openai,P3,642571064,3,[6]
30,In Distribution Only,4.725415070242656,37.2093023255814,ETS,qwen,openai,P3,642571064,3,[6]
30,Combined Unweighted,5.747126436781609,38.95348837209303,ETS,qwen,openai,P3,642571064,3,[6]
30,Combined Weighted (quantile),5.747126436781609,38.95348837209303,ETS,qwen,openai,P3,642571064,3,[6]
30,Combined Weighted (mean),6.002554278416347,43.604651162790695,ETS,qwen,openai,P3,642571064,3,[6]
5,In Distribution Only,0.0,0.0,ETS,qwen,openai,P4,642571064,3,[6]
5,Combined Unweighted,4.735062006764374,48.57142857142857,ETS,qwen,openai,P4,642571064,3,[6]
5,Combined Weighted (quantile),2.142051860202931,38.857142857142854,ETS,qwen,openai,P4,642571064,3,[6]
5,Combined Weighted (mean),4.058624577226606,44.57142857142857,ETS,qwen,openai,P4,642571064,3,[6]
15,In Distribution Only,0.0,0.0,ETS,qwen,openai,P4,642571064,3,[6]
15,Combined Unweighted,5.411499436302142,50.28571428571429,ETS,qwen,openai,P4,642571064,3,[6]
15,Combined Weighted (quantile),5.411499436302142,50.28571428571429,ETS,qwen,openai,P4,642571064,3,[6]
15,Combined Weighted (mean),5.411499436302142,50.28571428571429,ETS,qwen,openai,P4,642571064,3,[6]
30,In Distribution Only,7.215332581736189,56.57142857142857,ETS,qwen,openai,P4,642571064,3,[6]
30,Combined Unweighted,5.411499436302142,50.28571428571429,ETS,qwen,openai,P4,642571064,3,[6]
30,Combined Weighted (quantile),5.411499436302142,50.28571428571429,ETS,qwen,openai,P4,642571064,3,[6]
30,Combined Weighted (mean),8.229988726042842,58.857142857142854,ETS,qwen,openai,P4,642571064,3,[6]
5,In Distribution Only,0.0,0.0,ETS,qwen,openai,P5,642571064,3,[6]
5,Combined Unweighted,3.711133400200602,40.714285714285715,ETS,qwen,openai,P5,642571064,3,[6]
5,Combined Weighted (quantile),1.103309929789368,15.357142857142858,ETS,qwen,openai,P5,642571064,3,[6]
5,Combined Weighted (mean),3.20962888665998,37.5,ETS,qwen,openai,P5,642571064,3,[6]
15,In Distribution Only,0.0,0.0,ETS,qwen,openai,P5,642571064,3,[6]
15,Combined Unweighted,4.312938816449348,41.42857142857143,ETS,qwen,openai,P5,642571064,3,[6]
15,Combined Weighted (quantile),4.312938816449348,41.42857142857143,ETS,qwen,openai,P5,642571064,3,[6]
15,Combined Weighted (mean),4.312938816449348,41.42857142857143,ETS,qwen,openai,P5,642571064,3,[6]
30,In Distribution Only,2.507522567703109,30.357142857142858,ETS,qwen,openai,P5,642571064,3,[6]
30,Combined Unweighted,3.711133400200602,40.714285714285715,ETS,qwen,openai,P5,642571064,3,[6]
30,Combined Weighted (quantile),3.711133400200602,40.714285714285715,ETS,qwen,openai,P5,642571064,3,[6]
30,Combined Weighted (mean),7.021063189568706,52.85714285714286,ETS,qwen,openai,P5,642571064,3,[6]
5,In Distribution Only,0.0,0.0,ETS,qwen,openai,P6,642571064,3,[6]
5,Combined Unweighted,3.861788617886179,44.0,ETS,qwen,openai,P6,642571064,3,[6]
5,Combined Weighted (quantile),3.861788617886179,44.0,ETS,qwen,openai,P6,642571064,3,[6]
5,Combined Weighted (mean),3.861788617886179,44.0,ETS,qwen,openai,P6,642571064,3,[6]
15,In Distribution Only,0.0,0.0,ETS,qwen,openai,P6,642571064,3,[6]
15,Combined Unweighted,4.0650406504065035,47.2,ETS,qwen,openai,P6,642571064,3,[6]
15,Combined Weighted (quantile),4.0650406504065035,47.2,ETS,qwen,openai,P6,642571064,3,[6]
15,Combined Weighted (mean),4.0650406504065035,47.2,ETS,qwen,openai,P6,642571064,3,[6]
30,In Distribution Only,3.048780487804878,38.4,ETS,qwen,openai,P6,642571064,3,[6]
30,Combined Unweighted,3.861788617886179,40.0,ETS,qwen,openai,P6,642571064,3,[6]
30,Combined Weighted (quantile),3.861788617886179,40.0,ETS,qwen,openai,P6,642571064,3,[6]
30,Combined Weighted (mean),5.284552845528456,50.4,ETS,qwen,openai,P6,642571064,3,[6]
5,In Distribution Only,0.0,0.0,ETS,qwen,openai,P7,642571064,3,[6]
5,Combined Unweighted,4.553903345724907,40.78212290502793,ETS,qwen,openai,P7,642571064,3,[6]
5,Combined Weighted (quantile),2.323420074349442,33.5195530726257,ETS,qwen,openai,P7,642571064,3,[6]
5,Combined Weighted (mean),4.553903345724907,40.78212290502793,ETS,qwen,openai,P7,642571064,3,[6]
15,In Distribution Only,0.0,0.0,ETS,qwen,openai,P7,642571064,3,[6]
15,Combined Unweighted,4.553903345724907,40.78212290502793,ETS,qwen,openai,P7,642571064,3,[6]
15,Combined Weighted (quantile),2.973977695167286,35.19553072625698,ETS,qwen,openai,P7,642571064,3,[6]
15,Combined Weighted (mean),2.2304832713754648,32.402234636871505,ETS,qwen,openai,P7,642571064,3,[6]
