n_train,category,False positive rate,Power,dataset,model,method,prompt,seed,base,alternatives
15,In Distribution Only,0.0,0.0,ETS,phi,openai,P6,642571064,3,[4]
15,Combined Unweighted,8.130081300813007,92.10526315789474,ETS,phi,openai,P6,642571064,3,[4]
15,Combined Weighted (quantile),8.130081300813007,92.10526315789474,ETS,phi,openai,P6,642571064,3,[4]
15,Combined Weighted (mean),5.691056910569105,86.8421052631579,ETS,phi,openai,P6,642571064,3,[4]
30,In Distribution Only,2.4390243902439024,57.89473684210527,ETS,phi,openai,P6,642571064,3,[4]
30,Combined Unweighted,8.130081300813007,92.10526315789474,ETS,phi,openai,P6,642571064,3,[4]
30,Combined Weighted (quantile),5.284552845528456,81.57894736842105,ETS,phi,openai,P6,642571064,3,[4]
30,Combined Weighted (mean),5.691056910569105,86.8421052631579,ETS,phi,openai,P6,642571064,3,[4]
5,In Distribution Only,0.0,0.0,ETS,phi,openai,P8,642571064,3,[4]
5,Combined Unweighted,9.689557855127,83.82352941176471,ETS,phi,openai,P8,642571064,3,[4]
5,Combined Weighted (quantile),9.313264346190028,82.35294117647058,ETS,phi,openai,P8,642571064,3,[4]
5,Combined Weighted (mean),9.313264346190028,82.35294117647058,ETS,phi,openai,P8,642571064,3,[4]
15,In Distribution Only,0.0,0.0,ETS,phi,openai,P8,642571064,3,[4]
15,Combined Unweighted,9.689557855127,83.82352941176471,ETS,phi,openai,P8,642571064,3,[4]
15,Combined Weighted (quantile),9.689557855127,83.82352941176471,ETS,phi,openai,P8,642571064,3,[4]
15,Combined Weighted (mean),8.27845719661336,79.41176470588235,ETS,phi,openai,P8,642571064,3,[4]
30,In Distribution Only,3.762935089369708,52.94117647058824,ETS,phi,openai,P8,642571064,3,[4]
30,Combined Unweighted,9.689557855127,83.82352941176471,ETS,phi,openai,P8,642571064,3,[4]
30,Combined Weighted (quantile),5.362182502351835,69.11764705882352,ETS,phi,openai,P8,642571064,3,[4]
30,Combined Weighted (mean),7.149576669802446,75.0,ETS,phi,openai,P8,642571064,3,[4]
5,In Distribution Only,0.0,0.0,ETS,phi,openai,P1,3609844797,3,[4]
5,Combined Unweighted,8.0078125,83.92857142857143,ETS,phi,openai,P1,3609844797,3,[4]
5,Combined Weighted (quantile),3.02734375,57.14285714285714,ETS,phi,openai,P1,3609844797,3,[4]
5,Combined Weighted (mean),7.71484375,83.92857142857143,ETS,phi,openai,P1,3609844797,3,[4]
15,In Distribution Only,0.0,0.0,ETS,phi,openai,P1,3609844797,3,[4]
15,Combined Unweighted,8.0078125,83.92857142857143,ETS,phi,openai,P1,3609844797,3,[4]
15,Combined Weighted (quantile),5.2734375,76.78571428571429,ETS,phi,openai,P1,3609844797,3,[4]
15,Combined Weighted (mean),5.2734375,76.78571428571429,ETS,phi,openai,P1,3609844797,3,[4]
30,In Distribution Only,1.3671875,48.214285714285715,ETS,phi,openai,P1,3609844797,3,[4]
30,Combined Unweighted,7.91015625,83.92857142857143,ETS,phi,openai,P1,3609844797,3,[4]
30,Combined Weighted (quantile),4.8828125,73.21428571428571,ETS,phi,openai,P1,3609844797,3,[4]
30,Combined Weighted (mean),4.19921875,66.07142857142857,ETS,phi,openai,P1,3609844797,3,[4]
5,In Distribution Only,0.0,0.0,ETS,phi,openai,P2,3609844797,3,[4]
5,Combined Unweighted,12.474012474012476,93.5483870967742,ETS,phi,openai,P2,3609844797,3,[4]
5,Combined Weighted (quantile),2.182952182952183,50.0,ETS,phi,openai,P2,3609844797,3,[4]
5,Combined Weighted (mean),7.276507276507277,87.09677419354838,ETS,phi,openai,P2,3609844797,3,[4]
15,In Distribution Only,0.0,0.0,ETS,phi,openai,P2,3609844797,3,[4]
15,Combined Unweighted,12.474012474012476,93.5483870967742,ETS,phi,openai,P2,3609844797,3,[4]
15,Combined Weighted (quantile),7.276507276507277,83.87096774193549,ETS,phi,openai,P2,3609844797,3,[4]
15,Combined Weighted (mean),5.925155925155925,74.19354838709677,ETS,phi,openai,P2,3609844797,3,[4]
30,In Distribution Only,2.2869022869022873,51.61290322580645,ETS,phi,openai,P2,3609844797,3,[4]
30,Combined Unweighted,12.474012474012476,93.5483870967742,ETS,phi,openai,P2,3609844797,3,[4]
30,Combined Weighted (quantile),9.043659043659044,90.32258064516128,ETS,phi,openai,P2,3609844797,3,[4]
30,Combined Weighted (mean),7.276507276507277,87.09677419354838,ETS,phi,openai,P2,3609844797,3,[4]
5,In Distribution Only,0.0,0.0,ETS,phi,openai,P3,3609844797,3,[4]
5,Combined Unweighted,7.790549169859514,90.47619047619048,ETS,phi,openai,P3,3609844797,3,[4]
5,Combined Weighted (quantile),0.7662835249042145,42.857142857142854,ETS,phi,openai,P3,3609844797,3,[4]
5,Combined Weighted (mean),3.5759897828863343,66.66666666666666,ETS,phi,openai,P3,3609844797,3,[4]
15,In Distribution Only,0.0,0.0,ETS,phi,openai,P3,3609844797,3,[4]
15,Combined Unweighted,7.790549169859514,90.47619047619048,ETS,phi,openai,P3,3609844797,3,[4]
15,Combined Weighted (quantile),1.40485312899106,52.38095238095239,ETS,phi,openai,P3,3609844797,3,[4]
15,Combined Weighted (mean),1.532567049808429,52.38095238095239,ETS,phi,openai,P3,3609844797,3,[4]
30,In Distribution Only,0.3831417624521072,38.095238095238095,ETS,phi,openai,P3,3609844797,3,[4]
30,Combined Unweighted,7.662835249042145,90.47619047619048,ETS,phi,openai,P3,3609844797,3,[4]
30,Combined Weighted (quantile),2.681992337164751,61.904761904761905,ETS,phi,openai,P3,3609844797,3,[4]
30,Combined Weighted (mean),2.681992337164751,61.904761904761905,ETS,phi,openai,P3,3609844797,3,[4]
5,In Distribution Only,0.0,0.0,ETS,phi,openai,P5,3609844797,3,[4]
5,Combined Unweighted,8.926780341023068,84.7457627118644,ETS,phi,openai,P5,3609844797,3,[4]
5,Combined Weighted (quantile),1.103309929789368,32.20338983050847,ETS,phi,openai,P5,3609844797,3,[4]
5,Combined Weighted (mean),5.1153460381143425,76.27118644067797,ETS,phi,openai,P5,3609844797,3,[4]
15,In Distribution Only,0.0,0.0,ETS,phi,openai,P5,3609844797,3,[4]
15,Combined Unweighted,8.926780341023068,84.7457627118644,ETS,phi,openai,P5,3609844797,3,[4]
15,Combined Weighted (quantile),2.507522567703109,55.932203389830505,ETS,phi,openai,P5,3609844797,3,[4]
15,Combined Weighted (mean),3.20962888665998,62.71186440677966,ETS,phi,openai,P5,3609844797,3,[4]
30,In Distribution Only,0.5015045135406219,15.254237288135592,ETS,phi,openai,P5,3609844797,3,[4]
30,Combined Unweighted,8.224674022066198,84.7457627118644,ETS,phi,openai,P5,3609844797,3,[4]
30,Combined Weighted (quantile),1.0030090270812435,30.508474576271187,ETS,phi,openai,P5,3609844797,3,[4]
30,Combined Weighted (mean),1.9057171514543632,45.76271186440678,ETS,phi,openai,P5,3609844797,3,[4]
5,In Distribution Only,0.0,0.0,ETS,phi,openai,P6,3609844797,3,[4]
5,Combined Unweighted,9.959349593495936,93.75,ETS,phi,openai,P6,3609844797,3,[4]
5,Combined Weighted (quantile),9.959349593495936,93.75,ETS,phi,openai,P6,3609844797,3,[4]
5,Combined Weighted (mean),9.959349593495936,93.75,ETS,phi,openai,P6,3609844797,3,[4]
15,In Distribution Only,0.0,0.0,ETS,phi,openai,P6,3609844797,3,[4]
15,Combined Unweighted,9.959349593495936,93.75,ETS,phi,openai,P6,3609844797,3,[4]
15,Combined Weighted (quantile),9.959349593495936,93.75,ETS,phi,openai,P6,3609844797,3,[4]
15,Combined Weighted (mean),3.4552845528455287,75.0,ETS,phi,openai,P6,3609844797,3,[4]
30,In Distribution Only,0.6097560975609756,31.25,ETS,phi,openai,P6,3609844797,3,[4]
30,Combined Unweighted,9.959349593495936,93.75,ETS,phi,openai,P6,3609844797,3,[4]
30,Combined Weighted (quantile),9.959349593495936,93.75,ETS,phi,openai,P6,3609844797,3,[4]
30,Combined Weighted (mean),6.300813008130081,90.625,ETS,phi,openai,P6,3609844797,3,[4]
5,In Distribution Only,0.0,0.0,ETS,phi,openai,P8,3609844797,3,[4]
5,Combined Unweighted,9.971777986829728,84.61538461538461,ETS,phi,openai,P8,3609844797,3,[4]
5,Combined Weighted (quantile),4.703668861712136,64.61538461538461,ETS,phi,openai,P8,3609844797,3,[4]
5,Combined Weighted (mean),9.971777986829728,84.61538461538461,ETS,phi,openai,P8,3609844797,3,[4]
15,In Distribution Only,0.0,0.0,ETS,phi,openai,P8,3609844797,3,[4]
15,Combined Unweighted,11.194731890874882,84.61538461538461,ETS,phi,openai,P8,3609844797,3,[4]
15,Combined Weighted (quantile),11.382878645343368,86.15384615384616,ETS,phi,openai,P8,3609844797,3,[4]
15,Combined Weighted (mean),12.323612417685794,87.6923076923077,ETS,phi,openai,P8,3609844797,3,[4]
30,In Distribution Only,1.599247412982126,41.53846153846154,ETS,phi,openai,P8,3609844797,3,[4]
30,Combined Unweighted,9.971777986829728,84.61538461538461,ETS,phi,openai,P8,3609844797,3,[4]
30,Combined Weighted (quantile),4.797742238946378,64.61538461538461,ETS,phi,openai,P8,3609844797,3,[4]
30,Combined Weighted (mean),5.362182502351835,70.76923076923077,ETS,phi,openai,P8,3609844797,3,[4]
5,In Distribution Only,0.0,0.0,ETS,phi,openai,P1,1067841243,3,[4]
5,Combined Unweighted,8.30078125,88.33333333333333,ETS,phi,openai,P1,1067841243,3,[4]
5,Combined Weighted (quantile),8.30078125,88.33333333333333,ETS,phi,openai,P1,1067841243,3,[4]
5,Combined Weighted (mean),8.30078125,88.33333333333333,ETS,phi,openai,P1,1067841243,3,[4]
15,In Distribution Only,0.0,0.0,ETS,phi,openai,P1,1067841243,3,[4]
15,Combined Unweighted,8.30078125,88.33333333333333,ETS,phi,openai,P1,1067841243,3,[4]
15,Combined Weighted (quantile),4.00390625,68.33333333333333,ETS,phi,openai,P1,1067841243,3,[4]
15,Combined Weighted (mean),4.8828125,73.33333333333333,ETS,phi,openai,P1,1067841243,3,[4]
30,In Distribution Only,2.63671875,56.666666666666664,ETS,phi,openai,P1,1067841243,3,[4]
30,Combined Unweighted,8.30078125,88.33333333333333,ETS,phi,openai,P1,1067841243,3,[4]
30,Combined Weighted (quantile),5.46875,78.33333333333333,ETS,phi,openai,P1,1067841243,3,[4]
30,Combined Weighted (mean),5.46875,78.33333333333333,ETS,phi,openai,P1,1067841243,3,[4]
5,In Distribution Only,0.0,0.0,ETS,phi,openai,P2,1067841243,3,[4]
5,Combined Unweighted,12.162162162162163,93.22033898305084,ETS,phi,openai,P2,1067841243,3,[4]
5,Combined Weighted (quantile),7.6923076923076925,86.4406779661017,ETS,phi,openai,P2,1067841243,3,[4]
5,Combined Weighted (mean),12.162162162162163,93.22033898305084,ETS,phi,openai,P2,1067841243,3,[4]
15,In Distribution Only,0.0,0.0,ETS,phi,openai,P2,1067841243,3,[4]
15,Combined Unweighted,13.721413721413722,94.91525423728814,ETS,phi,openai,P2,1067841243,3,[4]
15,Combined Weighted (quantile),13.721413721413722,94.91525423728814,ETS,phi,openai,P2,1067841243,3,[4]
15,Combined Weighted (mean),13.721413721413722,94.91525423728814,ETS,phi,openai,P2,1067841243,3,[4]
30,In Distribution Only,11.01871101871102,93.22033898305084,ETS,phi,openai,P2,1067841243,3,[4]
30,Combined Unweighted,12.162162162162163,93.22033898305084,ETS,phi,openai,P2,1067841243,3,[4]
30,Combined Weighted (quantile),12.162162162162163,93.22033898305084,ETS,phi,openai,P2,1067841243,3,[4]
30,Combined Weighted (mean),15.48856548856549,94.91525423728814,ETS,phi,openai,P2,1067841243,3,[4]
5,In Distribution Only,0.0,0.0,ETS,phi,openai,P5,1067841243,3,[4]
5,Combined Unweighted,8.324974924774322,85.07462686567165,ETS,phi,openai,P5,1067841243,3,[4]
5,Combined Weighted (quantile),1.103309929789368,31.343283582089555,ETS,phi,openai,P5,1067841243,3,[4]
5,Combined Weighted (mean),3.1093279839518555,59.70149253731343,ETS,phi,openai,P5,1067841243,3,[4]
15,In Distribution Only,0.0,0.0,ETS,phi,openai,P5,1067841243,3,[4]
15,Combined Unweighted,8.525576730190572,85.07462686567165,ETS,phi,openai,P5,1067841243,3,[4]
15,Combined Weighted (quantile),3.20962888665998,59.70149253731343,ETS,phi,openai,P5,1067841243,3,[4]
15,Combined Weighted (mean),3.8114343029087263,67.16417910447761,ETS,phi,openai,P5,1067841243,3,[4]
30,In Distribution Only,2.206619859578736,55.223880597014926,ETS,phi,openai,P5,1067841243,3,[4]
30,Combined Unweighted,8.324974924774322,85.07462686567165,ETS,phi,openai,P5,1067841243,3,[4]
30,Combined Weighted (quantile),4.714142427281845,74.6268656716418,ETS,phi,openai,P5,1067841243,3,[4]
30,Combined Weighted (mean),4.714142427281845,74.6268656716418,ETS,phi,openai,P5,1067841243,3,[4]
5,In Distribution Only,0.0,0.0,ETS,phi,openai,P6,1067841243,3,[4]
5,Combined Unweighted,9.146341463414634,88.57142857142857,ETS,phi,openai,P6,1067841243,3,[4]
5,Combined Weighted (quantile),5.691056910569105,80.0,ETS,phi,openai,P6,1067841243,3,[4]
5,Combined Weighted (mean),8.130081300813007,88.57142857142857,ETS,phi,openai,P6,1067841243,3,[4]
15,In Distribution Only,0.0,0.0,ETS,phi,openai,P6,1067841243,3,[4]
15,Combined Unweighted,9.146341463414634,88.57142857142857,ETS,phi,openai,P6,1067841243,3,[4]
15,Combined Weighted (quantile),9.146341463414634,88.57142857142857,ETS,phi,openai,P6,1067841243,3,[4]
15,Combined Weighted (mean),2.845528455284553,60.0,ETS,phi,openai,P6,1067841243,3,[4]
30,In Distribution Only,0.8130081300813009,20.0,ETS,phi,openai,P6,1067841243,3,[4]
30,Combined Unweighted,9.146341463414634,88.57142857142857,ETS,phi,openai,P6,1067841243,3,[4]
30,Combined Weighted (quantile),9.146341463414634,88.57142857142857,ETS,phi,openai,P6,1067841243,3,[4]
30,Combined Weighted (mean),5.691056910569105,80.0,ETS,phi,openai,P6,1067841243,3,[4]
5,In Distribution Only,0.0,0.0,ETS,phi,openai,P8,1067841243,3,[4]
5,Combined Unweighted,9.313264346190028,86.88524590163934,ETS,phi,openai,P8,1067841243,3,[4]
5,Combined Weighted (quantile),0.8466603951081844,32.78688524590164,ETS,phi,openai,P8,1067841243,3,[4]
5,Combined Weighted (mean),4.609595484477893,68.85245901639344,ETS,phi,openai,P8,1067841243,3,[4]
15,In Distribution Only,0.0,0.0,ETS,phi,openai,P8,1067841243,3,[4]
15,Combined Unweighted,9.313264346190028,86.88524590163934,ETS,phi,openai,P8,1067841243,3,[4]
15,Combined Weighted (quantile),4.797742238946378,70.49180327868852,ETS,phi,openai,P8,1067841243,3,[4]
15,Combined Weighted (mean),4.51552210724365,68.85245901639344,ETS,phi,openai,P8,1067841243,3,[4]
30,In Distribution Only,0.8466603951081844,32.78688524590164,ETS,phi,openai,P8,1067841243,3,[4]
30,Combined Unweighted,9.313264346190028,86.88524590163934,ETS,phi,openai,P8,1067841243,3,[4]
30,Combined Weighted (quantile),5.832549388523048,77.04918032786885,ETS,phi,openai,P8,1067841243,3,[4]
30,Combined Weighted (mean),5.174035747883349,72.1311475409836,ETS,phi,openai,P8,1067841243,3,[4]
5,In Distribution Only,0.0,0.0,ETS,phi,openai,P1,959183449,3,[5]
5,Combined Unweighted,8.3984375,79.54545454545455,ETS,phi,openai,P1,959183449,3,[5]
5,Combined Weighted (quantile),8.3984375,79.54545454545455,ETS,phi,openai,P1,959183449,3,[5]
5,Combined Weighted (mean),8.3984375,79.54545454545455,ETS,phi,openai,P1,959183449,3,[5]
15,In Distribution Only,0.0,0.0,ETS,phi,openai,P1,959183449,3,[5]
15,Combined Unweighted,9.66796875,83.33333333333334,ETS,phi,openai,P1,959183449,3,[5]
15,Combined Weighted (quantile),9.66796875,83.33333333333334,ETS,phi,openai,P1,959183449,3,[5]
15,Combined Weighted (mean),9.66796875,83.33333333333334,ETS,phi,openai,P1,959183449,3,[5]
30,In Distribution Only,11.03515625,84.46969696969697,ETS,phi,openai,P1,959183449,3,[5]
30,Combined Unweighted,9.66796875,83.33333333333334,ETS,phi,openai,P1,959183449,3,[5]
30,Combined Weighted (quantile),9.66796875,83.33333333333334,ETS,phi,openai,P1,959183449,3,[5]
30,Combined Weighted (mean),9.66796875,83.33333333333334,ETS,phi,openai,P1,959183449,3,[5]
5,In Distribution Only,0.0,0.0,ETS,phi,openai,P2,959183449,3,[5]
5,Combined Unweighted,12.266112266112266,85.5,ETS,phi,openai,P2,959183449,3,[5]
5,Combined Weighted (quantile),3.0145530145530146,28.499999999999996,ETS,phi,openai,P2,959183449,3,[5]
5,Combined Weighted (mean),8.212058212058212,74.0,ETS,phi,openai,P2,959183449,3,[5]
15,In Distribution Only,0.0,0.0,ETS,phi,openai,P2,959183449,3,[5]
15,Combined Unweighted,12.266112266112266,85.5,ETS,phi,openai,P2,959183449,3,[5]
15,Combined Weighted (quantile),8.212058212058212,74.0,ETS,phi,openai,P2,959183449,3,[5]
15,Combined Weighted (mean),8.523908523908524,75.5,ETS,phi,openai,P2,959183449,3,[5]
30,In Distribution Only,1.1434511434511436,11.5,ETS,phi,openai,P2,959183449,3,[5]
30,Combined Unweighted,12.266112266112266,85.0,ETS,phi,openai,P2,959183449,3,[5]
30,Combined Weighted (quantile),7.276507276507277,67.0,ETS,phi,openai,P2,959183449,3,[5]
30,Combined Weighted (mean),7.172557172557173,65.5,ETS,phi,openai,P2,959183449,3,[5]
5,In Distribution Only,0.0,0.0,ETS,phi,openai,P3,959183449,3,[5]
5,Combined Unweighted,8.812260536398467,80.21390374331551,ETS,phi,openai,P3,959183449,3,[5]
5,Combined Weighted (quantile),2.937420178799489,48.1283422459893,ETS,phi,openai,P3,959183449,3,[5]
5,Combined Weighted (mean),8.812260536398467,80.21390374331551,ETS,phi,openai,P3,959183449,3,[5]
15,In Distribution Only,0.0,0.0,ETS,phi,openai,P3,959183449,3,[5]
15,Combined Unweighted,8.812260536398467,80.21390374331551,ETS,phi,openai,P3,959183449,3,[5]
15,Combined Weighted (quantile),8.812260536398467,80.21390374331551,ETS,phi,openai,P3,959183449,3,[5]
15,Combined Weighted (mean),12.51596424010217,90.37433155080214,ETS,phi,openai,P3,959183449,3,[5]
30,In Distribution Only,6.7688378033205625,75.40106951871658,ETS,phi,openai,P3,959183449,3,[5]
30,Combined Unweighted,8.812260536398467,80.21390374331551,ETS,phi,openai,P3,959183449,3,[5]
30,Combined Weighted (quantile),8.812260536398467,80.21390374331551,ETS,phi,openai,P3,959183449,3,[5]
30,Combined Weighted (mean),8.684546615581098,80.21390374331551,ETS,phi,openai,P3,959183449,3,[5]
5,In Distribution Only,0.0,0.0,ETS,phi,openai,P4,959183449,3,[5]
5,Combined Unweighted,10.372040586245772,80.5,ETS,phi,openai,P4,959183449,3,[5]
5,Combined Weighted (quantile),3.1567080045095826,28.999999999999996,ETS,phi,openai,P4,959183449,3,[5]
5,Combined Weighted (mean),6.989853438556934,68.0,ETS,phi,openai,P4,959183449,3,[5]
15,In Distribution Only,0.0,0.0,ETS,phi,openai,P4,959183449,3,[5]
15,Combined Unweighted,10.372040586245772,80.5,ETS,phi,openai,P4,959183449,3,[5]
15,Combined Weighted (quantile),5.975197294250282,60.5,ETS,phi,openai,P4,959183449,3,[5]
15,Combined Weighted (mean),5.2987598647125145,56.00000000000001,ETS,phi,openai,P4,959183449,3,[5]
30,In Distribution Only,3.3821871476888385,33.0,ETS,phi,openai,P4,959183449,3,[5]
30,Combined Unweighted,9.582863585118377,75.5,ETS,phi,openai,P4,959183449,3,[5]
30,Combined Weighted (quantile),3.720405862457723,36.0,ETS,phi,openai,P4,959183449,3,[5]
30,Combined Weighted (mean),4.1713641488162345,48.5,ETS,phi,openai,P4,959183449,3,[5]
5,In Distribution Only,0.0,0.0,ETS,phi,openai,P5,959183449,3,[5]
5,Combined Unweighted,9.127382146439318,72.61904761904762,ETS,phi,openai,P5,959183449,3,[5]
5,Combined Weighted (quantile),1.103309929789368,15.07936507936508,ETS,phi,openai,P5,959183449,3,[5]
5,Combined Weighted (mean),4.112337011033099,48.80952380952381,ETS,phi,openai,P5,959183449,3,[5]
15,In Distribution Only,0.0,0.0,ETS,phi,openai,P5,959183449,3,[5]
15,Combined Unweighted,9.127382146439318,72.61904761904762,ETS,phi,openai,P5,959183449,3,[5]
15,Combined Weighted (quantile),4.112337011033099,48.80952380952381,ETS,phi,openai,P5,959183449,3,[5]
15,Combined Weighted (mean),4.112337011033099,48.80952380952381,ETS,phi,openai,P5,959183449,3,[5]
30,In Distribution Only,0.7021063189568706,8.333333333333332,ETS,phi,openai,P5,959183449,3,[5]
30,Combined Unweighted,8.72617853560682,72.22222222222221,ETS,phi,openai,P5,959183449,3,[5]
30,Combined Weighted (quantile),3.4102306920762286,40.07936507936508,ETS,phi,openai,P5,959183449,3,[5]
30,Combined Weighted (mean),3.4102306920762286,36.904761904761905,ETS,phi,openai,P5,959183449,3,[5]
5,In Distribution Only,0.0,0.0,ETS,phi,openai,P6,959183449,3,[5]
5,Combined Unweighted,9.959349593495936,82.44274809160305,ETS,phi,openai,P6,959183449,3,[5]
5,Combined Weighted (quantile),8.739837398373984,74.80916030534351,ETS,phi,openai,P6,959183449,3,[5]
5,Combined Weighted (mean),9.959349593495936,82.44274809160305,ETS,phi,openai,P6,959183449,3,[5]
15,In Distribution Only,0.0,0.0,ETS,phi,openai,P6,959183449,3,[5]
15,Combined Unweighted,11.178861788617883,85.49618320610686,ETS,phi,openai,P6,959183449,3,[5]
15,Combined Weighted (quantile),11.178861788617883,85.49618320610686,ETS,phi,openai,P6,959183449,3,[5]
15,Combined Weighted (mean),13.821138211382117,90.0763358778626,ETS,phi,openai,P6,959183449,3,[5]
30,In Distribution Only,12.601626016260164,89.31297709923665,ETS,phi,openai,P6,959183449,3,[5]
30,Combined Unweighted,11.178861788617883,85.49618320610686,ETS,phi,openai,P6,959183449,3,[5]
30,Combined Weighted (quantile),11.178861788617883,85.49618320610686,ETS,phi,openai,P6,959183449,3,[5]
30,Combined Weighted (mean),13.821138211382117,90.0763358778626,ETS,phi,openai,P6,959183449,3,[5]
5,In Distribution Only,0.0,0.0,ETS,phi,openai,P7,959183449,3,[5]
5,Combined Unweighted,8.364312267657994,77.10280373831776,ETS,phi,openai,P7,959183449,3,[5]
5,Combined Weighted (quantile),8.364312267657994,77.10280373831776,ETS,phi,openai,P7,959183449,3,[5]
5,Combined Weighted (mean),8.364312267657994,77.10280373831776,ETS,phi,openai,P7,959183449,3,[5]
15,In Distribution Only,0.0,0.0,ETS,phi,openai,P7,959183449,3,[5]
15,Combined Unweighted,9.66542750929368,79.43925233644859,ETS,phi,openai,P7,959183449,3,[5]
15,Combined Weighted (quantile),9.66542750929368,79.43925233644859,ETS,phi,openai,P7,959183449,3,[5]
15,Combined Weighted (mean),9.66542750929368,79.43925233644859,ETS,phi,openai,P7,959183449,3,[5]
30,In Distribution Only,7.62081784386617,73.36448598130842,ETS,phi,openai,P7,959183449,3,[5]
30,Combined Unweighted,8.364312267657994,77.10280373831776,ETS,phi,openai,P7,959183449,3,[5]
30,Combined Weighted (quantile),8.364312267657994,77.10280373831776,ETS,phi,openai,P7,959183449,3,[5]
30,Combined Weighted (mean),11.895910780669144,84.57943925233646,ETS,phi,openai,P7,959183449,3,[5]
5,In Distribution Only,0.0,0.0,ETS,phi,openai,P8,959183449,3,[5]
5,Combined Unweighted,9.501411100658514,81.71641791044776,ETS,phi,openai,P8,959183449,3,[5]
5,Combined Weighted (quantile),4.703668861712136,60.44776119402984,ETS,phi,openai,P8,959183449,3,[5]
5,Combined Weighted (mean),8.090310442144872,79.8507462686567,ETS,phi,openai,P8,959183449,3,[5]
15,In Distribution Only,0.0,0.0,ETS,phi,openai,P8,959183449,3,[5]
15,Combined Unweighted,9.407337723424272,81.71641791044776,ETS,phi,openai,P8,959183449,3,[5]
15,Combined Weighted (quantile),0.0940733772342427,3.731343283582089,ETS,phi,openai,P8,959183449,3,[5]
15,Combined Weighted (mean),0.0940733772342427,3.731343283582089,ETS,phi,openai,P8,959183449,3,[5]
30,In Distribution Only,0.0940733772342427,0.7462686567164178,ETS,phi,openai,P8,959183449,3,[5]
30,Combined Unweighted,5.9266227657572905,72.01492537313433,ETS,phi,openai,P8,959183449,3,[5]
30,Combined Weighted (quantile),0.7525870178739417,13.059701492537313,ETS,phi,openai,P8,959183449,3,[5]
30,Combined Weighted (mean),0.7525870178739417,10.07462686567164,ETS,phi,openai,P8,959183449,3,[5]
5,In Distribution Only,0.0,0.0,ETS,phi,openai,P1,1457248422,3,[5]
5,Combined Unweighted,8.203125,80.0,ETS,phi,openai,P1,1457248422,3,[5]
5,Combined Weighted (quantile),1.26953125,22.35294117647059,ETS,phi,openai,P1,1457248422,3,[5]
5,Combined Weighted (mean),5.078125,66.27450980392156,ETS,phi,openai,P1,1457248422,3,[5]
15,In Distribution Only,0.0,0.0,ETS,phi,openai,P1,1457248422,3,[5]
15,Combined Unweighted,8.30078125,80.0,ETS,phi,openai,P1,1457248422,3,[5]
15,Combined Weighted (quantile),8.30078125,80.0,ETS,phi,openai,P1,1457248422,3,[5]
15,Combined Weighted (mean),7.71484375,79.6078431372549,ETS,phi,openai,P1,1457248422,3,[5]
30,In Distribution Only,4.296875,58.03921568627452,ETS,phi,openai,P1,1457248422,3,[5]
30,Combined Unweighted,8.203125,80.0,ETS,phi,openai,P1,1457248422,3,[5]
30,Combined Weighted (quantile),8.203125,80.0,ETS,phi,openai,P1,1457248422,3,[5]
30,Combined Weighted (mean),8.30078125,80.0,ETS,phi,openai,P1,1457248422,3,[5]
5,In Distribution Only,0.0,0.0,ETS,phi,openai,P2,1457248422,3,[5]
5,Combined Unweighted,11.538461538461538,84.61538461538461,ETS,phi,openai,P2,1457248422,3,[5]
5,Combined Weighted (quantile),5.301455301455301,55.28846153846154,ETS,phi,openai,P2,1457248422,3,[5]
5,Combined Weighted (mean),11.226611226611228,84.13461538461539,ETS,phi,openai,P2,1457248422,3,[5]
15,In Distribution Only,0.0,0.0,ETS,phi,openai,P2,1457248422,3,[5]
15,Combined Unweighted,11.538461538461538,84.61538461538461,ETS,phi,openai,P2,1457248422,3,[5]
15,Combined Weighted (quantile),7.484407484407485,73.5576923076923,ETS,phi,openai,P2,1457248422,3,[5]
15,Combined Weighted (mean),6.756756756756757,67.3076923076923,ETS,phi,openai,P2,1457248422,3,[5]
30,In Distribution Only,2.806652806652807,26.923076923076923,ETS,phi,openai,P2,1457248422,3,[5]
30,Combined Unweighted,11.226611226611228,84.13461538461539,ETS,phi,openai,P2,1457248422,3,[5]
30,Combined Weighted (quantile),3.6382536382536386,36.53846153846153,ETS,phi,openai,P2,1457248422,3,[5]
30,Combined Weighted (mean),4.5738045738045745,48.07692307692308,ETS,phi,openai,P2,1457248422,3,[5]
5,In Distribution Only,0.0,0.0,ETS,phi,openai,P3,1457248422,3,[5]
5,Combined Unweighted,7.790549169859514,77.98165137614679,ETS,phi,openai,P3,1457248422,3,[5]
5,Combined Weighted (quantile),0.7662835249042145,18.807339449541285,ETS,phi,openai,P3,1457248422,3,[5]
5,Combined Weighted (mean),2.80970625798212,45.41284403669725,ETS,phi,openai,P3,1457248422,3,[5]
15,In Distribution Only,0.0,0.0,ETS,phi,openai,P3,1457248422,3,[5]
15,Combined Unweighted,7.790549169859514,77.98165137614679,ETS,phi,openai,P3,1457248422,3,[5]
15,Combined Weighted (quantile),2.80970625798212,45.41284403669725,ETS,phi,openai,P3,1457248422,3,[5]
15,Combined Weighted (mean),2.80970625798212,45.41284403669725,ETS,phi,openai,P3,1457248422,3,[5]
30,In Distribution Only,0.8939974457215836,23.394495412844037,ETS,phi,openai,P3,1457248422,3,[5]
30,Combined Unweighted,6.513409961685824,72.93577981651376,ETS,phi,openai,P3,1457248422,3,[5]
