n_train,category,False positive rate,Power,dataset,model,method,prompt,seed,base,alternatives
5,Combined Weighted (quantile),4.513540621865597,43.65079365079365,ETS,qwen,maryland,P5,642571064,2,[3]
5,Combined Weighted (mean),6.519558676028084,52.38095238095239,ETS,qwen,maryland,P5,642571064,2,[3]
15,In Distribution Only,0.0,0.0,ETS,qwen,maryland,P5,642571064,2,[3]
15,Combined Unweighted,6.920762286860582,53.96825396825397,ETS,qwen,maryland,P5,642571064,2,[3]
15,Combined Weighted (quantile),6.920762286860582,53.96825396825397,ETS,qwen,maryland,P5,642571064,2,[3]
15,Combined Weighted (mean),7.422266800401204,55.29100529100529,ETS,qwen,maryland,P5,642571064,2,[3]
30,In Distribution Only,11.434302908726178,63.49206349206349,ETS,qwen,maryland,P5,642571064,2,[3]
30,Combined Unweighted,6.920762286860582,53.96825396825397,ETS,qwen,maryland,P5,642571064,2,[3]
30,Combined Weighted (quantile),6.920762286860582,53.96825396825397,ETS,qwen,maryland,P5,642571064,2,[3]
30,Combined Weighted (mean),6.920762286860582,53.96825396825397,ETS,qwen,maryland,P5,642571064,2,[3]
5,In Distribution Only,0.0,0.0,ETS,qwen,maryland,P6,642571064,2,[3]
5,Combined Unweighted,6.910569105691057,50.39682539682539,ETS,qwen,maryland,P6,642571064,2,[3]
5,Combined Weighted (quantile),0.6097560975609756,15.476190476190476,ETS,qwen,maryland,P6,642571064,2,[3]
5,Combined Weighted (mean),6.910569105691057,50.39682539682539,ETS,qwen,maryland,P6,642571064,2,[3]
15,In Distribution Only,0.0,0.0,ETS,qwen,maryland,P6,642571064,2,[3]
15,Combined Unweighted,6.910569105691057,50.79365079365079,ETS,qwen,maryland,P6,642571064,2,[3]
15,Combined Weighted (quantile),6.300813008130081,47.22222222222222,ETS,qwen,maryland,P6,642571064,2,[3]
15,Combined Weighted (mean),5.894308943089431,46.82539682539682,ETS,qwen,maryland,P6,642571064,2,[3]
30,In Distribution Only,5.691056910569105,46.42857142857143,ETS,qwen,maryland,P6,642571064,2,[3]
30,Combined Unweighted,6.910569105691057,50.39682539682539,ETS,qwen,maryland,P6,642571064,2,[3]
30,Combined Weighted (quantile),6.910569105691057,50.39682539682539,ETS,qwen,maryland,P6,642571064,2,[3]
30,Combined Weighted (mean),6.097560975609756,46.82539682539682,ETS,qwen,maryland,P6,642571064,2,[3]
5,In Distribution Only,0.0,0.0,ETS,qwen,maryland,P7,642571064,2,[3]
5,Combined Unweighted,10.87360594795539,54.22535211267606,ETS,qwen,maryland,P7,642571064,2,[3]
5,Combined Weighted (quantile),10.87360594795539,54.22535211267606,ETS,qwen,maryland,P7,642571064,2,[3]
5,Combined Weighted (mean),10.87360594795539,54.22535211267606,ETS,qwen,maryland,P7,642571064,2,[3]
15,In Distribution Only,0.0,0.0,ETS,qwen,maryland,P7,642571064,2,[3]
15,Combined Unweighted,10.87360594795539,54.22535211267606,ETS,qwen,maryland,P7,642571064,2,[3]
15,Combined Weighted (quantile),8.178438661710038,46.948356807511736,ETS,qwen,maryland,P7,642571064,2,[3]
15,Combined Weighted (mean),8.45724907063197,49.29577464788733,ETS,qwen,maryland,P7,642571064,2,[3]
30,In Distribution Only,6.598513011152416,42.72300469483568,ETS,qwen,maryland,P7,642571064,2,[3]
30,Combined Unweighted,10.87360594795539,53.755868544600936,ETS,qwen,maryland,P7,642571064,2,[3]
30,Combined Weighted (quantile),10.408921933085502,53.286384976525824,ETS,qwen,maryland,P7,642571064,2,[3]
30,Combined Weighted (mean),8.921933085501859,50.46948356807511,ETS,qwen,maryland,P7,642571064,2,[3]
5,In Distribution Only,0.0,0.0,ETS,qwen,maryland,P8,642571064,2,[3]
5,Combined Unweighted,7.902163687676388,50.759219088937094,ETS,qwen,maryland,P8,642571064,2,[3]
5,Combined Weighted (quantile),7.902163687676388,50.759219088937094,ETS,qwen,maryland,P8,642571064,2,[3]
5,Combined Weighted (mean),7.902163687676388,50.759219088937094,ETS,qwen,maryland,P8,642571064,2,[3]
15,In Distribution Only,0.0,0.0,ETS,qwen,maryland,P8,642571064,2,[3]
15,Combined Unweighted,8.184383819379114,51.84381778741866,ETS,qwen,maryland,P8,642571064,2,[3]
15,Combined Weighted (quantile),8.184383819379114,51.84381778741866,ETS,qwen,maryland,P8,642571064,2,[3]
15,Combined Weighted (mean),12.51175917215428,61.82212581344903,ETS,qwen,maryland,P8,642571064,2,[3]
30,In Distribution Only,6.585136406396989,46.420824295010846,ETS,qwen,maryland,P8,642571064,2,[3]
30,Combined Unweighted,7.902163687676388,50.759219088937094,ETS,qwen,maryland,P8,642571064,2,[3]
30,Combined Weighted (quantile),7.902163687676388,50.759219088937094,ETS,qwen,maryland,P8,642571064,2,[3]
30,Combined Weighted (mean),10.06585136406397,57.04989154013015,ETS,qwen,maryland,P8,642571064,2,[3]
5,In Distribution Only,0.0,0.0,ETS,qwen,maryland,P1,3609844797,2,[3]
5,Combined Unweighted,10.9375,52.21445221445221,ETS,qwen,maryland,P1,3609844797,2,[3]
5,Combined Weighted (quantile),10.9375,52.21445221445221,ETS,qwen,maryland,P1,3609844797,2,[3]
5,Combined Weighted (mean),9.9609375,48.25174825174825,ETS,qwen,maryland,P1,3609844797,2,[3]
15,In Distribution Only,0.0,0.0,ETS,qwen,maryland,P1,3609844797,2,[3]
15,Combined Unweighted,10.9375,52.21445221445221,ETS,qwen,maryland,P1,3609844797,2,[3]
15,Combined Weighted (quantile),9.765625,47.08624708624709,ETS,qwen,maryland,P1,3609844797,2,[3]
15,Combined Weighted (mean),9.1796875,45.68764568764569,ETS,qwen,maryland,P1,3609844797,2,[3]
30,In Distribution Only,0.68359375,11.888111888111888,ETS,qwen,maryland,P1,3609844797,2,[3]
30,Combined Unweighted,10.9375,52.21445221445221,ETS,qwen,maryland,P1,3609844797,2,[3]
30,Combined Weighted (quantile),9.1796875,45.68764568764569,ETS,qwen,maryland,P1,3609844797,2,[3]
30,Combined Weighted (mean),5.76171875,39.62703962703963,ETS,qwen,maryland,P1,3609844797,2,[3]
5,In Distribution Only,0.0,0.0,ETS,qwen,maryland,P2,3609844797,2,[3]
5,Combined Unweighted,11.434511434511435,62.9156010230179,ETS,qwen,maryland,P2,3609844797,2,[3]
5,Combined Weighted (quantile),1.7671517671517671,25.83120204603581,ETS,qwen,maryland,P2,3609844797,2,[3]
5,Combined Weighted (mean),11.434511434511435,62.65984654731458,ETS,qwen,maryland,P2,3609844797,2,[3]
15,In Distribution Only,0.0,0.0,ETS,qwen,maryland,P2,3609844797,2,[3]
15,Combined Unweighted,11.434511434511435,62.9156010230179,ETS,qwen,maryland,P2,3609844797,2,[3]
15,Combined Weighted (quantile),11.434511434511435,62.9156010230179,ETS,qwen,maryland,P2,3609844797,2,[3]
15,Combined Weighted (mean),13.305613305613306,66.49616368286445,ETS,qwen,maryland,P2,3609844797,2,[3]
30,In Distribution Only,3.8461538461538463,39.130434782608695,ETS,qwen,maryland,P2,3609844797,2,[3]
30,Combined Unweighted,10.395010395010395,59.07928388746802,ETS,qwen,maryland,P2,3609844797,2,[3]
30,Combined Weighted (quantile),9.667359667359667,58.31202046035806,ETS,qwen,maryland,P2,3609844797,2,[3]
30,Combined Weighted (mean),7.484407484407485,52.94117647058824,ETS,qwen,maryland,P2,3609844797,2,[3]
5,In Distribution Only,0.0,0.0,ETS,qwen,maryland,P3,3609844797,2,[3]
5,Combined Unweighted,8.684546615581098,54.4378698224852,ETS,qwen,maryland,P3,3609844797,2,[3]
5,Combined Weighted (quantile),0.6385696040868455,16.56804733727811,ETS,qwen,maryland,P3,3609844797,2,[3]
5,Combined Weighted (mean),4.086845466155811,36.68639053254438,ETS,qwen,maryland,P3,3609844797,2,[3]
15,In Distribution Only,0.0,0.0,ETS,qwen,maryland,P3,3609844797,2,[3]
15,Combined Unweighted,8.301404853128991,51.4792899408284,ETS,qwen,maryland,P3,3609844797,2,[3]
15,Combined Weighted (quantile),0.6385696040868455,16.56804733727811,ETS,qwen,maryland,P3,3609844797,2,[3]
15,Combined Weighted (mean),0.6385696040868455,16.56804733727811,ETS,qwen,maryland,P3,3609844797,2,[3]
30,In Distribution Only,0.2554278416347382,12.42603550295858,ETS,qwen,maryland,P3,3609844797,2,[3]
30,Combined Unweighted,8.301404853128991,51.4792899408284,ETS,qwen,maryland,P3,3609844797,2,[3]
30,Combined Weighted (quantile),1.277139208173691,22.189349112426036,ETS,qwen,maryland,P3,3609844797,2,[3]
30,Combined Weighted (mean),1.277139208173691,22.189349112426036,ETS,qwen,maryland,P3,3609844797,2,[3]
5,In Distribution Only,0.0,0.0,ETS,qwen,maryland,P4,3609844797,2,[3]
5,Combined Unweighted,9.695603156708003,64.6900269541779,ETS,qwen,maryland,P4,3609844797,2,[3]
5,Combined Weighted (quantile),1.0146561443066515,17.52021563342318,ETS,qwen,maryland,P4,3609844797,2,[3]
5,Combined Weighted (mean),8.680947012401354,61.18598382749326,ETS,qwen,maryland,P4,3609844797,2,[3]
15,In Distribution Only,0.0,0.0,ETS,qwen,maryland,P4,3609844797,2,[3]
15,Combined Unweighted,9.244644870349491,62.8032345013477,ETS,qwen,maryland,P4,3609844797,2,[3]
15,Combined Weighted (quantile),5.975197294250282,49.59568733153639,ETS,qwen,maryland,P4,3609844797,2,[3]
15,Combined Weighted (mean),7.328072153325817,55.525606469002696,ETS,qwen,maryland,P4,3609844797,2,[3]
30,In Distribution Only,5.862457722660654,49.056603773584904,ETS,qwen,maryland,P4,3609844797,2,[3]
30,Combined Unweighted,9.019165727170236,62.264150943396224,ETS,qwen,maryland,P4,3609844797,2,[3]
30,Combined Weighted (quantile),8.680947012401354,62.264150943396224,ETS,qwen,maryland,P4,3609844797,2,[3]
30,Combined Weighted (mean),8.568207440811724,59.56873315363881,ETS,qwen,maryland,P4,3609844797,2,[3]
5,In Distribution Only,0.0,0.0,ETS,qwen,maryland,P5,3609844797,2,[3]
5,Combined Unweighted,7.221664994984955,51.5625,ETS,qwen,maryland,P5,3609844797,2,[3]
5,Combined Weighted (quantile),7.221664994984955,51.5625,ETS,qwen,maryland,P5,3609844797,2,[3]
5,Combined Weighted (mean),7.221664994984955,51.5625,ETS,qwen,maryland,P5,3609844797,2,[3]
15,In Distribution Only,0.0,0.0,ETS,qwen,maryland,P5,3609844797,2,[3]
15,Combined Unweighted,7.221664994984955,51.5625,ETS,qwen,maryland,P5,3609844797,2,[3]
15,Combined Weighted (quantile),7.221664994984955,51.5625,ETS,qwen,maryland,P5,3609844797,2,[3]
15,Combined Weighted (mean),5.616850551654965,44.53125,ETS,qwen,maryland,P5,3609844797,2,[3]
30,In Distribution Only,0.7021063189568706,13.802083333333334,ETS,qwen,maryland,P5,3609844797,2,[3]
30,Combined Unweighted,7.221664994984955,51.5625,ETS,qwen,maryland,P5,3609844797,2,[3]
30,Combined Weighted (quantile),7.221664994984955,51.5625,ETS,qwen,maryland,P5,3609844797,2,[3]
30,Combined Weighted (mean),7.221664994984955,51.5625,ETS,qwen,maryland,P5,3609844797,2,[3]
5,In Distribution Only,0.0,0.0,ETS,qwen,maryland,P6,3609844797,2,[3]
5,Combined Unweighted,7.113821138211382,51.35135135135135,ETS,qwen,maryland,P6,3609844797,2,[3]
5,Combined Weighted (quantile),0.4065040650406504,12.355212355212355,ETS,qwen,maryland,P6,3609844797,2,[3]
5,Combined Weighted (mean),5.691056910569105,46.71814671814672,ETS,qwen,maryland,P6,3609844797,2,[3]
15,In Distribution Only,0.0,0.0,ETS,qwen,maryland,P6,3609844797,2,[3]
15,Combined Unweighted,7.113821138211382,51.737451737451735,ETS,qwen,maryland,P6,3609844797,2,[3]
15,Combined Weighted (quantile),5.284552845528456,46.33204633204633,ETS,qwen,maryland,P6,3609844797,2,[3]
15,Combined Weighted (mean),7.113821138211382,51.737451737451735,ETS,qwen,maryland,P6,3609844797,2,[3]
30,In Distribution Only,1.4227642276422765,22.393822393822393,ETS,qwen,maryland,P6,3609844797,2,[3]
30,Combined Unweighted,7.113821138211382,51.737451737451735,ETS,qwen,maryland,P6,3609844797,2,[3]
30,Combined Weighted (quantile),7.113821138211382,51.737451737451735,ETS,qwen,maryland,P6,3609844797,2,[3]
30,Combined Weighted (mean),5.691056910569105,46.71814671814672,ETS,qwen,maryland,P6,3609844797,2,[3]
5,In Distribution Only,0.0,0.0,ETS,qwen,maryland,P7,3609844797,2,[3]
5,Combined Unweighted,10.130111524163569,54.187192118226605,ETS,qwen,maryland,P7,3609844797,2,[3]
5,Combined Weighted (quantile),5.762081784386617,42.857142857142854,ETS,qwen,maryland,P7,3609844797,2,[3]
5,Combined Weighted (mean),10.130111524163569,54.187192118226605,ETS,qwen,maryland,P7,3609844797,2,[3]
15,In Distribution Only,0.0,0.0,ETS,qwen,maryland,P7,3609844797,2,[3]
15,Combined Unweighted,10.687732342007434,54.92610837438424,ETS,qwen,maryland,P7,3609844797,2,[3]
15,Combined Weighted (quantile),10.687732342007434,54.92610837438424,ETS,qwen,maryland,P7,3609844797,2,[3]
15,Combined Weighted (mean),11.895910780669144,57.88177339901478,ETS,qwen,maryland,P7,3609844797,2,[3]
30,In Distribution Only,15.24163568773234,65.76354679802957,ETS,qwen,maryland,P7,3609844797,2,[3]
30,Combined Unweighted,10.687732342007434,54.92610837438424,ETS,qwen,maryland,P7,3609844797,2,[3]
30,Combined Weighted (quantile),10.687732342007434,54.92610837438424,ETS,qwen,maryland,P7,3609844797,2,[3]
30,Combined Weighted (mean),15.148698884758364,65.02463054187191,ETS,qwen,maryland,P7,3609844797,2,[3]
5,In Distribution Only,0.0,0.0,ETS,qwen,maryland,P8,3609844797,2,[3]
5,Combined Unweighted,7.808090310442145,53.07855626326964,ETS,qwen,maryland,P8,3609844797,2,[3]
5,Combined Weighted (quantile),0.940733772342427,15.286624203821656,ETS,qwen,maryland,P8,3609844797,2,[3]
5,Combined Weighted (mean),6.114769520225776,47.77070063694268,ETS,qwen,maryland,P8,3609844797,2,[3]
15,In Distribution Only,0.0,0.0,ETS,qwen,maryland,P8,3609844797,2,[3]
15,Combined Unweighted,7.808090310442145,53.07855626326964,ETS,qwen,maryland,P8,3609844797,2,[3]
15,Combined Weighted (quantile),7.808090310442145,53.07855626326964,ETS,qwen,maryland,P8,3609844797,2,[3]
15,Combined Weighted (mean),6.114769520225776,47.77070063694268,ETS,qwen,maryland,P8,3609844797,2,[3]
30,In Distribution Only,1.599247412982126,21.019108280254777,ETS,qwen,maryland,P8,3609844797,2,[3]
30,Combined Unweighted,7.808090310442145,53.07855626326964,ETS,qwen,maryland,P8,3609844797,2,[3]
30,Combined Weighted (quantile),6.114769520225776,47.77070063694268,ETS,qwen,maryland,P8,3609844797,2,[3]
30,Combined Weighted (mean),5.9266227657572905,47.13375796178344,ETS,qwen,maryland,P8,3609844797,2,[3]
5,In Distribution Only,0.0,0.0,ETS,qwen,maryland,P1,1067841243,2,[3]
5,Combined Unweighted,10.05859375,51.57657657657657,ETS,qwen,maryland,P1,1067841243,2,[3]
5,Combined Weighted (quantile),3.125,27.25225225225225,ETS,qwen,maryland,P1,1067841243,2,[3]
5,Combined Weighted (mean),10.05859375,51.57657657657657,ETS,qwen,maryland,P1,1067841243,2,[3]
15,In Distribution Only,0.0,0.0,ETS,qwen,maryland,P1,1067841243,2,[3]
15,Combined Unweighted,10.05859375,51.57657657657657,ETS,qwen,maryland,P1,1067841243,2,[3]
15,Combined Weighted (quantile),8.203125,45.04504504504504,ETS,qwen,maryland,P1,1067841243,2,[3]
15,Combined Weighted (mean),7.32421875,44.36936936936937,ETS,qwen,maryland,P1,1067841243,2,[3]
30,In Distribution Only,3.41796875,29.954954954954953,ETS,qwen,maryland,P1,1067841243,2,[3]
30,Combined Unweighted,10.05859375,51.57657657657657,ETS,qwen,maryland,P1,1067841243,2,[3]
30,Combined Weighted (quantile),8.30078125,45.27027027027027,ETS,qwen,maryland,P1,1067841243,2,[3]
30,Combined Weighted (mean),8.30078125,45.27027027027027,ETS,qwen,maryland,P1,1067841243,2,[3]
5,In Distribution Only,0.0,0.0,ETS,qwen,maryland,P2,1067841243,2,[3]
5,Combined Unweighted,11.122661122661125,62.72965879265092,ETS,qwen,maryland,P2,1067841243,2,[3]
5,Combined Weighted (quantile),6.133056133056133,49.343832020997375,ETS,qwen,maryland,P2,1067841243,2,[3]
5,Combined Weighted (mean),9.771309771309772,59.055118110236215,ETS,qwen,maryland,P2,1067841243,2,[3]
15,In Distribution Only,0.0,0.0,ETS,qwen,maryland,P2,1067841243,2,[3]
15,Combined Unweighted,11.122661122661125,62.72965879265092,ETS,qwen,maryland,P2,1067841243,2,[3]
15,Combined Weighted (quantile),10.4989604989605,61.417322834645674,ETS,qwen,maryland,P2,1067841243,2,[3]
15,Combined Weighted (mean),9.667359667359667,59.055118110236215,ETS,qwen,maryland,P2,1067841243,2,[3]
30,In Distribution Only,2.2869022869022873,33.59580052493438,ETS,qwen,maryland,P2,1067841243,2,[3]
30,Combined Unweighted,11.122661122661125,62.72965879265092,ETS,qwen,maryland,P2,1067841243,2,[3]
30,Combined Weighted (quantile),11.122661122661125,62.72965879265092,ETS,qwen,maryland,P2,1067841243,2,[3]
30,Combined Weighted (mean),9.355509355509357,58.00524934383202,ETS,qwen,maryland,P2,1067841243,2,[3]
5,In Distribution Only,0.0,0.0,ETS,qwen,maryland,P3,1067841243,2,[3]
5,Combined Unweighted,8.812260536398467,56.15615615615616,ETS,qwen,maryland,P3,1067841243,2,[3]
5,Combined Weighted (quantile),1.0217113665389528,17.117117117117118,ETS,qwen,maryland,P3,1067841243,2,[3]
5,Combined Weighted (mean),4.21455938697318,39.03903903903904,ETS,qwen,maryland,P3,1067841243,2,[3]
15,In Distribution Only,0.0,0.0,ETS,qwen,maryland,P3,1067841243,2,[3]
15,Combined Unweighted,8.812260536398467,56.15615615615616,ETS,qwen,maryland,P3,1067841243,2,[3]
15,Combined Weighted (quantile),2.681992337164751,27.927927927927925,ETS,qwen,maryland,P3,1067841243,2,[3]
15,Combined Weighted (mean),2.681992337164751,27.927927927927925,ETS,qwen,maryland,P3,1067841243,2,[3]
30,In Distribution Only,1.277139208173691,18.01801801801802,ETS,qwen,maryland,P3,1067841243,2,[3]
30,Combined Unweighted,7.918263090676884,51.651651651651655,ETS,qwen,maryland,P3,1067841243,2,[3]
30,Combined Weighted (quantile),2.681992337164751,28.52852852852853,ETS,qwen,maryland,P3,1067841243,2,[3]
30,Combined Weighted (mean),2.681992337164751,28.52852852852853,ETS,qwen,maryland,P3,1067841243,2,[3]
5,In Distribution Only,0.0,0.0,ETS,qwen,maryland,P4,1067841243,2,[3]
5,Combined Unweighted,10.597519729425027,63.63636363636363,ETS,qwen,maryland,P4,1067841243,2,[3]
5,Combined Weighted (quantile),8.117249154453212,55.88235294117647,ETS,qwen,maryland,P4,1067841243,2,[3]
5,Combined Weighted (mean),9.131905298759865,61.49732620320856,ETS,qwen,maryland,P4,1067841243,2,[3]
15,In Distribution Only,0.0,0.0,ETS,qwen,maryland,P4,1067841243,2,[3]
15,Combined Unweighted,10.597519729425027,64.43850267379679,ETS,qwen,maryland,P4,1067841243,2,[3]
15,Combined Weighted (quantile),10.597519729425027,64.43850267379679,ETS,qwen,maryland,P4,1067841243,2,[3]
15,Combined Weighted (mean),18.37655016910936,75.1336898395722,ETS,qwen,maryland,P4,1067841243,2,[3]
30,In Distribution Only,4.8478015783540025,40.37433155080214,ETS,qwen,maryland,P4,1067841243,2,[3]
30,Combined Unweighted,9.808342728297632,61.49732620320856,ETS,qwen,maryland,P4,1067841243,2,[3]
30,Combined Weighted (quantile),9.131905298759865,60.962566844919785,ETS,qwen,maryland,P4,1067841243,2,[3]
30,Combined Weighted (mean),8.117249154453212,55.88235294117647,ETS,qwen,maryland,P4,1067841243,2,[3]
5,In Distribution Only,0.0,0.0,ETS,qwen,maryland,P5,1067841243,2,[3]
5,Combined Unweighted,6.519558676028084,50.65616797900262,ETS,qwen,maryland,P5,1067841243,2,[3]
5,Combined Weighted (quantile),6.519558676028084,50.65616797900262,ETS,qwen,maryland,P5,1067841243,2,[3]
5,Combined Weighted (mean),6.519558676028084,50.65616797900262,ETS,qwen,maryland,P5,1067841243,2,[3]
15,In Distribution Only,0.0,0.0,ETS,qwen,maryland,P5,1067841243,2,[3]
15,Combined Unweighted,6.519558676028084,50.65616797900262,ETS,qwen,maryland,P5,1067841243,2,[3]
15,Combined Weighted (quantile),6.519558676028084,50.65616797900262,ETS,qwen,maryland,P5,1067841243,2,[3]
15,Combined Weighted (mean),6.519558676028084,50.65616797900262,ETS,qwen,maryland,P5,1067841243,2,[3]
30,In Distribution Only,4.212637913741224,38.84514435695538,ETS,qwen,maryland,P5,1067841243,2,[3]
30,Combined Unweighted,6.519558676028084,50.65616797900262,ETS,qwen,maryland,P5,1067841243,2,[3]
30,Combined Weighted (quantile),6.519558676028084,50.65616797900262,ETS,qwen,maryland,P5,1067841243,2,[3]
30,Combined Weighted (mean),6.519558676028084,50.65616797900262,ETS,qwen,maryland,P5,1067841243,2,[3]
5,In Distribution Only,0.0,0.0,ETS,qwen,maryland,P6,1067841243,2,[3]
5,Combined Unweighted,6.707317073170732,50.79365079365079,ETS,qwen,maryland,P6,1067841243,2,[3]
5,Combined Weighted (quantile),0.2032520325203252,12.3015873015873,ETS,qwen,maryland,P6,1067841243,2,[3]
5,Combined Weighted (mean),1.4227642276422765,24.20634920634921,ETS,qwen,maryland,P6,1067841243,2,[3]
15,In Distribution Only,0.0,0.0,ETS,qwen,maryland,P6,1067841243,2,[3]
15,Combined Unweighted,6.707317073170732,51.19047619047619,ETS,qwen,maryland,P6,1067841243,2,[3]
15,Combined Weighted (quantile),5.487804878048781,46.03174603174603,ETS,qwen,maryland,P6,1067841243,2,[3]
15,Combined Weighted (mean),2.845528455284553,36.11111111111111,ETS,qwen,maryland,P6,1067841243,2,[3]
30,In Distribution Only,0.4065040650406504,21.03174603174603,ETS,qwen,maryland,P6,1067841243,2,[3]
30,Combined Unweighted,6.707317073170732,50.79365079365079,ETS,qwen,maryland,P6,1067841243,2,[3]
30,Combined Weighted (quantile),6.097560975609756,46.42857142857143,ETS,qwen,maryland,P6,1067841243,2,[3]
30,Combined Weighted (mean),3.861788617886179,40.87301587301587,ETS,qwen,maryland,P6,1067841243,2,[3]
5,In Distribution Only,0.0,0.0,ETS,qwen,maryland,P7,1067841243,2,[3]
5,Combined Unweighted,10.408921933085502,54.498714652956295,ETS,qwen,maryland,P7,1067841243,2,[3]
5,Combined Weighted (quantile),1.486988847583643,16.966580976863753,ETS,qwen,maryland,P7,1067841243,2,[3]
5,Combined Weighted (mean),4.646840148698884,37.01799485861182,ETS,qwen,maryland,P7,1067841243,2,[3]
15,In Distribution Only,0.0,0.0,ETS,qwen,maryland,P7,1067841243,2,[3]
15,Combined Unweighted,8.736059479553903,51.9280205655527,ETS,qwen,maryland,P7,1067841243,2,[3]
15,Combined Weighted (quantile),1.579925650557621,17.223650385604113,ETS,qwen,maryland,P7,1067841243,2,[3]
15,Combined Weighted (mean),1.579925650557621,17.223650385604113,ETS,qwen,maryland,P7,1067841243,2,[3]
30,In Distribution Only,0.8364312267657992,10.025706940874036,ETS,qwen,maryland,P7,1067841243,2,[3]
30,Combined Unweighted,8.085501858736059,50.6426735218509,ETS,qwen,maryland,P7,1067841243,2,[3]
30,Combined Weighted (quantile),5.204460966542751,39.84575835475578,ETS,qwen,maryland,P7,1067841243,2,[3]
30,Combined Weighted (mean),1.3940520446096654,15.681233933161954,ETS,qwen,maryland,P7,1067841243,2,[3]
5,In Distribution Only,0.0,0.0,ETS,qwen,maryland,P8,1067841243,2,[3]
5,Combined Unweighted,6.9614299153339605,51.66666666666667,ETS,qwen,maryland,P8,1067841243,2,[3]
5,Combined Weighted (quantile),5.174035747883349,46.875,ETS,qwen,maryland,P8,1067841243,2,[3]
5,Combined Weighted (mean),6.9614299153339605,51.66666666666667,ETS,qwen,maryland,P8,1067841243,2,[3]
15,In Distribution Only,0.0,0.0,ETS,qwen,maryland,P8,1067841243,2,[3]
15,Combined Unweighted,6.9614299153339605,51.66666666666667,ETS,qwen,maryland,P8,1067841243,2,[3]
15,Combined Weighted (quantile),4.421448730009407,42.916666666666664,ETS,qwen,maryland,P8,1067841243,2,[3]
15,Combined Weighted (mean),3.6688617121354654,38.54166666666667,ETS,qwen,maryland,P8,1067841243,2,[3]
30,In Distribution Only,1.6933207902163687,26.25,ETS,qwen,maryland,P8,1067841243,2,[3]
30,Combined Unweighted,6.3969896519285045,49.583333333333336,ETS,qwen,maryland,P8,1067841243,2,[3]
30,Combined Weighted (quantile),5.174035747883349,46.875,ETS,qwen,maryland,P8,1067841243,2,[3]
30,Combined Weighted (mean),5.079962370649106,46.041666666666664,ETS,qwen,maryland,P8,1067841243,2,[3]
5,In Distribution Only,0.0,0.0,ETS,qwen,maryland,P1,959183449,2,[4]
5,Combined Unweighted,10.7421875,66.73040152963671,ETS,qwen,maryland,P1,959183449,2,[4]
5,Combined Weighted (quantile),8.0078125,63.28871892925431,ETS,qwen,maryland,P1,959183449,2,[4]
5,Combined Weighted (mean),8.88671875,64.43594646271511,ETS,qwen,maryland,P1,959183449,2,[4]
15,In Distribution Only,0.0,0.0,ETS,qwen,maryland,P1,959183449,2,[4]
15,Combined Unweighted,11.328125,67.11281070745699,ETS,qwen,maryland,P1,959183449,2,[4]
15,Combined Weighted (quantile),11.328125,67.11281070745699,ETS,qwen,maryland,P1,959183449,2,[4]
15,Combined Weighted (mean),11.328125,67.11281070745699,ETS,qwen,maryland,P1,959183449,2,[4]
30,In Distribution Only,3.90625,51.625239005736134,ETS,qwen,maryland,P1,959183449,2,[4]
30,Combined Unweighted,10.7421875,66.73040152963671,ETS,qwen,maryland,P1,959183449,2,[4]
30,Combined Weighted (quantile),10.7421875,66.73040152963671,ETS,qwen,maryland,P1,959183449,2,[4]
30,Combined Weighted (mean),9.5703125,65.00956022944551,ETS,qwen,maryland,P1,959183449,2,[4]
5,In Distribution Only,0.0,0.0,ETS,qwen,maryland,P2,959183449,2,[4]
5,Combined Unweighted,11.122661122661125,68.65079365079364,ETS,qwen,maryland,P2,959183449,2,[4]
5,Combined Weighted (quantile),11.122661122661125,68.65079365079364,ETS,qwen,maryland,P2,959183449,2,[4]
5,Combined Weighted (mean),11.122661122661125,68.65079365079364,ETS,qwen,maryland,P2,959183449,2,[4]
15,In Distribution Only,0.0,0.0,ETS,qwen,maryland,P2,959183449,2,[4]
15,Combined Unweighted,11.122661122661125,68.65079365079364,ETS,qwen,maryland,P2,959183449,2,[4]
15,Combined Weighted (quantile),9.45945945945946,64.48412698412699,ETS,qwen,maryland,P2,959183449,2,[4]
15,Combined Weighted (mean),8.93970893970894,64.0873015873016,ETS,qwen,maryland,P2,959183449,2,[4]
30,In Distribution Only,5.093555093555094,52.77777777777778,ETS,qwen,maryland,P2,959183449,2,[4]
30,Combined Unweighted,9.45945945945946,64.48412698412699,ETS,qwen,maryland,P2,959183449,2,[4]
30,Combined Weighted (quantile),7.588357588357589,59.523809523809526,ETS,qwen,maryland,P2,959183449,2,[4]
30,Combined Weighted (mean),6.133056133056133,55.158730158730165,ETS,qwen,maryland,P2,959183449,2,[4]
5,In Distribution Only,0.0,0.0,ETS,qwen,maryland,P3,959183449,2,[4]
5,Combined Unweighted,9.323116219667943,71.22302158273382,ETS,qwen,maryland,P3,959183449,2,[4]
5,Combined Weighted (quantile),4.853128991060025,53.23741007194245,ETS,qwen,maryland,P3,959183449,2,[4]
5,Combined Weighted (mean),9.323116219667943,71.22302158273382,ETS,qwen,maryland,P3,959183449,2,[4]
15,In Distribution Only,0.0,0.0,ETS,qwen,maryland,P3,959183449,2,[4]
15,Combined Unweighted,9.323116219667943,71.22302158273382,ETS,qwen,maryland,P3,959183449,2,[4]
