n_train,category,False positive rate,Power,dataset,model,method,prompt,seed,base,alternatives
30,Combined Weighted (mean),12.195121951219512,82.75862068965517,ETS,phi,maryland,P6,3609844797,3,[4]
5,In Distribution Only,0.0,0.0,ETS,phi,maryland,P7,3609844797,3,[4]
5,Combined Unweighted,9.293680297397769,76.11940298507463,ETS,phi,maryland,P7,3609844797,3,[4]
5,Combined Weighted (quantile),9.293680297397769,76.11940298507463,ETS,phi,maryland,P7,3609844797,3,[4]
5,Combined Weighted (mean),9.293680297397769,76.11940298507463,ETS,phi,maryland,P7,3609844797,3,[4]
15,In Distribution Only,0.0,0.0,ETS,phi,maryland,P7,3609844797,3,[4]
15,Combined Unweighted,8.643122676579926,76.11940298507463,ETS,phi,maryland,P7,3609844797,3,[4]
15,Combined Weighted (quantile),4.4609665427509295,50.74626865671642,ETS,phi,maryland,P7,3609844797,3,[4]
15,Combined Weighted (mean),6.319702602230483,61.19402985074627,ETS,phi,maryland,P7,3609844797,3,[4]
30,In Distribution Only,6.970260223048327,65.67164179104478,ETS,phi,maryland,P7,3609844797,3,[4]
30,Combined Unweighted,8.643122676579926,76.11940298507463,ETS,phi,maryland,P7,3609844797,3,[4]
30,Combined Weighted (quantile),8.643122676579926,74.6268656716418,ETS,phi,maryland,P7,3609844797,3,[4]
30,Combined Weighted (mean),8.643122676579926,76.11940298507463,ETS,phi,maryland,P7,3609844797,3,[4]
5,In Distribution Only,0.0,0.0,ETS,phi,maryland,P8,3609844797,3,[4]
5,Combined Unweighted,7.61994355597366,68.67469879518072,ETS,phi,maryland,P8,3609844797,3,[4]
5,Combined Weighted (quantile),4.703668861712136,62.65060240963856,ETS,phi,maryland,P8,3609844797,3,[4]
5,Combined Weighted (mean),7.61994355597366,68.67469879518072,ETS,phi,maryland,P8,3609844797,3,[4]
15,In Distribution Only,0.0,0.0,ETS,phi,maryland,P8,3609844797,3,[4]
15,Combined Unweighted,8.560677328316087,71.08433734939759,ETS,phi,maryland,P8,3609844797,3,[4]
15,Combined Weighted (quantile),8.560677328316087,71.08433734939759,ETS,phi,maryland,P8,3609844797,3,[4]
15,Combined Weighted (mean),8.560677328316087,71.08433734939759,ETS,phi,maryland,P8,3609844797,3,[4]
30,In Distribution Only,0.0,2.4096385542168677,ETS,phi,maryland,P8,3609844797,3,[4]
30,Combined Unweighted,7.61994355597366,68.67469879518072,ETS,phi,maryland,P8,3609844797,3,[4]
30,Combined Weighted (quantile),7.61994355597366,68.67469879518072,ETS,phi,maryland,P8,3609844797,3,[4]
30,Combined Weighted (mean),2.1636876763875823,39.75903614457831,ETS,phi,maryland,P8,3609844797,3,[4]
5,In Distribution Only,0.0,0.0,ETS,phi,maryland,P1,1067841243,3,[4]
5,Combined Unweighted,7.91015625,74.07407407407408,ETS,phi,maryland,P1,1067841243,3,[4]
5,Combined Weighted (quantile),7.91015625,74.07407407407408,ETS,phi,maryland,P1,1067841243,3,[4]
5,Combined Weighted (mean),7.91015625,74.07407407407408,ETS,phi,maryland,P1,1067841243,3,[4]
15,In Distribution Only,0.0,0.0,ETS,phi,maryland,P1,1067841243,3,[4]
15,Combined Unweighted,7.91015625,74.07407407407408,ETS,phi,maryland,P1,1067841243,3,[4]
15,Combined Weighted (quantile),7.91015625,74.07407407407408,ETS,phi,maryland,P1,1067841243,3,[4]
15,Combined Weighted (mean),12.01171875,81.48148148148148,ETS,phi,maryland,P1,1067841243,3,[4]
30,In Distribution Only,0.09765625,3.7037037037037033,ETS,phi,maryland,P1,1067841243,3,[4]
30,Combined Unweighted,7.32421875,74.07407407407408,ETS,phi,maryland,P1,1067841243,3,[4]
30,Combined Weighted (quantile),3.41796875,53.70370370370371,ETS,phi,maryland,P1,1067841243,3,[4]
30,Combined Weighted (mean),2.34375,46.2962962962963,ETS,phi,maryland,P1,1067841243,3,[4]
5,In Distribution Only,0.0,0.0,ETS,phi,maryland,P2,1067841243,3,[4]
5,Combined Unweighted,10.706860706860708,70.17543859649122,ETS,phi,maryland,P2,1067841243,3,[4]
5,Combined Weighted (quantile),10.706860706860708,70.17543859649122,ETS,phi,maryland,P2,1067841243,3,[4]
5,Combined Weighted (mean),10.706860706860708,70.17543859649122,ETS,phi,maryland,P2,1067841243,3,[4]
15,In Distribution Only,0.0,0.0,ETS,phi,maryland,P2,1067841243,3,[4]
15,Combined Unweighted,12.162162162162163,71.9298245614035,ETS,phi,maryland,P2,1067841243,3,[4]
15,Combined Weighted (quantile),12.162162162162163,71.9298245614035,ETS,phi,maryland,P2,1067841243,3,[4]
15,Combined Weighted (mean),12.162162162162163,71.9298245614035,ETS,phi,maryland,P2,1067841243,3,[4]
30,In Distribution Only,19.230769230769234,87.71929824561403,ETS,phi,maryland,P2,1067841243,3,[4]
30,Combined Unweighted,12.162162162162163,71.9298245614035,ETS,phi,maryland,P2,1067841243,3,[4]
30,Combined Weighted (quantile),12.162162162162163,71.9298245614035,ETS,phi,maryland,P2,1067841243,3,[4]
30,Combined Weighted (mean),12.162162162162163,71.9298245614035,ETS,phi,maryland,P2,1067841243,3,[4]
5,In Distribution Only,0.0,0.0,ETS,phi,maryland,P3,1067841243,3,[4]
5,Combined Unweighted,9.195402298850574,84.0909090909091,ETS,phi,maryland,P3,1067841243,3,[4]
5,Combined Weighted (quantile),9.195402298850574,84.0909090909091,ETS,phi,maryland,P3,1067841243,3,[4]
5,Combined Weighted (mean),9.195402298850574,84.0909090909091,ETS,phi,maryland,P3,1067841243,3,[4]
15,In Distribution Only,0.0,0.0,ETS,phi,maryland,P3,1067841243,3,[4]
15,Combined Unweighted,9.195402298850574,84.0909090909091,ETS,phi,maryland,P3,1067841243,3,[4]
15,Combined Weighted (quantile),9.195402298850574,84.0909090909091,ETS,phi,maryland,P3,1067841243,3,[4]
15,Combined Weighted (mean),10.855683269476373,86.36363636363636,ETS,phi,maryland,P3,1067841243,3,[4]
30,In Distribution Only,4.725415070242656,75.0,ETS,phi,maryland,P3,1067841243,3,[4]
30,Combined Unweighted,8.42911877394636,84.0909090909091,ETS,phi,maryland,P3,1067841243,3,[4]
30,Combined Weighted (quantile),8.42911877394636,84.0909090909091,ETS,phi,maryland,P3,1067841243,3,[4]
30,Combined Weighted (mean),8.42911877394636,84.0909090909091,ETS,phi,maryland,P3,1067841243,3,[4]
5,In Distribution Only,0.0,0.0,ETS,phi,maryland,P4,1067841243,3,[4]
5,Combined Unweighted,10.146561443066515,84.21052631578947,ETS,phi,maryland,P4,1067841243,3,[4]
5,Combined Weighted (quantile),10.146561443066515,84.21052631578947,ETS,phi,maryland,P4,1067841243,3,[4]
5,Combined Weighted (mean),10.146561443066515,84.21052631578947,ETS,phi,maryland,P4,1067841243,3,[4]
15,In Distribution Only,0.0,0.0,ETS,phi,maryland,P4,1067841243,3,[4]
15,Combined Unweighted,9.35738444193912,84.21052631578947,ETS,phi,maryland,P4,1067841243,3,[4]
15,Combined Weighted (quantile),4.1713641488162345,43.859649122807014,ETS,phi,maryland,P4,1067841243,3,[4]
15,Combined Weighted (mean),4.509582863585118,47.368421052631575,ETS,phi,maryland,P4,1067841243,3,[4]
30,In Distribution Only,3.269447576099211,35.08771929824561,ETS,phi,maryland,P4,1067841243,3,[4]
30,Combined Unweighted,9.131905298759865,82.45614035087719,ETS,phi,maryland,P4,1067841243,3,[4]
30,Combined Weighted (quantile),4.509582863585118,47.368421052631575,ETS,phi,maryland,P4,1067841243,3,[4]
30,Combined Weighted (mean),4.96054114994363,49.122807017543856,ETS,phi,maryland,P4,1067841243,3,[4]
5,In Distribution Only,0.0,0.0,ETS,phi,maryland,P5,1067841243,3,[4]
5,Combined Unweighted,8.625877632898696,71.60493827160494,ETS,phi,maryland,P5,1067841243,3,[4]
5,Combined Weighted (quantile),2.8084252758274824,38.2716049382716,ETS,phi,maryland,P5,1067841243,3,[4]
5,Combined Weighted (mean),8.625877632898696,71.60493827160494,ETS,phi,maryland,P5,1067841243,3,[4]
15,In Distribution Only,0.0,0.0,ETS,phi,maryland,P5,1067841243,3,[4]
15,Combined Unweighted,10.230692076228683,72.8395061728395,ETS,phi,maryland,P5,1067841243,3,[4]
15,Combined Weighted (quantile),10.230692076228683,72.8395061728395,ETS,phi,maryland,P5,1067841243,3,[4]
15,Combined Weighted (mean),10.230692076228683,72.8395061728395,ETS,phi,maryland,P5,1067841243,3,[4]
30,In Distribution Only,1.60481444332999,23.456790123456788,ETS,phi,maryland,P5,1067841243,3,[4]
30,Combined Unweighted,8.625877632898696,71.60493827160494,ETS,phi,maryland,P5,1067841243,3,[4]
30,Combined Weighted (quantile),8.625877632898696,71.60493827160494,ETS,phi,maryland,P5,1067841243,3,[4]
30,Combined Weighted (mean),7.723169508525577,65.4320987654321,ETS,phi,maryland,P5,1067841243,3,[4]
5,In Distribution Only,0.0,0.0,ETS,phi,maryland,P6,1067841243,3,[4]
5,Combined Unweighted,8.333333333333332,82.35294117647058,ETS,phi,maryland,P6,1067841243,3,[4]
5,Combined Weighted (quantile),3.658536585365854,58.82352941176471,ETS,phi,maryland,P6,1067841243,3,[4]
5,Combined Weighted (mean),7.317073170731707,82.35294117647058,ETS,phi,maryland,P6,1067841243,3,[4]
15,In Distribution Only,0.0,0.0,ETS,phi,maryland,P6,1067841243,3,[4]
15,Combined Unweighted,10.16260162601626,82.35294117647058,ETS,phi,maryland,P6,1067841243,3,[4]
15,Combined Weighted (quantile),10.16260162601626,82.35294117647058,ETS,phi,maryland,P6,1067841243,3,[4]
15,Combined Weighted (mean),11.178861788617883,88.23529411764706,ETS,phi,maryland,P6,1067841243,3,[4]
30,In Distribution Only,3.4552845528455287,55.88235294117647,ETS,phi,maryland,P6,1067841243,3,[4]
30,Combined Unweighted,8.333333333333332,82.35294117647058,ETS,phi,maryland,P6,1067841243,3,[4]
30,Combined Weighted (quantile),8.333333333333332,82.35294117647058,ETS,phi,maryland,P6,1067841243,3,[4]
30,Combined Weighted (mean),6.910569105691057,79.41176470588235,ETS,phi,maryland,P6,1067841243,3,[4]
5,In Distribution Only,0.0,0.0,ETS,phi,maryland,P7,1067841243,3,[4]
5,Combined Unweighted,8.643122676579926,72.1311475409836,ETS,phi,maryland,P7,1067841243,3,[4]
5,Combined Weighted (quantile),0.7434944237918215,9.836065573770492,ETS,phi,maryland,P7,1067841243,3,[4]
5,Combined Weighted (mean),3.903345724907063,45.90163934426229,ETS,phi,maryland,P7,1067841243,3,[4]
15,In Distribution Only,0.0,0.0,ETS,phi,maryland,P7,1067841243,3,[4]
15,Combined Unweighted,8.45724907063197,68.85245901639344,ETS,phi,maryland,P7,1067841243,3,[4]
15,Combined Weighted (quantile),1.20817843866171,18.0327868852459,ETS,phi,maryland,P7,1067841243,3,[4]
15,Combined Weighted (mean),1.20817843866171,18.0327868852459,ETS,phi,maryland,P7,1067841243,3,[4]
30,In Distribution Only,0.3717472118959107,8.19672131147541,ETS,phi,maryland,P7,1067841243,3,[4]
30,Combined Unweighted,7.899628252788105,65.57377049180327,ETS,phi,maryland,P7,1067841243,3,[4]
30,Combined Weighted (quantile),2.2304832713754648,32.78688524590164,ETS,phi,maryland,P7,1067841243,3,[4]
30,Combined Weighted (mean),2.0446096654275094,29.50819672131147,ETS,phi,maryland,P7,1067841243,3,[4]
5,In Distribution Only,0.0,0.0,ETS,phi,maryland,P8,1067841243,3,[4]
5,Combined Unweighted,7.149576669802446,66.66666666666666,ETS,phi,maryland,P8,1067841243,3,[4]
5,Combined Weighted (quantile),7.149576669802446,66.66666666666666,ETS,phi,maryland,P8,1067841243,3,[4]
5,Combined Weighted (mean),7.149576669802446,66.66666666666666,ETS,phi,maryland,P8,1067841243,3,[4]
15,In Distribution Only,0.0,0.0,ETS,phi,maryland,P8,1067841243,3,[4]
15,Combined Unweighted,7.149576669802446,66.66666666666666,ETS,phi,maryland,P8,1067841243,3,[4]
15,Combined Weighted (quantile),3.292568203198494,55.55555555555556,ETS,phi,maryland,P8,1067841243,3,[4]
15,Combined Weighted (mean),4.327375352775165,61.111111111111114,ETS,phi,maryland,P8,1067841243,3,[4]
30,In Distribution Only,2.7281279397930387,53.333333333333336,ETS,phi,maryland,P8,1067841243,3,[4]
30,Combined Unweighted,6.679209783631232,66.66666666666666,ETS,phi,maryland,P8,1067841243,3,[4]
30,Combined Weighted (quantile),5.079962370649106,63.33333333333333,ETS,phi,maryland,P8,1067841243,3,[4]
30,Combined Weighted (mean),5.738476011288805,63.33333333333333,ETS,phi,maryland,P8,1067841243,3,[4]
5,In Distribution Only,0.0,0.0,ETS,phi,maryland,P1,959183449,3,[5]
5,Combined Unweighted,7.8125,58.54700854700855,ETS,phi,maryland,P1,959183449,3,[5]
5,Combined Weighted (quantile),7.8125,58.54700854700855,ETS,phi,maryland,P1,959183449,3,[5]
5,Combined Weighted (mean),7.8125,58.54700854700855,ETS,phi,maryland,P1,959183449,3,[5]
15,In Distribution Only,0.0,0.0,ETS,phi,maryland,P1,959183449,3,[5]
15,Combined Unweighted,8.3984375,62.39316239316239,ETS,phi,maryland,P1,959183449,3,[5]
15,Combined Weighted (quantile),8.3984375,62.39316239316239,ETS,phi,maryland,P1,959183449,3,[5]
15,Combined Weighted (mean),8.3984375,62.39316239316239,ETS,phi,maryland,P1,959183449,3,[5]
30,In Distribution Only,0.87890625,6.837606837606838,ETS,phi,maryland,P1,959183449,3,[5]
30,Combined Unweighted,7.8125,58.54700854700855,ETS,phi,maryland,P1,959183449,3,[5]
30,Combined Weighted (quantile),7.8125,58.54700854700855,ETS,phi,maryland,P1,959183449,3,[5]
30,Combined Weighted (mean),5.56640625,48.29059829059829,ETS,phi,maryland,P1,959183449,3,[5]
5,In Distribution Only,0.0,0.0,ETS,phi,maryland,P2,959183449,3,[5]
5,Combined Unweighted,9.45945945945946,63.58381502890174,ETS,phi,maryland,P2,959183449,3,[5]
5,Combined Weighted (quantile),1.4553014553014554,18.497109826589593,ETS,phi,maryland,P2,959183449,3,[5]
5,Combined Weighted (mean),4.261954261954262,44.50867052023121,ETS,phi,maryland,P2,959183449,3,[5]
15,In Distribution Only,0.0,0.0,ETS,phi,maryland,P2,959183449,3,[5]
15,Combined Unweighted,8.523908523908524,62.42774566473989,ETS,phi,maryland,P2,959183449,3,[5]
15,Combined Weighted (quantile),2.598752598752599,32.369942196531795,ETS,phi,maryland,P2,959183449,3,[5]
15,Combined Weighted (mean),2.598752598752599,32.369942196531795,ETS,phi,maryland,P2,959183449,3,[5]
30,In Distribution Only,0.5197505197505198,13.872832369942197,ETS,phi,maryland,P2,959183449,3,[5]
30,Combined Unweighted,8.108108108108109,61.849710982658955,ETS,phi,maryland,P2,959183449,3,[5]
30,Combined Weighted (quantile),5.405405405405405,49.71098265895954,ETS,phi,maryland,P2,959183449,3,[5]
30,Combined Weighted (mean),3.4303534303534304,41.040462427745666,ETS,phi,maryland,P2,959183449,3,[5]
5,In Distribution Only,0.0,0.0,ETS,phi,maryland,P3,959183449,3,[5]
5,Combined Unweighted,9.195402298850574,59.49367088607595,ETS,phi,maryland,P3,959183449,3,[5]
5,Combined Weighted (quantile),3.5759897828863343,29.11392405063291,ETS,phi,maryland,P3,959183449,3,[5]
5,Combined Weighted (mean),4.21455938697318,32.91139240506329,ETS,phi,maryland,P3,959183449,3,[5]
15,In Distribution Only,0.0,0.0,ETS,phi,maryland,P3,959183449,3,[5]
15,Combined Unweighted,10.600255427841637,67.08860759493672,ETS,phi,maryland,P3,959183449,3,[5]
15,Combined Weighted (quantile),10.600255427841637,67.08860759493672,ETS,phi,maryland,P3,959183449,3,[5]
15,Combined Weighted (mean),11.11111111111111,68.9873417721519,ETS,phi,maryland,P3,959183449,3,[5]
30,In Distribution Only,1.277139208173691,18.354430379746837,ETS,phi,maryland,P3,959183449,3,[5]
30,Combined Unweighted,8.55683269476373,56.32911392405063,ETS,phi,maryland,P3,959183449,3,[5]
30,Combined Weighted (quantile),4.21455938697318,40.50632911392405,ETS,phi,maryland,P3,959183449,3,[5]
30,Combined Weighted (mean),4.21455938697318,36.07594936708861,ETS,phi,maryland,P3,959183449,3,[5]
5,In Distribution Only,0.0,0.0,ETS,phi,maryland,P4,959183449,3,[5]
5,Combined Unweighted,9.470124013528748,66.48936170212765,ETS,phi,maryland,P4,959183449,3,[5]
5,Combined Weighted (quantile),1.4656144306651635,11.702127659574469,ETS,phi,maryland,P4,959183449,3,[5]
5,Combined Weighted (mean),9.131905298759865,64.8936170212766,ETS,phi,maryland,P4,959183449,3,[5]
15,In Distribution Only,0.0,0.0,ETS,phi,maryland,P4,959183449,3,[5]
15,Combined Unweighted,9.244644870349491,65.95744680851064,ETS,phi,maryland,P4,959183449,3,[5]
15,Combined Weighted (quantile),4.3968432919954905,38.82978723404255,ETS,phi,maryland,P4,959183449,3,[5]
15,Combined Weighted (mean),4.96054114994363,45.21276595744681,ETS,phi,maryland,P4,959183449,3,[5]
30,In Distribution Only,3.6076662908680945,29.25531914893617,ETS,phi,maryland,P4,959183449,3,[5]
30,Combined Unweighted,9.244644870349491,65.95744680851064,ETS,phi,maryland,P4,959183449,3,[5]
30,Combined Weighted (quantile),8.568207440811724,62.23404255319149,ETS,phi,maryland,P4,959183449,3,[5]
30,Combined Weighted (mean),6.6516347237880495,56.91489361702128,ETS,phi,maryland,P4,959183449,3,[5]
5,In Distribution Only,0.0,0.0,ETS,phi,maryland,P5,959183449,3,[5]
5,Combined Unweighted,8.72617853560682,57.27272727272727,ETS,phi,maryland,P5,959183449,3,[5]
5,Combined Weighted (quantile),4.012036108324975,32.72727272727273,ETS,phi,maryland,P5,959183449,3,[5]
5,Combined Weighted (mean),8.224674022066198,55.45454545454545,ETS,phi,maryland,P5,959183449,3,[5]
15,In Distribution Only,0.0,0.0,ETS,phi,maryland,P5,959183449,3,[5]
15,Combined Unweighted,8.72617853560682,57.27272727272727,ETS,phi,maryland,P5,959183449,3,[5]
15,Combined Weighted (quantile),4.012036108324975,32.72727272727273,ETS,phi,maryland,P5,959183449,3,[5]
15,Combined Weighted (mean),3.20962888665998,26.81818181818182,ETS,phi,maryland,P5,959183449,3,[5]
30,In Distribution Only,1.0030090270812435,7.272727272727272,ETS,phi,maryland,P5,959183449,3,[5]
30,Combined Unweighted,8.224674022066198,55.45454545454545,ETS,phi,maryland,P5,959183449,3,[5]
30,Combined Weighted (quantile),3.1093279839518555,26.36363636363636,ETS,phi,maryland,P5,959183449,3,[5]
30,Combined Weighted (mean),3.8114343029087263,32.72727272727273,ETS,phi,maryland,P5,959183449,3,[5]
5,In Distribution Only,0.0,0.0,ETS,phi,maryland,P6,959183449,3,[5]
5,Combined Unweighted,10.16260162601626,70.1923076923077,ETS,phi,maryland,P6,959183449,3,[5]
5,Combined Weighted (quantile),3.048780487804878,30.76923076923077,ETS,phi,maryland,P6,959183449,3,[5]
5,Combined Weighted (mean),5.487804878048781,50.0,ETS,phi,maryland,P6,959183449,3,[5]
15,In Distribution Only,0.0,0.0,ETS,phi,maryland,P6,959183449,3,[5]
15,Combined Unweighted,10.16260162601626,70.1923076923077,ETS,phi,maryland,P6,959183449,3,[5]
15,Combined Weighted (quantile),4.67479674796748,41.34615384615385,ETS,phi,maryland,P6,959183449,3,[5]
15,Combined Weighted (mean),4.2682926829268295,40.38461538461539,ETS,phi,maryland,P6,959183449,3,[5]
30,In Distribution Only,1.829268292682927,25.0,ETS,phi,maryland,P6,959183449,3,[5]
30,Combined Unweighted,10.16260162601626,70.1923076923077,ETS,phi,maryland,P6,959183449,3,[5]
30,Combined Weighted (quantile),10.16260162601626,70.1923076923077,ETS,phi,maryland,P6,959183449,3,[5]
30,Combined Weighted (mean),8.130081300813007,58.65384615384615,ETS,phi,maryland,P6,959183449,3,[5]
5,In Distribution Only,0.0,0.0,ETS,phi,maryland,P7,959183449,3,[5]
5,Combined Unweighted,9.851301115241636,56.71641791044776,ETS,phi,maryland,P7,959183449,3,[5]
5,Combined Weighted (quantile),9.851301115241636,56.71641791044776,ETS,phi,maryland,P7,959183449,3,[5]
5,Combined Weighted (mean),9.851301115241636,56.71641791044776,ETS,phi,maryland,P7,959183449,3,[5]
15,In Distribution Only,0.0,0.0,ETS,phi,maryland,P7,959183449,3,[5]
15,Combined Unweighted,9.107806691449817,52.23880597014925,ETS,phi,maryland,P7,959183449,3,[5]
15,Combined Weighted (quantile),5.297397769516729,35.82089552238806,ETS,phi,maryland,P7,959183449,3,[5]
15,Combined Weighted (mean),5.297397769516729,35.82089552238806,ETS,phi,maryland,P7,959183449,3,[5]
30,In Distribution Only,4.553903345724907,33.33333333333333,ETS,phi,maryland,P7,959183449,3,[5]
30,Combined Unweighted,9.107806691449817,52.23880597014925,ETS,phi,maryland,P7,959183449,3,[5]
30,Combined Weighted (quantile),9.014869888475836,51.741293532338304,ETS,phi,maryland,P7,959183449,3,[5]
30,Combined Weighted (mean),8.271375464684015,47.76119402985074,ETS,phi,maryland,P7,959183449,3,[5]
5,In Distribution Only,0.0,0.0,ETS,phi,maryland,P8,959183449,3,[5]
5,Combined Unweighted,7.525870178739416,53.874538745387454,ETS,phi,maryland,P8,959183449,3,[5]
5,Combined Weighted (quantile),2.1636876763875823,22.14022140221402,ETS,phi,maryland,P8,959183449,3,[5]
5,Combined Weighted (mean),7.525870178739416,53.874538745387454,ETS,phi,maryland,P8,959183449,3,[5]
15,In Distribution Only,0.0,0.0,ETS,phi,maryland,P8,959183449,3,[5]
15,Combined Unweighted,6.3969896519285045,50.55350553505535,ETS,phi,maryland,P8,959183449,3,[5]
15,Combined Weighted (quantile),1.1288805268109126,12.546125461254611,ETS,phi,maryland,P8,959183449,3,[5]
15,Combined Weighted (mean),1.599247412982126,18.81918819188192,ETS,phi,maryland,P8,959183449,3,[5]
30,In Distribution Only,0.7525870178739417,10.33210332103321,ETS,phi,maryland,P8,959183449,3,[5]
30,Combined Unweighted,6.3969896519285045,50.55350553505535,ETS,phi,maryland,P8,959183449,3,[5]
30,Combined Weighted (quantile),2.1636876763875823,22.14022140221402,ETS,phi,maryland,P8,959183449,3,[5]
30,Combined Weighted (mean),2.1636876763875823,22.14022140221402,ETS,phi,maryland,P8,959183449,3,[5]
5,In Distribution Only,0.0,0.0,ETS,phi,maryland,P1,1457248422,3,[5]
5,Combined Unweighted,7.32421875,58.26086956521739,ETS,phi,maryland,P1,1457248422,3,[5]
5,Combined Weighted (quantile),2.9296875,35.21739130434783,ETS,phi,maryland,P1,1457248422,3,[5]
5,Combined Weighted (mean),5.6640625,47.391304347826086,ETS,phi,maryland,P1,1457248422,3,[5]
15,In Distribution Only,0.0,0.0,ETS,phi,maryland,P1,1457248422,3,[5]
15,Combined Unweighted,8.0078125,62.17391304347826,ETS,phi,maryland,P1,1457248422,3,[5]
15,Combined Weighted (quantile),8.0078125,62.17391304347826,ETS,phi,maryland,P1,1457248422,3,[5]
15,Combined Weighted (mean),8.0078125,62.17391304347826,ETS,phi,maryland,P1,1457248422,3,[5]
30,In Distribution Only,9.66796875,67.82608695652173,ETS,phi,maryland,P1,1457248422,3,[5]
30,Combined Unweighted,8.0078125,62.17391304347826,ETS,phi,maryland,P1,1457248422,3,[5]
30,Combined Weighted (quantile),8.0078125,62.17391304347826,ETS,phi,maryland,P1,1457248422,3,[5]
30,Combined Weighted (mean),10.546875,69.56521739130434,ETS,phi,maryland,P1,1457248422,3,[5]
5,In Distribution Only,0.0,0.0,ETS,phi,maryland,P2,1457248422,3,[5]
5,Combined Unweighted,9.771309771309772,66.46706586826348,ETS,phi,maryland,P2,1457248422,3,[5]
5,Combined Weighted (quantile),1.4553014553014554,22.15568862275449,ETS,phi,maryland,P2,1457248422,3,[5]
5,Combined Weighted (mean),8.316008316008316,64.67065868263472,ETS,phi,maryland,P2,1457248422,3,[5]
15,In Distribution Only,0.0,0.0,ETS,phi,maryland,P2,1457248422,3,[5]
15,Combined Unweighted,10.395010395010395,67.66467065868264,ETS,phi,maryland,P2,1457248422,3,[5]
15,Combined Weighted (quantile),10.395010395010395,67.66467065868264,ETS,phi,maryland,P2,1457248422,3,[5]
15,Combined Weighted (mean),10.395010395010395,67.66467065868264,ETS,phi,maryland,P2,1457248422,3,[5]
30,In Distribution Only,2.9106029106029108,39.52095808383233,ETS,phi,maryland,P2,1457248422,3,[5]
30,Combined Unweighted,8.93970893970894,65.26946107784431,ETS,phi,maryland,P2,1457248422,3,[5]
30,Combined Weighted (quantile),7.0686070686070686,58.68263473053892,ETS,phi,maryland,P2,1457248422,3,[5]
30,Combined Weighted (mean),6.340956340956342,56.28742514970059,ETS,phi,maryland,P2,1457248422,3,[5]
5,In Distribution Only,0.0,0.0,ETS,phi,maryland,P3,1457248422,3,[5]
5,Combined Unweighted,7.662835249042145,56.72514619883041,ETS,phi,maryland,P3,1457248422,3,[5]
5,Combined Weighted (quantile),1.0217113665389528,19.29824561403509,ETS,phi,maryland,P3,1457248422,3,[5]
5,Combined Weighted (mean),6.130268199233716,47.368421052631575,ETS,phi,maryland,P3,1457248422,3,[5]
15,In Distribution Only,0.0,0.0,ETS,phi,maryland,P3,1457248422,3,[5]
15,Combined Unweighted,7.662835249042145,56.72514619883041,ETS,phi,maryland,P3,1457248422,3,[5]
15,Combined Weighted (quantile),4.086845466155811,30.409356725146196,ETS,phi,maryland,P3,1457248422,3,[5]
15,Combined Weighted (mean),5.363984674329502,43.27485380116959,ETS,phi,maryland,P3,1457248422,3,[5]
30,In Distribution Only,4.597701149425287,36.84210526315789,ETS,phi,maryland,P3,1457248422,3,[5]
30,Combined Unweighted,7.662835249042145,56.72514619883041,ETS,phi,maryland,P3,1457248422,3,[5]
30,Combined Weighted (quantile),6.641123882503193,51.461988304093566,ETS,phi,maryland,P3,1457248422,3,[5]
30,Combined Weighted (mean),6.513409961685824,51.461988304093566,ETS,phi,maryland,P3,1457248422,3,[5]
5,In Distribution Only,0.0,0.0,ETS,phi,maryland,P4,1457248422,3,[5]
5,Combined Unweighted,10.372040586245772,67.1957671957672,ETS,phi,maryland,P4,1457248422,3,[5]
5,Combined Weighted (quantile),4.8478015783540025,42.32804232804233,ETS,phi,maryland,P4,1457248422,3,[5]
5,Combined Weighted (mean),9.808342728297632,66.13756613756614,ETS,phi,maryland,P4,1457248422,3,[5]
15,In Distribution Only,0.0,0.0,ETS,phi,maryland,P4,1457248422,3,[5]
15,Combined Unweighted,11.837655016910936,72.4867724867725,ETS,phi,maryland,P4,1457248422,3,[5]
15,Combined Weighted (quantile),11.837655016910936,72.4867724867725,ETS,phi,maryland,P4,1457248422,3,[5]
15,Combined Weighted (mean),14.881623449830892,79.8941798941799,ETS,phi,maryland,P4,1457248422,3,[5]
30,In Distribution Only,8.342728297632469,62.43386243386243,ETS,phi,maryland,P4,1457248422,3,[5]
30,Combined Unweighted,10.372040586245772,67.1957671957672,ETS,phi,maryland,P4,1457248422,3,[5]
30,Combined Weighted (quantile),10.372040586245772,67.1957671957672,ETS,phi,maryland,P4,1457248422,3,[5]
30,Combined Weighted (mean),13.19052987598647,75.13227513227513,ETS,phi,maryland,P4,1457248422,3,[5]
5,In Distribution Only,0.0,0.0,ETS,phi,maryland,P5,1457248422,3,[5]
5,Combined Unweighted,7.923771313941826,57.9646017699115,ETS,phi,maryland,P5,1457248422,3,[5]
5,Combined Weighted (quantile),7.923771313941826,57.9646017699115,ETS,phi,maryland,P5,1457248422,3,[5]
5,Combined Weighted (mean),7.32196589769308,56.19469026548673,ETS,phi,maryland,P5,1457248422,3,[5]
15,In Distribution Only,0.0,0.0,ETS,phi,maryland,P5,1457248422,3,[5]
15,Combined Unweighted,7.32196589769308,56.19469026548673,ETS,phi,maryland,P5,1457248422,3,[5]
15,Combined Weighted (quantile),6.41925777331996,52.654867256637175,ETS,phi,maryland,P5,1457248422,3,[5]
15,Combined Weighted (mean),5.315947843530592,43.36283185840708,ETS,phi,maryland,P5,1457248422,3,[5]
